,time_elapsed,simulationTypeNumber,seed,learning_rate,n_pattern,n_pattern_features,max_epochs,energy_exponent,preset_simulation,Learning was complete at epoch #,Theoretical: random-walk efficiency,Simulated: efficiency (m_perc/m_min),Simulated-Theoretical efficiency difference,Theoretical: minimum energy for learning,Simulated: energy actually used by learning,Energy expended by simulations for consolidations,Energy expended by simulations for maintenance,Energy expended by simulations for maintenance (before thr),Energy expended total,(seen) NLL,(seen) Accuracy,(seen) Precision,(seen) Sensitivity,(seen) Specificity,(unseen) NLL,(unseen) Accuracy,(unseen) Precision,(unseen) Sensitivity,(unseen) Specificity,weights_initialised_as,cache_algorithm,max_size_of_transient_memory,maintenance_cost_of_transient_memory,Optimal threshold,Decay rate of transient memory,number of consolidations,mean consolidation size,number of memory types
381,0.6761529445648193,77,0,1,250,250,1000,1,1,15,7006.239,24077.14,17070.901,0.0,24077.14,13012.521,24386.047,152.76450193422147,37398.568,0.6931471805599454%,51.6%,0%,0.0%,100.0%,0.6931471805599454%,52.4%,0%,0.0%,100.0%,zeros,local-global,30.707303030303034,1,0.7585628326324962,0.002,3,-0.14291161135816102,3
377,1.0612397193908691,76,1,1,250,250,1000,1,1,22,7006.239,31229.435,24223.196,0.0,31229.435,15159.066,32748.258,211.6778947515772,47907.324,0.6931471805599454%,55.2%,0%,0.0%,100.0%,0.6931471805599454%,55.6%,0%,0.0%,100.0%,zeros,local-global,30.30327272727273,1,0.7585628326324962,0.002,3,0.0830722372726364,3
383,0.5921347141265869,77,2,1,250,250,1000,1,1,13,7006.239,20683.314,13677.075,0.0,20683.314,11469.855,16679.79,119.76012817259817,28149.645,0.6931471805599454%,50.0%,0%,0.0%,100.0%,0.6931471805599454%,48.4%,0%,0.0%,100.0%,zeros,local-global,30.707303030303034,1,0.7585628326324962,0.002,3,-0.06687672805082275,3
385,0.5241179466247559,77,4,1,250,250,1000,1,1,12,7006.239,21802.064,14795.825,0.0,21802.064,12734.918,17714.704,161.80803208786773,30449.622,0.6931471805599454%,42.8%,0%,0.0%,100.0%,0.6931471805599454%,52.0%,0%,0.0%,100.0%,zeros,local-global,30.707303030303034,1,0.7585628326324962,0.002,3,-0.18062049105641853,3
379,1.0162301063537598,76,3,1,250,250,1000,1,1,22,7006.239,31173.454,24167.215,0.0,31173.454,14643.319,39761.778,124.64075287217491,54405.097,0.6931471805599454%,50.0%,0%,0.0%,100.0%,0.6931471805599454%,51.2%,0%,0.0%,100.0%,zeros,local-global,30.30327272727273,1,0.7585628326324962,0.002,3,0.09174136385899201,3
382,1.0092277526855469,77,1,1,250,250,1000,1,1,22,7006.239,31229.435,24223.196,0.0,31229.435,15159.066,32748.258,211.6778947515772,47907.324,0.6931471805599454%,55.2%,0%,0.0%,100.0%,0.6931471805599454%,55.6%,0%,0.0%,100.0%,zeros,local-global,30.707303030303034,1,0.7585628326324962,0.002,3,0.0830722372726364,3
386,0.6931569576263428,78,0,1,250,250,1000,1,1,15,7006.239,24077.14,17070.901,0.0,24077.14,13012.521,24386.047,152.76450193422147,37398.568,0.6931471805599454%,51.6%,0%,0.0%,100.0%,0.6931471805599454%,52.4%,0%,0.0%,100.0%,zeros,local-global,31.111333333333338,1,0.7585628326324962,0.002,3,-0.14291161135816102,3
388,0.5961346626281738,78,2,1,250,250,1000,1,1,13,7006.239,20683.314,13677.075,0.0,20683.314,11469.855,16679.79,119.76012817259817,28149.645,0.6931471805599454%,50.0%,0%,0.0%,100.0%,0.6931471805599454%,48.4%,0%,0.0%,100.0%,zeros,local-global,31.111333333333338,1,0.7585628326324962,0.002,3,-0.06687672805082275,3
384,0.9992256164550781,77,3,1,250,250,1000,1,1,22,7006.239,31173.454,24167.215,0.0,31173.454,14643.319,39761.778,124.64075287217491,54405.097,0.6931471805599454%,50.0%,0%,0.0%,100.0%,0.6931471805599454%,51.2%,0%,0.0%,100.0%,zeros,local-global,30.707303030303034,1,0.7585628326324962,0.002,3,0.09174136385899201,3
390,0.5531249046325684,78,4,1,250,250,1000,1,1,12,7006.239,21802.064,14795.825,0.0,21802.064,12734.918,17714.704,161.80803208786773,30449.622,0.6931471805599454%,42.8%,0%,0.0%,100.0%,0.6931471805599454%,52.0%,0%,0.0%,100.0%,zeros,local-global,31.111333333333338,1,0.7585628326324962,0.002,3,-0.18062049105641853,3
387,1.0242319107055664,78,1,1,250,250,1000,1,1,22,7006.239,31229.435,24223.196,0.0,31229.435,15159.066,32748.258,211.6778947515772,47907.324,0.6931471805599454%,55.2%,0%,0.0%,100.0%,0.6931471805599454%,55.6%,0%,0.0%,100.0%,zeros,local-global,31.111333333333338,1,0.7585628326324962,0.002,3,0.0830722372726364,3
391,0.707160472869873,79,0,1,250,250,1000,1,1,15,7006.239,24077.14,17070.901,0.0,24077.14,13012.521,24386.047,152.76450193422147,37398.568,0.6931471805599454%,51.6%,0%,0.0%,100.0%,0.6931471805599454%,52.4%,0%,0.0%,100.0%,zeros,local-global,31.51536363636364,1,0.7585628326324962,0.002,3,-0.14291161135816102,3
393,0.6041367053985596,79,2,1,250,250,1000,1,1,13,7006.239,20683.314,13677.075,0.0,20683.314,11469.855,16679.79,119.76012817259817,28149.645,0.6931471805599454%,50.0%,0%,0.0%,100.0%,0.6931471805599454%,48.4%,0%,0.0%,100.0%,zeros,local-global,31.51536363636364,1,0.7585628326324962,0.002,3,-0.06687672805082275,3
389,1.0382349491119385,78,3,1,250,250,1000,1,1,22,7006.239,31173.454,24167.215,0.0,31173.454,14643.319,39761.778,124.64075287217491,54405.097,0.6931471805599454%,50.0%,0%,0.0%,100.0%,0.6931471805599454%,51.2%,0%,0.0%,100.0%,zeros,local-global,31.111333333333338,1,0.7585628326324962,0.002,3,0.09174136385899201,3
395,0.5161163806915283,79,4,1,250,250,1000,1,1,12,7006.239,21802.064,14795.825,0.0,21802.064,12734.918,17714.704,161.80803208786773,30449.622,0.6931471805599454%,42.8%,0%,0.0%,100.0%,0.6931471805599454%,52.0%,0%,0.0%,100.0%,zeros,local-global,31.51536363636364,1,0.7585628326324962,0.002,3,-0.18062049105641853,3
392,1.0272321701049805,79,1,1,250,250,1000,1,1,22,7006.239,30436.737,23430.498,0.0,30436.737,15153.867,33212.631,209.73266242390972,48366.498,0.6931471805599454%,55.2%,0%,0.0%,100.0%,0.6931471805599454%,55.6%,0%,0.0%,100.0%,zeros,local-global,31.51536363636364,1,0.7585628326324962,0.002,3,0.08289008448188112,3
398,0.5531251430511475,80,2,1,250,250,1000,1,1,12,7006.239,20513.883,13507.644,0.0,20513.883,11476.197,15643.545,119.74612411452703,27119.742,0.6931471805599454%,50.0%,0%,0.0%,100.0%,0.6931471805599454%,48.4%,0%,0.0%,100.0%,zeros,local-global,31.919393939393945,1,0.7585628326324962,0.002,3,-0.10469705410926308,3
394,1.022230863571167,79,3,1,250,250,1000,1,1,22,7006.239,31173.454,24167.215,0.0,31173.454,14643.319,39761.778,124.64075287217491,54405.097,0.6931471805599454%,50.0%,0%,0.0%,100.0%,0.6931471805599454%,51.2%,0%,0.0%,100.0%,zeros,local-global,31.51536363636364,1,0.7585628326324962,0.002,3,0.09174136385899201,3
396,0.778174877166748,80,0,1,250,250,1000,1,1,17,7006.239,24765.338,17759.099,0.0,24765.338,12954.151,29029.299,142.77607231917668,41983.45,0.6931471805599454%,51.6%,0%,0.0%,100.0%,0.6931471805599454%,52.4%,0%,0.0%,100.0%,zeros,local-global,31.919393939393945,1,0.7585628326324962,0.002,3,-0.10405920377695235,3
397,0.8161845207214355,80,1,1,250,250,1000,1,1,18,7006.239,28809.365,21803.126,0.0,28809.365,15236.133,26644.883,191.76055911405103,41881.016,0.6931471805599454%,55.2%,0%,0.0%,100.0%,0.6931471805599454%,55.6%,0%,0.0%,100.0%,zeros,local-global,31.919393939393945,1,0.7585628326324962,0.002,3,0.1535474472164125,3
400,0.6451451778411865,80,4,1,250,250,1000,1,1,14,7006.239,22205.978,15199.739,0.0,22205.978,12288.508,20317.216,169.7693369884501,32605.724,0.6931471805599454%,42.8%,0%,0.0%,100.0%,0.6931471805599454%,52.0%,0%,0.0%,100.0%,zeros,local-global,31.919393939393945,1,0.7585628326324962,0.002,3,0.07390885155947105,3
401,0.5611252784729004,81,0,1,250,250,1000,1,1,12,7006.239,22138.127,15131.888,0.0,22138.127,12577.042,19240.278,139.81410036649703,31817.32,0.6931471805599454%,51.6%,0%,0.0%,100.0%,0.6931471805599454%,52.4%,0%,0.0%,100.0%,zeros,local-global,32.323424242424245,1,0.7585628326324962,0.002,3,-0.04710070375401737,3
403,0.6571485996246338,81,2,1,250,250,1000,1,1,13,7006.239,20616.186,13609.947,0.0,20616.186,11284.71,12080.588,99.77926130310429,23365.298,0.6931471805599454%,50.0%,0%,0.0%,100.0%,0.6931471805599454%,48.4%,0%,0.0%,100.0%,zeros,local-global,32.323424242424245,1,0.7585628326324962,0.002,3,-0.08384437612700402,3
399,1.047236680984497,80,3,1,250,250,1000,1,1,21,7006.239,30344.724,23338.485,0.0,30344.724,14207.561,38809.731,121.68130614677712,53017.292,0.6931471805599454%,50.0%,0%,0.0%,100.0%,0.6931471805599454%,51.2%,0%,0.0%,100.0%,zeros,local-global,31.919393939393945,1,0.7585628326324962,0.002,3,0.04749514614371952,3
402,0.8851995468139648,81,1,1,250,250,1000,1,1,18,7006.239,27675.036,20668.797,0.0,27675.036,15198.53,19663.561,138.71669054250873,34862.091,0.6931471805599454%,55.2%,0%,0.0%,100.0%,0.6931471805599454%,55.6%,0%,0.0%,100.0%,zeros,local-global,32.323424242424245,1,0.7585628326324962,0.002,3,0.05020107250764813,3
406,0.6571488380432129,82,0,1,250,250,1000,1,1,12,7006.239,22138.127,15131.888,0.0,22138.127,12577.042,19240.278,139.81410036649703,31817.32,0.6931471805599454%,51.6%,0%,0.0%,100.0%,0.6931471805599454%,52.4%,0%,0.0%,100.0%,zeros,local-global,32.72745454545455,1,0.7585628326324962,0.002,3,-0.04710070375401737,3
405,0.6941568851470947,81,4,1,250,250,1000,1,1,12,7006.239,21851.548,14845.309,0.0,21851.548,13132.148,17792.154,151.8020481651802,30924.302,0.6931471805599454%,42.8%,0%,0.0%,100.0%,0.6931471805599454%,52.0%,0%,0.0%,100.0%,zeros,local-global,32.323424242424245,1,0.7585628326324962,0.002,3,-0.14475761048917637,3
408,0.7681739330291748,82,2,1,250,250,1000,1,1,13,7006.239,20616.186,13609.947,0.0,20616.186,11284.71,12080.588,99.77926130310429,23365.298,0.6931471805599454%,50.0%,0%,0.0%,100.0%,0.6931471805599454%,48.4%,0%,0.0%,100.0%,zeros,local-global,32.72745454545455,1,0.7585628326324962,0.002,3,-0.08384437612700402,3
407,1.0162301063537598,82,1,1,250,250,1000,1,1,18,7006.239,27675.036,20668.797,0.0,27675.036,15198.53,19663.561,138.71669054250873,34862.091,0.6931471805599454%,55.2%,0%,0.0%,100.0%,0.6931471805599454%,55.6%,0%,0.0%,100.0%,zeros,local-global,32.72745454545455,1,0.7585628326324962,0.002,3,0.05020107250764813,3
410,0.6601495742797852,82,4,1,250,250,1000,1,1,12,7006.239,21851.548,14845.309,0.0,21851.548,13132.148,17792.154,151.8020481651802,30924.302,0.6931471805599454%,42.8%,0%,0.0%,100.0%,0.6931471805599454%,52.0%,0%,0.0%,100.0%,zeros,local-global,32.72745454545455,1,0.7585628326324962,0.002,3,-0.14475761048917637,3
411,0.6731522083282471,83,0,1,250,250,1000,1,1,12,7006.239,22138.127,15131.888,0.0,22138.127,12577.042,19240.278,139.81410036649703,31817.32,0.6931471805599454%,51.6%,0%,0.0%,100.0%,0.6931471805599454%,52.4%,0%,0.0%,100.0%,zeros,local-global,33.13148484848485,1,0.7585628326324962,0.002,3,-0.04710070375401737,3
413,0.6621503829956055,83,2,1,250,250,1000,1,1,13,7006.239,20616.186,13609.947,0.0,20616.186,11284.71,12080.588,99.77926130310429,23365.298,0.6931471805599454%,50.0%,0%,0.0%,100.0%,0.6931471805599454%,48.4%,0%,0.0%,100.0%,zeros,local-global,33.13148484848485,1,0.7585628326324962,0.002,3,-0.08384437612700402,3
404,1.3533062934875488,81,3,1,250,250,1000,1,1,26,7006.239,32677.417,25671.178,0.0,32677.417,14899.846,47456.082,113.61127975232351,62355.928,0.6931471805599454%,50.0%,0%,0.0%,100.0%,0.6931471805599454%,51.2%,0%,0.0%,100.0%,zeros,local-global,32.323424242424245,1,0.7585628326324962,0.002,3,0.0012114114386575,3
412,0.9362115859985352,83,1,1,250,250,1000,1,1,18,7006.239,27675.036,20668.797,0.0,27675.036,15198.53,19663.561,138.71669054250873,34862.091,0.6931471805599454%,55.2%,0%,0.0%,100.0%,0.6931471805599454%,55.6%,0%,0.0%,100.0%,zeros,local-global,33.13148484848485,1,0.7585628326324962,0.002,3,0.05020107250764813,3
409,1.316298007965088,82,3,1,250,250,1000,1,1,26,7006.239,32677.417,25671.178,0.0,32677.417,14899.846,47456.082,113.61127975232351,62355.928,0.6931471805599454%,50.0%,0%,0.0%,100.0%,0.6931471805599454%,51.2%,0%,0.0%,100.0%,zeros,local-global,32.72745454545455,1,0.7585628326324962,0.002,3,0.0012114114386575,3
416,0.5361218452453613,84,0,1,250,250,1000,1,1,12,7006.239,22138.127,15131.888,0.0,22138.127,12577.042,19240.278,139.81410036649703,31817.32,0.6931471805599454%,51.6%,0%,0.0%,100.0%,0.6931471805599454%,52.4%,0%,0.0%,100.0%,zeros,local-global,33.535515151515156,1,0.7585628326324962,0.002,3,-0.04710070375401737,3
418,0.5751302242279053,84,2,1,250,250,1000,1,1,13,7006.239,20352.301,13346.062,0.0,20352.301,11037.419,11835.181,100.77926130310429,22872.6,0.6931471805599454%,50.0%,0%,0.0%,100.0%,0.6931471805599454%,48.4%,0%,0.0%,100.0%,zeros,local-global,33.535515151515156,1,0.7585628326324962,0.002,3,-0.09776664562393374,3
415,1.0492372512817383,83,4,1,250,250,1000,1,1,23,7006.239,26815.024,19808.785,0.0,26815.024,13403.867,34303.552,140.76614050756456,47707.419,0.6931471805599454%,42.8%,0%,0.0%,100.0%,0.6931471805599454%,52.0%,0%,0.0%,100.0%,zeros,local-global,33.13148484848485,1,0.7585628326324962,0.002,3,-0.1059977655974439,3
414,1.3212988376617432,83,3,1,250,250,1000,1,1,26,7006.239,32677.417,25671.178,0.0,32677.417,14899.846,47456.082,113.61127975232351,62355.928,0.6931471805599454%,50.0%,0%,0.0%,100.0%,0.6931471805599454%,51.2%,0%,0.0%,100.0%,zeros,local-global,33.13148484848485,1,0.7585628326324962,0.002,3,0.0012114114386575,3
417,0.833188533782959,84,1,1,250,250,1000,1,1,18,7006.239,27675.036,20668.797,0.0,27675.036,15198.53,19663.561,138.71669054250873,34862.091,0.6931471805599454%,55.2%,0%,0.0%,100.0%,0.6931471805599454%,55.6%,0%,0.0%,100.0%,zeros,local-global,33.535515151515156,1,0.7585628326324962,0.002,3,0.05020107250764813,3
421,0.5421226024627686,85,0,1,250,250,1000,1,1,12,7006.239,23153.404,16147.165,0.0,23153.404,12363.954,18376.116,138.78618031007767,30740.07,0.6931471805599454%,51.6%,0%,0.0%,100.0%,0.6931471805599454%,52.4%,0%,0.0%,100.0%,zeros,local-global,33.93954545454545,1,0.7585628326324962,0.002,3,-0.018738871842639556,3
423,0.5781304836273193,85,2,1,250,250,1000,1,1,13,7006.239,18290.321,11284.082,0.0,18290.321,10766.598,10528.815,106.8661203656977,21295.413,0.6931471805599454%,50.0%,0%,0.0%,100.0%,0.6931471805599454%,48.4%,0%,0.0%,100.0%,zeros,local-global,33.93954545454545,1,0.7585628326324962,0.002,3,-0.1250541839393383,3
422,0.6851551532745361,85,1,1,250,250,1000,1,1,16,7006.239,28068.466,21062.227,0.0,28068.466,14761.694,23023.046,160.51799543865863,37784.74,0.6931471805599454%,55.2%,0%,0.0%,100.0%,0.6931471805599454%,55.6%,0%,0.0%,100.0%,zeros,local-global,33.93954545454545,1,0.7585628326324962,0.002,3,0.11572450970556324,3
420,1.0692415237426758,84,4,1,250,250,1000,1,1,23,7006.239,26815.024,19808.785,0.0,26815.024,13403.867,34303.552,140.76614050756456,47707.419,0.6931471805599454%,42.8%,0%,0.0%,100.0%,0.6931471805599454%,52.0%,0%,0.0%,100.0%,zeros,local-global,33.535515151515156,1,0.7585628326324962,0.002,3,-0.1059977655974439,3
419,1.1432585716247559,84,3,1,250,250,1000,1,1,25,7006.239,32024.786,25018.547,0.0,32024.786,14915.703,45315.008,114.61127975232351,60230.711,0.6931471805599454%,50.0%,0%,0.0%,100.0%,0.6931471805599454%,51.2%,0%,0.0%,100.0%,zeros,local-global,33.535515151515156,1,0.7585628326324962,0.002,3,-0.04032374672709896,3
424,0.6801543235778809,85,3,1,250,250,1000,1,1,15,7006.239,24756.984,17750.745,0.0,24756.984,12485.835,19645.944,114.71684298513318,32131.779,0.6931471805599454%,50.0%,0%,0.0%,100.0%,0.6931471805599454%,51.2%,0%,0.0%,100.0%,zeros,local-global,33.93954545454545,1,0.7585628326324962,0.002,3,-0.060569515700548485,3
426,0.5481240749359131,86,0,1,250,250,1000,1,1,12,7006.239,23268.05,16261.811,0.0,23268.05,12417.731,17599.568,108.74093242751836,30017.299,0.6931471805599454%,51.6%,0%,0.0%,100.0%,0.6931471805599454%,52.4%,0%,0.0%,100.0%,zeros,local-global,34.343575757575756,1,0.7585628326324962,0.002,3,-0.06418826772889519,3
428,0.5911335945129395,86,2,1,250,250,1000,1,1,13,7006.239,19980.091,12973.852,0.0,19980.091,11813.505,13597.616,129.71295903517142,25411.121,0.6931471805599454%,50.0%,0%,0.0%,100.0%,0.6931471805599454%,48.4%,0%,0.0%,100.0%,zeros,local-global,34.343575757575756,1,0.7585628326324962,0.002,3,-0.12658166532513324,3
425,0.7161610126495361,85,4,1,250,250,1000,1,1,16,7006.239,24825.268,17819.029,0.0,24825.268,12609.617,19324.334,126.7711884934309,31933.951,0.6931471805599454%,42.8%,0%,0.0%,100.0%,0.6931471805599454%,52.0%,0%,0.0%,100.0%,zeros,local-global,33.93954545454545,1,0.7585628326324962,0.002,3,0.05880734079228555,3
431,0.5441226959228516,87,0,1,250,250,1000,1,1,12,7006.239,23268.05,16261.811,0.0,23268.05,12417.731,17599.568,108.74093242751836,30017.299,0.6931471805599454%,51.6%,0%,0.0%,100.0%,0.6931471805599454%,52.4%,0%,0.0%,100.0%,zeros,local-global,34.74760606060606,1,0.7585628326324962,0.002,3,-0.06418826772889519,3
427,0.973222017288208,86,1,1,250,250,1000,1,1,21,7006.239,29698.615,22692.376,0.0,29698.615,13933.915,60547.061,79.8161116275673,74480.976,0.6931471805599454%,55.2%,0%,0.0%,100.0%,0.6931471805599454%,55.6%,0%,0.0%,100.0%,zeros,local-global,34.343575757575756,1,0.7585628326324962,0.002,3,0.1939845041503615,3
430,0.7501695156097412,86,4,1,250,250,1000,1,1,17,7006.239,24458.592,17452.353,0.0,24458.592,13047.677,24398.975,135.79212053037168,37446.652,0.6931471805599454%,42.8%,0%,0.0%,100.0%,0.6931471805599454%,52.0%,0%,0.0%,100.0%,zeros,local-global,34.343575757575756,1,0.7585628326324962,0.002,3,-0.09521651710308385,3
433,0.610137939453125,87,2,1,250,250,1000,1,1,13,7006.239,19980.091,12973.852,0.0,19980.091,11813.505,13597.616,129.71295903517142,25411.121,0.6931471805599454%,50.0%,0%,0.0%,100.0%,0.6931471805599454%,48.4%,0%,0.0%,100.0%,zeros,local-global,34.74760606060606,1,0.7585628326324962,0.002,3,-0.12658166532513324,3
436,0.5451231002807617,88,0,1,250,250,1000,1,1,12,7006.239,23268.05,16261.811,0.0,23268.05,12417.731,17599.568,108.74093242751836,30017.299,0.6931471805599454%,51.6%,0%,0.0%,100.0%,0.6931471805599454%,52.4%,0%,0.0%,100.0%,zeros,local-global,35.151636363636364,1,0.7585628326324962,0.002,3,-0.06418826772889519,3
429,1.093247652053833,86,3,1,250,250,1000,1,1,24,7006.239,29194.44,22188.201,0.0,29194.44,13721.252,24202.005,118.6541612126619,37923.257,0.6931471805599454%,50.0%,0%,0.0%,100.0%,0.6931471805599454%,51.2%,0%,0.0%,100.0%,zeros,local-global,34.343575757575756,1,0.7585628326324962,0.002,3,0.07654799865519099,3
432,0.962216854095459,87,1,1,250,250,1000,1,1,21,7006.239,29698.615,22692.376,0.0,29698.615,13933.915,60547.061,79.8161116275673,74480.976,0.6931471805599454%,55.2%,0%,0.0%,100.0%,0.6931471805599454%,55.6%,0%,0.0%,100.0%,zeros,local-global,34.74760606060606,1,0.7585628326324962,0.002,3,0.1939845041503615,3
435,0.759171724319458,87,4,1,250,250,1000,1,1,17,7006.239,24458.592,17452.353,0.0,24458.592,13047.677,24398.975,135.79212053037168,37446.652,0.6931471805599454%,42.8%,0%,0.0%,100.0%,0.6931471805599454%,52.0%,0%,0.0%,100.0%,zeros,local-global,34.74760606060606,1,0.7585628326324962,0.002,3,-0.09521651710308385,3
438,0.5991349220275879,88,2,1,250,250,1000,1,1,13,7006.239,19980.091,12973.852,0.0,19980.091,11813.505,13597.616,129.71295903517142,25411.121,0.6931471805599454%,50.0%,0%,0.0%,100.0%,0.6931471805599454%,48.4%,0%,0.0%,100.0%,zeros,local-global,35.151636363636364,1,0.7585628326324962,0.002,3,-0.12658166532513324,3
434,1.1182529926300049,87,3,1,250,250,1000,1,1,24,7006.239,29194.44,22188.201,0.0,29194.44,13721.252,24202.005,118.6541612126619,37923.257,0.6931471805599454%,50.0%,0%,0.0%,100.0%,0.6931471805599454%,51.2%,0%,0.0%,100.0%,zeros,local-global,34.74760606060606,1,0.7585628326324962,0.002,3,0.07654799865519099,3
441,0.5351212024688721,89,0,1,250,250,1000,1,1,12,7006.239,21731.583,14725.344,0.0,21731.583,12001.202,17634.389,107.80818432934743,29635.591,0.6931471805599454%,51.6%,0%,0.0%,100.0%,0.6931471805599454%,52.4%,0%,0.0%,100.0%,zeros,local-global,35.55566666666667,1,0.7585628326324962,0.002,3,-0.0744015342969087,3
440,0.7811782360076904,88,4,1,250,250,1000,1,1,17,7006.239,24458.592,17452.353,0.0,24458.592,13047.677,24398.975,135.79212053037168,37446.652,0.6931471805599454%,42.8%,0%,0.0%,100.0%,0.6931471805599454%,52.0%,0%,0.0%,100.0%,zeros,local-global,35.151636363636364,1,0.7585628326324962,0.002,3,-0.09521651710308385,3
437,0.9582159519195557,88,1,1,250,250,1000,1,1,21,7006.239,29698.615,22692.376,0.0,29698.615,13933.915,60547.061,79.8161116275673,74480.976,0.6931471805599454%,55.2%,0%,0.0%,100.0%,0.6931471805599454%,55.6%,0%,0.0%,100.0%,zeros,local-global,35.151636363636364,1,0.7585628326324962,0.002,3,0.1939845041503615,3
443,0.5821318626403809,89,2,1,250,250,1000,1,1,13,7006.239,19980.091,12973.852,0.0,19980.091,11813.505,13597.616,129.71295903517142,25411.121,0.6931471805599454%,50.0%,0%,0.0%,100.0%,0.6931471805599454%,48.4%,0%,0.0%,100.0%,zeros,local-global,35.55566666666667,1,0.7585628326324962,0.002,3,-0.12658166532513324,3
439,1.0902464389801025,88,3,1,250,250,1000,1,1,24,7006.239,29194.44,22188.201,0.0,29194.44,13721.252,24202.005,118.6541612126619,37923.257,0.6931471805599454%,50.0%,0%,0.0%,100.0%,0.6931471805599454%,51.2%,0%,0.0%,100.0%,zeros,local-global,35.151636363636364,1,0.7585628326324962,0.002,3,0.07654799865519099,3
446,0.5381221771240234,90,0,1,250,250,1000,1,1,12,7006.239,21834.633,14828.394,0.0,21834.633,12054.398,17700.738,106.80618435509663,29755.136,0.6931471805599454%,51.6%,0%,0.0%,100.0%,0.6931471805599454%,52.4%,0%,0.0%,100.0%,zeros,local-global,35.95969696969697,1,0.7585628326324962,0.002,3,-0.0738033253214726,3
442,0.9652183055877686,89,1,1,250,250,1000,1,1,21,7006.239,29698.615,22692.376,0.0,29698.615,13933.915,60547.061,79.8161116275673,74480.976,0.6931471805599454%,55.2%,0%,0.0%,100.0%,0.6931471805599454%,55.6%,0%,0.0%,100.0%,zeros,local-global,35.55566666666667,1,0.7585628326324962,0.002,3,0.1939845041503615,3
445,0.7821786403656006,89,4,1,250,250,1000,1,1,17,7006.239,24458.592,17452.353,0.0,24458.592,13047.677,24398.975,135.79212053037168,37446.652,0.6931471805599454%,42.8%,0%,0.0%,100.0%,0.6931471805599454%,52.0%,0%,0.0%,100.0%,zeros,local-global,35.55566666666667,1,0.7585628326324962,0.002,3,-0.09521651710308385,3
448,0.6151394844055176,90,2,1,250,250,1000,1,1,13,7006.239,20087.487,13081.248,0.0,20087.487,11863.817,15905.69,126.61813884580715,27769.507,0.6931471805599454%,50.0%,0%,0.0%,100.0%,0.6931471805599454%,48.4%,0%,0.0%,100.0%,zeros,local-global,35.95969696969697,1,0.7585628326324962,0.002,3,-0.1278998676048404,3
444,1.0872461795806885,89,3,1,250,250,1000,1,1,24,7006.239,29235.624,22229.385,0.0,29235.624,13775.688,24239.265,119.6541612126619,38014.953,0.6931471805599454%,50.0%,0%,0.0%,100.0%,0.6931471805599454%,51.2%,0%,0.0%,100.0%,zeros,local-global,35.55566666666667,1,0.7585628326324962,0.002,3,0.07650679522864624,3
451,0.5491242408752441,91,0,1,250,250,1000,1,1,12,7006.239,21304.978,14298.739,0.0,21304.978,12257.44,18459.072,135.8440683377571,30716.512,0.6931471805599454%,51.6%,0%,0.0%,100.0%,0.6931471805599454%,52.4%,0%,0.0%,100.0%,zeros,local-global,36.363727272727274,1,0.7585628326324962,0.002,3,-0.16506669174441135,3
453,0.5181179046630859,91,2,1,250,250,1000,1,1,11,7006.239,19404.955,12398.716,0.0,19404.955,12010.482,9647.464,104.79814822812446,21657.946,0.6931471805599454%,50.0%,0%,0.0%,100.0%,0.6931471805599454%,48.4%,0%,0.0%,100.0%,zeros,local-global,36.363727272727274,1,0.7585628326324962,0.002,3,-0.12871472915598173,3
449,0.9322109222412109,90,3,1,250,250,1000,1,1,20,7006.239,26308.639,19302.4,0.0,26308.639,13329.702,26058.348,170.83398635887974,39388.05,0.6931471805599454%,50.0%,0%,0.0%,100.0%,0.6931471805599454%,51.2%,0%,0.0%,100.0%,zeros,local-global,35.95969696969697,1,0.7585628326324962,0.002,3,0.07039873093788848,3
447,1.1502611637115479,90,1,1,250,250,1000,1,1,25,7006.239,32594.211,25587.972,0.0,32594.211,16429.268,38708.119,103.60451336697095,55137.387,0.6931471805599454%,55.2%,0%,0.0%,100.0%,0.6931471805599454%,55.6%,0%,0.0%,100.0%,zeros,local-global,35.95969696969697,1,0.7585628326324962,0.002,3,0.20496983939256277,3
450,0.967219352722168,90,4,1,250,250,1000,1,1,21,7006.239,26401.057,19394.818,0.0,26401.057,12851.576,25616.401,123.71154388001449,38467.977,0.6931471805599454%,42.8%,0%,0.0%,100.0%,0.6931471805599454%,52.0%,0%,0.0%,100.0%,zeros,local-global,35.95969696969697,1,0.7585628326324962,0.002,3,-0.20053451047201787,3
456,0.5411221981048584,92,0,1,250,250,1000,1,1,12,7006.239,21304.978,14298.739,0.0,21304.978,12257.44,18459.072,135.8440683377571,30716.512,0.6931471805599454%,51.6%,0%,0.0%,100.0%,0.6931471805599454%,52.4%,0%,0.0%,100.0%,zeros,local-global,36.76775757575758,1,0.7585628326324962,0.002,3,-0.16506669174441135,3
452,0.9172074794769287,91,1,1,250,250,1000,1,1,20,7006.239,29472.56,22466.321,0.0,29472.56,13269.949,57916.527,101.74563677669381,71186.476,0.6931471805599454%,55.2%,0%,0.0%,100.0%,0.6931471805599454%,55.6%,0%,0.0%,100.0%,zeros,local-global,36.363727272727274,1,0.7585628326324962,0.002,3,0.1326406710359017,3
