,time_elapsed,simulationTypeNumber,seed,learning_rate,n_pattern,n_pattern_features,max_epochs,energy_exponent,preset_simulation,Learning was complete at epoch #,Theoretical: random-walk efficiency,Simulated: efficiency (m_perc/m_min),Simulated-Theoretical efficiency difference,Theoretical: minimum energy for learning,Simulated: energy actually used by learning,Simulated-Theoretical min difference for learning,Energy expended by simulations for consolidations,Energy expended by simulations for maintenance,Energy expended total,(seen) NLL,(seen) Accuracy,(seen) Precision,(seen) Sensitivity,(seen) Specificity,(unseen) NLL,(unseen) Accuracy,(unseen) Precision,(unseen) Sensitivity,(unseen) Specificity,weights_initialised_as,cache_algorithm,max_size_of_transient_memory,maintenance_cost_of_transient_memory
98,0.04701042175292969,33,1,0.1,25,200,1000,1,1,4,118.164,118.6,0.436,48.0,166.6,118.6,8.8,35.41,44.21,0.7932616875182229%,52.0%,52.0%,100.0%,0.0%,0.7132616875182229%,60.0%,60.0%,100.0%,0.0%,zeros,local-local,1,0.1
100,0.04601025581359863,34,0,0.1,26,200,1000,1,1,2,125.659,29.2,-96.459,60.8,90.0,29.2,7.7,23.79,31.49,0.6594155336720692%,65.385%,65.385%,100.0%,0.0%,0.813261687518223%,50.0%,50.0%,100.0%,0.0%,zeros,local-local,1,0.1
102,0.03400707244873047,34,2,0.1,26,200,1000,1,1,1,125.659,0.0,-125.659,58.0,58.0,0.0,1.1,17.07,18.17,0.8517232259797615%,46.154%,46.154%,100.0%,0.0%,0.736338610595146%,57.692%,57.692%,100.0%,0.0%,zeros,local-local,1,0.1
103,0.040009260177612305,35,0,0.1,27,200,1000,1,1,2,133.334,40.0,-93.334,45.0,85.0,40.0,0.0,20.94,20.94,0.8688172430737786%,44.444%,44.444%,100.0%,0.0%,0.7947431689997045%,51.852%,51.852%,100.0%,0.0%,zeros,local-local,1,0.1
105,0.03400683403015137,35,2,0.1,27,200,1000,1,1,2,133.334,62.0,-71.334,43.6,105.6,62.0,4.4,22.06,26.46,0.7577061319626675%,55.556%,55.556%,100.0%,0.0%,1.091039465296001%,22.222%,22.222%,100.0%,0.0%,zeros,local-local,1,0.1
104,0.03600764274597168,35,1,0.1,27,200,1000,1,1,2,133.334,23.0,-110.334,57.2,80.2,23.0,0.0,23.9,23.9,0.7947431689997045%,51.852%,51.852%,100.0%,0.0%,0.8688172430737786%,44.444%,44.444%,100.0%,0.0%,zeros,local-local,1,0.1
107,0.03600788116455078,36,1,0.1,27,200,1000,1,1,2,133.334,23.0,-110.334,57.2,80.2,23.0,0.0,23.9,23.9,0.7947431689997045%,51.852%,51.852%,100.0%,0.0%,0.8688172430737786%,44.444%,44.444%,100.0%,0.0%,zeros,local-local,1,0.1
110,0.03900790214538574,37,1,0.1,28,200,1000,1,1,2,141.188,41.8,-99.388,45.4,87.2,41.8,4.4,20.56,24.96,0.8132616875182231%,50.0%,50.0%,100.0%,0.0%,0.6704045446610802%,64.286%,64.286%,100.0%,0.0%,zeros,local-local,1,0.1
106,0.04700970649719238,36,0,0.1,27,200,1000,1,1,2,133.334,40.0,-93.334,45.0,85.0,40.0,0.0,20.94,20.94,0.8688172430737786%,44.444%,44.444%,100.0%,0.0%,0.7947431689997045%,51.852%,51.852%,100.0%,0.0%,zeros,local-local,1,0.1
108,0.047010183334350586,36,2,0.1,27,200,1000,1,1,2,133.334,62.0,-71.334,43.6,105.6,62.0,4.4,22.06,26.46,0.7577061319626675%,55.556%,55.556%,100.0%,0.0%,1.091039465296001%,22.222%,22.222%,100.0%,0.0%,zeros,local-local,1,0.1
109,0.04501032829284668,37,0,0.1,28,200,1000,1,1,3,141.188,64.6,-76.588,50.8,115.4,64.6,9.9,28.05,37.95,0.8489759732325088%,46.429%,46.429%,100.0%,0.0%,0.7775474018039373%,53.571%,53.571%,100.0%,0.0%,zeros,local-local,1,0.1
111,0.03500723838806152,37,2,0.1,28,200,1000,1,1,2,141.188,41.4,-99.788,55.2,96.6,41.4,2.2,24.03,26.23,1.063261687518223%,25.0%,25.0%,100.0%,0.0%,0.7775474018039373%,53.571%,53.571%,100.0%,0.0%,zeros,local-local,1,0.1
112,0.03200674057006836,38,0,0.1,29,200,1000,1,1,2,149.22,50.8,-98.42,51.6,102.4,50.8,0.0,23.58,23.58,0.727054790966499%,58.621%,58.621%,100.0%,0.0%,0.7960203082078783%,51.724%,51.724%,100.0%,0.0%,zeros,local-local,1,0.1
115,0.03600788116455078,39,0,0.1,30,200,1000,1,1,2,157.429,23.4,-134.029,63.6,87.0,23.4,2.2,25.95,28.15,0.8799283541848898%,43.333%,43.333%,100.0%,0.0%,0.7132616875182232%,60.0%,60.0%,100.0%,0.0%,zeros,local-local,1,0.1
114,0.041010379791259766,38,2,0.1,29,200,1000,1,1,3,149.22,60.8,-88.42,49.8,110.6,60.8,2.2,28.1,30.3,0.933951342690637%,37.931%,37.931%,100.0%,0.0%,0.7960203082078783%,51.724%,51.724%,100.0%,0.0%,zeros,local-local,1,0.1
116,0.038008689880371094,39,1,0.1,30,200,1000,1,1,2,157.429,57.4,-100.029,54.2,111.6,57.4,7.7,23.97,31.67,0.6799283541848898%,63.333%,63.333%,100.0%,0.0%,0.7465950208515565%,56.667%,56.667%,100.0%,0.0%,zeros,local-local,1,0.1
113,0.05501151084899902,38,1,0.1,29,200,1000,1,1,5,149.22,106.8,-42.42,37.8,144.6,106.8,4.4,34.53,38.93,0.7615375495871887%,55.172%,55.172%,100.0%,0.0%,0.830503066828568%,48.276%,48.276%,100.0%,0.0%,zeros,local-local,1,0.1
118,0.04100847244262695,40,0,0.1,31,200,1000,1,1,3,165.814,67.2,-98.614,51.4,118.6,67.2,6.6,28.31,34.91,0.7648745907440296%,54.839%,54.839%,100.0%,0.0%,0.6681003971956426%,64.516%,64.516%,100.0%,0.0%,zeros,local-local,1,0.1
117,0.04500937461853027,39,2,0.1,30,200,1000,1,1,3,157.429,68.8,-88.629,51.8,120.6,68.8,5.5,28.93,34.43,0.6465950208515563%,66.667%,66.667%,100.0%,0.0%,0.7799283541848898%,53.333%,53.333%,100.0%,0.0%,zeros,local-local,1,0.1
119,0.04601097106933594,40,1,0.1,31,200,1000,1,1,3,165.814,81.2,-84.614,52.4,133.6,81.2,8.8,28.35,37.15,0.8616487842924168%,45.161%,45.161%,100.0%,0.0%,0.6358423326795134%,67.742%,67.742%,100.0%,0.0%,zeros,local-local,1,0.1
120,0.03900885581970215,40,2,0.1,31,200,1000,1,1,2,165.814,49.2,-116.614,44.2,93.4,49.2,2.2,20.59,22.79,0.7326165262279006%,58.065%,58.065%,100.0%,0.0%,0.7003584617117716%,61.29%,61.29%,100.0%,0.0%,zeros,local-local,1,0.1
121,0.03700828552246094,41,0,0.1,31,200,1000,1,1,3,165.814,67.2,-98.614,51.4,118.6,67.2,6.6,28.31,34.91,0.7648745907440296%,54.839%,54.839%,100.0%,0.0%,0.6681003971956426%,64.516%,64.516%,100.0%,0.0%,zeros,local-local,1,0.1
122,0.04201030731201172,41,1,0.1,31,200,1000,1,1,3,165.814,81.2,-84.614,52.4,133.6,81.2,8.8,28.35,37.15,0.8616487842924168%,45.161%,45.161%,100.0%,0.0%,0.6358423326795134%,67.742%,67.742%,100.0%,0.0%,zeros,local-local,1,0.1
123,0.04000711441040039,41,2,0.1,31,200,1000,1,1,2,165.814,49.2,-116.614,44.2,93.4,49.2,2.2,20.59,22.79,0.7326165262279006%,58.065%,58.065%,100.0%,0.0%,0.7003584617117716%,61.29%,61.29%,100.0%,0.0%,zeros,local-local,1,0.1
124,0.040008544921875,42,0,0.1,32,200,1000,1,1,2,174.374,42.4,-131.974,61.5,103.9,42.4,4.4,24.99,29.39,0.8757616875182228%,43.75%,43.75%,100.0%,0.0%,0.8445116875182228%,46.875%,46.875%,100.0%,0.0%,zeros,local-local,1,0.1
126,0.0380096435546875,42,2,0.1,32,200,1000,1,1,2,174.374,18.8,-155.574,68.1,86.9,18.8,3.3,25.12,28.42,0.9382616875182228%,37.5%,37.5%,100.0%,0.0%,0.6257616875182228%,68.75%,68.75%,100.0%,0.0%,zeros,local-local,1,0.1
127,0.04100918769836426,43,0,0.1,33,200,1000,1,1,2,183.109,36.6,-146.509,52.8,89.4,36.6,2.2,22.77,24.97,0.7981101723667077%,51.515%,51.515%,100.0%,0.0%,0.8890192632757986%,42.424%,42.424%,100.0%,0.0%,zeros,local-local,1,0.1
125,0.04701066017150879,42,1,0.1,32,200,1000,1,1,4,174.374,115.8,-58.574,41.8,157.6,115.8,8.8,31.99,40.79,0.8132616875182228%,50.0%,50.0%,100.0%,0.0%,0.7820116875182228%,53.125%,53.125%,100.0%,0.0%,zeros,local-local,1,0.1
129,0.037008047103881836,43,2,0.1,33,200,1000,1,1,2,183.109,34.0,-149.109,56.2,90.2,34.0,2.2,23.53,25.73,0.7678071420636774%,54.545%,54.545%,100.0%,0.0%,0.7678071420636774%,54.545%,54.545%,100.0%,0.0%,zeros,local-local,1,0.1
128,0.04300975799560547,43,1,0.1,33,200,1000,1,1,2,183.109,70.4,-112.709,58.4,128.8,70.4,9.9,25.44,35.34,0.9193222935788289%,39.394%,39.394%,100.0%,0.0%,0.8284132026697381%,48.485%,48.485%,100.0%,0.0%,zeros,local-local,1,0.1
130,0.04100966453552246,44,0,0.1,34,200,1000,1,1,3,192.018,107.6,-84.418,47.8,155.4,107.6,6.6,32.33,38.93,0.9897322757535169%,32.353%,32.353%,100.0%,0.0%,0.90149698163587%,41.176%,41.176%,100.0%,0.0%,zeros,local-local,1,0.1
132,0.04400944709777832,44,2,0.1,34,200,1000,1,1,3,192.018,58.4,-133.618,55.6,114.0,58.4,7.7,28.33,36.03,0.90149698163587%,41.176%,41.176%,100.0%,0.0%,0.9897322757535169%,32.353%,32.353%,100.0%,0.0%,zeros,local-local,1,0.1
1
134,0.04501080513000488,45,1,0.1,35,200,1000,1,1,3,201.101,75.4,-125.701,54.8,130.2,75.4,7.7,28.17,35.87,0.7989759732325087%,51.429%,51.429%,100.0%,0.0%,0.8846902589467943%,42.857%,42.857%,100.0%,0.0%,zeros,local-local,1,0.1
133,0.05001115798950195,45,0,0.1,35,200,1000,1,1,4,201.101,78.6,-122.501,68.3,146.9,78.6,8.8,39.19,47.99,0.8846902589467943%,42.857%,42.857%,100.0%,0.0%,1.027547401803937%,28.571%,28.571%,100.0%,0.0%,zeros,local-local,1,0.1
137,0.04400992393493652,46,1,0.1,35,200,1000,1,1,3,201.101,75.4,-125.701,54.8,130.2,75.4,7.7,28.17,35.87,0.7989759732325087%,51.429%,51.429%,100.0%,0.0%,0.8846902589467943%,42.857%,42.857%,100.0%,0.0%,zeros,local-local,1,0.1
135,0.049010515213012695,45,2,0.1,35,200,1000,1,1,4,201.101,67.8,-133.301,56.4,124.2,67.8,1.1,36.7,37.8,0.9132616875182229%,40.0%,40.0%,100.0%,0.0%,0.7132616875182229%,60.0%,60.0%,100.0%,0.0%,zeros,local-local,1,0.1
139,0.042009830474853516,47,0,0.1,36,200,1000,1,1,2,210.357,32.0,-178.357,65.1,97.1,32.0,3.3,23.94,27.24,0.9799283541848892%,33.333%,33.333%,100.0%,0.0%,0.813261687518223%,50.0%,50.0%,100.0%,0.0%,zeros,local-local,1,0.1
136,0.05101180076599121,46,0,0.1,35,200,1000,1,1,4,201.101,78.6,-122.501,68.3,146.9,78.6,8.8,39.19,47.99,0.8846902589467943%,42.857%,42.857%,100.0%,0.0%,1.027547401803937%,28.571%,28.571%,100.0%,0.0%,zeros,local-local,1,0.1
138,0.0490107536315918,46,2,0.1,35,200,1000,1,1,4,201.101,67.8,-133.301,56.4,124.2,67.8,1.1,36.7,37.8,0.9132616875182229%,40.0%,40.0%,100.0%,0.0%,0.7132616875182229%,60.0%,60.0%,100.0%,0.0%,zeros,local-local,1,0.1
140,0.03800845146179199,47,1,0.1,36,200,1000,1,1,2,210.357,49.4,-160.957,69.0,118.4,49.4,14.3,25.61,39.91,0.813261687518223%,50.0%,50.0%,100.0%,0.0%,0.6188172430737785%,69.444%,69.444%,100.0%,0.0%,zeros,local-local,1,0.1
141,0.04601120948791504,47,2,0.1,36,200,1000,1,1,4,210.357,141.4,-68.957,45.2,186.6,141.4,17.6,37.85,55.45,0.7854839097404452%,52.778%,52.778%,100.0%,0.0%,0.8965950208515563%,41.667%,41.667%,100.0%,0.0%,zeros,local-local,1,0.1
142,0.045009613037109375,48,0,0.1,37,200,1000,1,1,3,219.786,74.8,-144.986,52.0,126.8,74.8,6.6,29.44,36.04,0.7456941199506555%,56.757%,56.757%,100.0%,0.0%,0.6375860118425474%,67.568%,67.568%,100.0%,0.0%,zeros,local-local,1,0.1
143,0.04501056671142578,48,1,0.1,37,200,1000,1,1,3,219.786,77.8,-141.986,60.0,137.8,77.8,8.8,31.92,40.72,0.7727211469776825%,54.054%,54.054%,100.0%,0.0%,0.6916400658966014%,62.162%,62.162%,100.0%,0.0%,zeros,local-local,1,0.1
144,0.04601001739501953,48,2,0.1,37,200,1000,1,1,3,219.786,108.0,-111.786,57.0,165.0,108.0,17.6,31.39,48.99,0.9078562821128175%,40.541%,40.541%,100.0%,0.0%,0.7997481740047095%,51.351%,51.351%,100.0%,0.0%,zeros,local-local,1,0.1
145,0.048011064529418945,49,0,0.1,38,200,1000,1,1,3,229.389,70.4,-158.989,61.0,131.4,70.4,5.5,32.11,37.61,0.7869458980445388%,52.632%,52.632%,100.0%,0.0%,0.8658932664655915%,44.737%,44.737%,100.0%,0.0%,zeros,local-local,1,0.1
147,0.04501008987426758,49,2,0.1,38,200,1000,1,1,3,229.389,53.8,-175.589,73.8,127.6,53.8,16.5,29.51,46.01,0.813261687518223%,50.0%,50.0%,100.0%,0.0%,0.7869458980445388%,52.632%,52.632%,100.0%,0.0%,zeros,local-local,1,0.1
146,0.04700922966003418,49,1,0.1,38,200,1000,1,1,3,229.389,91.8,-137.589,50.4,142.2,91.8,6.6,30.56,37.16,0.9185248454129595%,39.474%,39.474%,100.0%,0.0%,0.813261687518223%,50.0%,50.0%,100.0%,0.0%,zeros,local-local,1,0.1
148,0.04801034927368164,50,0,0.1,39,200,1000,1,1,3,239.163,95.4,-143.763,55.2,150.6,95.4,12.1,30.83,42.93,0.7491591234156589%,56.41%,56.41%,100.0%,0.0%,0.7748001490566846%,53.846%,53.846%,100.0%,0.0%,zeros,local-local,1,0.1
149,0.045006513595581055,50,1,0.1,39,200,1000,1,1,3,239.163,112.2,-126.963,56.8,169.0,112.2,16.5,32.63,49.13,0.7235180977746334%,58.974%,58.974%,100.0%,0.0%,0.8260822003387358%,48.718%,48.718%,100.0%,0.0%,zeros,local-local,1,0.1
150,0.040009498596191406,50,2,0.1,39,200,1000,1,1,2,239.163,34.0,-205.163,75.3,109.3,34.0,11.0,24.16,35.16,0.8260822003387358%,48.718%,48.718%,100.0%,0.0%,0.6978770721336077%,61.538%,61.538%,100.0%,0.0%,zeros,local-local,1,0.1
153,0.04000997543334961,51,2,0.1,39,200,1000,1,1,2,239.163,34.0,-205.163,75.3,109.3,34.0,11.0,24.16,35.16,0.8260822003387358%,48.718%,48.718%,100.0%,0.0%,0.6978770721336077%,61.538%,61.538%,100.0%,0.0%,zeros,local-local,1,0.1
151,0.048010826110839844,51,0,0.1,39,200,1000,1,1,3,239.163,95.4,-143.763,55.2,150.6,95.4,12.1,30.83,42.93,0.7491591234156589%,56.41%,56.41%,100.0%,0.0%,0.7748001490566846%,53.846%,53.846%,100.0%,0.0%,zeros,local-local,1,0.1
152,0.04701089859008789,51,1,0.1,39,200,1000,1,1,3,239.163,112.2,-126.963,56.8,169.0,112.2,16.5,32.63,49.13,0.7235180977746334%,58.974%,58.974%,100.0%,0.0%,0.8260822003387358%,48.718%,48.718%,100.0%,0.0%,zeros,local-local,1,0.1
156,0.0400087833404541,52,2,0.1,40,200,1000,1,1,2,249.111,66.4,-182.711,58.6,125.0,66.4,7.7,25.37,33.07,0.7632616875182228%,55.0%,55.0%,100.0%,0.0%,0.7632616875182228%,55.0%,55.0%,100.0%,0.0%,zeros,local-local,1,0.1
157,0.040009498596191406,53,0,0.1,41,200,1000,1,1,2,259.231,29.4,-229.831,61.9,91.3,29.4,6.6,24.4,31.0,0.7766763216645642%,53.659%,53.659%,100.0%,0.0%,0.8498470533718813%,46.341%,46.341%,100.0%,0.0%,zeros,local-local,1,0.1
155,0.049011945724487305,52,1,0.1,40,200,1000,1,1,4,249.111,133.4,-115.711,50.4,183.8,133.4,15.4,37.53,52.93,0.7882616875182228%,52.5%,52.5%,100.0%,0.0%,0.8132616875182228%,50.0%,50.0%,100.0%,0.0%,zeros,local-local,1,0.1
154,0.05201315879821777,52,0,0.1,40,200,1000,1,1,4,249.111,97.4,-151.711,58.4,155.8,97.4,7.7,39.73,47.43,0.7882616875182228%,52.5%,52.5%,100.0%,0.0%,0.9382616875182228%,37.5%,37.5%,100.0%,0.0%,zeros,local-local,1,0.1
158,0.0400087833404541,53,1,0.1,41,200,1000,1,1,2,259.231,53.2,-206.031,65.1,118.3,53.2,6.6,26.04,32.64,0.6791153460548082%,63.415%,63.415%,100.0%,0.0%,0.8742372972743203%,43.902%,43.902%,100.0%,0.0%,zeros,local-local,1,0.1
159,0.03800773620605469,53,2,0.1,41,200,1000,1,1,2,259.231,38.4,-220.831,65.5,103.9,38.4,6.6,23.93,30.53,0.9230177850791983%,39.024%,39.024%,100.0%,0.0%,0.7035055899572472%,60.976%,60.976%,100.0%,0.0%,zeros,local-local,1,0.1
162,0.03801274299621582,54,2,0.1,42,200,1000,1,1,2,269.523,43.6,-225.923,66.7,110.3,43.6,8.8,26.17,34.97,0.8846902589467941%,42.857%,42.857%,100.0%,0.0%,0.67040454466108%,64.286%,64.286%,100.0%,0.0%,zeros,local-local,1,0.1
161,0.041008710861206055,54,1,0.1,42,200,1000,1,1,2,269.523,57.2,-212.323,55.3,112.5,57.2,8.8,22.39,31.19,0.8132616875182227%,50.0%,50.0%,100.0%,0.0%,0.9084997827563179%,40.476%,40.476%,100.0%,0.0%,zeros,local-local,1,0.1
160,0.048010826110839844,54,0,0.1,42,200,1000,1,1,3,269.523,111.0,-158.523,52.0,163.0,111.0,15.4,30.9,46.3,0.8608807351372703%,45.238%,45.238%,100.0%,0.0%,0.7656426398991752%,54.762%,54.762%,100.0%,0.0%,zeros,local-local,1,0.1
165,0.03900909423828125,55,2,0.1,43,200,1000,1,1,2,279.988,53.2,-226.788,64.0,117.2,53.2,7.7,26.63,34.33,0.6620988968205485%,65.116%,65.116%,100.0%,0.0%,0.964424478215897%,34.884%,34.884%,100.0%,0.0%,zeros,local-local,1,0.1
164,0.04801034927368164,55,1,0.1,43,200,1000,1,1,3,279.988,129.2,-150.788,56.8,186.0,129.2,23.1,32.28,55.38,0.7783779665879902%,53.488%,53.488%,100.0%,0.0%,0.7783779665879902%,53.488%,53.488%,100.0%,0.0%,zeros,local-local,1,0.1
163,0.052011966705322266,55,0,0.1,43,200,1000,1,1,4,279.988,131.4,-148.588,61.6,193.0,131.4,18.7,41.65,60.35,0.8248895944949668%,48.837%,48.837%,100.0%,0.0%,0.8248895944949668%,48.837%,48.837%,100.0%,0.0%,zeros,local-local,1,0.1
166,0.05101132392883301,56,0,0.1,43,200,1000,1,1,4,279.988,131.4,-148.588,61.6,193.0,131.4,18.7,41.65,60.35,0.8248895944949668%,48.837%,48.837%,100.0%,0.0%,0.8248895944949668%,48.837%,48.837%,100.0%,0.0%,zeros,local-local,1,0.1
168,0.036008358001708984,56,2,0.1,43,200,1000,1,1,2,279.988,53.2,-226.788,64.0,117.2,53.2,7.7,26.63,34.33,0.6620988968205485%,65.116%,65.116%,100.0%,0.0%,0.964424478215897%,34.884%,34.884%,100.0%,0.0%,zeros,local-local,1,0.1
167,0.04200911521911621,56,1,0.1,43,200,1000,1,1,3,279.988,129.2,-150.788,56.8,186.0,129.2,23.1,32.28,55.38,0.7783779665879902%,53.488%,53.488%,100.0%,0.0%,0.7783779665879902%,53.488%,53.488%,100.0%,0.0%,zeros,local-local,1,0.1
169,0.047010183334350586,57,0,0.1,44,200,1000,1,1,3,290.626,99.6,-191.026,70.1,169.7,99.6,20.9,34.84,55.74,0.79053441479095%,52.273%,52.273%,100.0%,0.0%,0.7450798693364046%,56.818%,56.818%,100.0%,0.0%,zeros,local-local,1,0.1
170,0.04601001739501953,57,1,0.1,44,200,1000,1,1,3,290.626,77.6,-213.026,59.8,137.4,77.6,5.5,32.54,38.04,0.9041707784273135%,40.909%,40.909%,100.0%,0.0%,0.8132616875182226%,50.0%,50.0%,100.0%,0.0%,zeros,local-local,1,0.1
172,0.03800845146179199,58,0,0.1,45,200,1000,1,1,2,301.436,19.0,-282.436,66.3,85.3,19.0,2.2,24.9,27.1,0.624372798629334%,68.889%,68.889%,100.0%,0.0%,0.7354839097404451%,57.778%,57.778%,100.0%,0.0%,zeros,local-local,1,0.1
171,0.05301260948181152,57,2,0.1,44,200,1000,1,1,4,290.626,121.2,-169.426,70.1,191.3,121.2,22.0,41.72,63.72,0.7678071420636773%,54.545%,54.545%,100.0%,0.0%,0.9268980511545862%,38.636%,38.636%,100.0%,0.0%,zeros,local-local,1,0.1
173,0.047011375427246094,58,1,0.1,45,200,1000,1,1,2,301.436,23.6,-277.836,63.1,86.7,23.6,6.6,23.5,30.1,0.7577061319626673%,55.556%,55.556%,100.0%,0.0%,0.7799283541848894%,53.333%,53.333%,100.0%,0.0%,zeros,local-local,1,0.1
176,0.040009498596191406,59,1,0.1,46,200,1000,1,1,2,312.42,65.2,-247.22,68.3,133.5,65.2,12.1,27.72,39.82,0.9219573396921356%,39.13%,39.13%,100.0%,0.0%,0.8132616875182225%,50.0%,50.0%,100.0%,0.0%,zeros,local-local,1,0.1
177,0.039008140563964844,59,2,0.1,46,200,1000,1,1,2,312.42,91.8,-220.62,96.5,188.3,91.8,28.6,26.83,55.43,0.7697834266486574%,54.348%,54.348%,100.0%,0.0%,0.7697834266486574%,54.348%,54.348%,100.0%,0.0%,zeros,local-local,1,0.1
174,0.05501246452331543,58,2,0.1,45,200,1000,1,1,4,301.436,126.6,-174.836,65.3,191.9,126.6,16.5,41.11,57.61,0.735483909740445%,57.778%,57.778%,100.0%,0.0%,0.7354839097404451%,57.778%,57.778%,100.0%,0.0%,zeros,local-local,1,0.1
175,0.05001091957092285,59,0,0.1,46,200,1000,1,1,3,312.42,218.8,-93.62,66.5,285.3,218.8,39.6,35.67,75.27,0.7697834266486574%,54.348%,54.348%,100.0%,0.0%,0.8784790788225704%,43.478%,43.478%,100.0%,0.0%,zeros,local-local,1,0.1
178,0.04300951957702637,60,0,0.1,47,200,1000,1,1,3,323.577,111.4,-212.177,63.0,174.4,111.4,20.9,33.79,54.69,0.6962404109224781%,61.702%,61.702%,100.0%,0.0%,0.7600701981565205%,55.319%,55.319%,100.0%,0.0%,zeros,local-local,1,0.1
179,0.04401111602783203,60,1,0.1,47,200,1000,1,1,3,323.577,121.0,-202.577,55.2,176.2,121.0,14.3,35.56,49.86,0.8238999853905629%,48.936%,48.936%,100.0%,0.0%,0.8026233896458821%,51.064%,51.064%,100.0%,0.0%,zeros,local-local,1,0.1
180,0.047010183334350586,60,2,0.1,47,200,1000,1,1,3,323.577,59.8,-263.777,64.1,123.9,59.8,6.6,31.79,38.39,0.7813467939012013%,53.191%,53.191%,100.0%,0.0%,0.8664531768799246%,44.681%,44.681%,100.0%,0.0%,zeros,local-local,1,0.1
181,0.04500913619995117,61,0,0.1,47,200,1000,1,1,3,323.577,111.4,-212.177,63.0,174.4,111.4,20.9,33.79,54.69,0.6962404109224781%,61.702%,61.702%,100.0%,0.0%,0.7600701981565205%,55.319%,55.319%,100.0%,0.0%,zeros,local-local,1,0.1
182,0.05001115798950195,61,1,0.1,47,200,1000,1,1,3,323.577,121.0,-202.577,55.2,176.2,121.0,14.3,35.56,49.86,0.8238999853905629%,48.936%,48.936%,100.0%,0.0%,0.8026233896458821%,51.064%,51.064%,100.0%,0.0%,zeros,local-local,1,0.1
183,0.050011396408081055,61,2,0.1,47,200,1000,1,1,3,323.577,59.8,-263.777,64.1,123.9,59.8,6.6,31.79,38.39,0.7813467939012013%,53.191%,53.191%,100.0%,0.0%,0.8664531768799246%,44.681%,44.681%,100.0%,0.0%,zeros,local-local,1,0.1
185,0.048010826110839844,62,1,0.1,48,200,1000,1,1,3,334.907,122.0,-212.907,82.3,204.3,122.0,29.7,36.15,65.85,0.8757616875182227%,43.75%,43.75%,100.0%,0.0%,0.7299283541848894%,58.333%,58.333%,100.0%,0.0%,zeros,local-local,1,0.1
186,0.04801058769226074,62,2,0.1,48,200,1000,1,1,3,334.907,104.8,-230.107,56.0,160.8,104.8,17.6,31.99,49.59,0.7924283541848894%,52.083%,52.083%,100.0%,0.0%,0.8757616875182227%,43.75%,43.75%,100.0%,0.0%,zeros,local-local,1,0.1
184,0.056012630462646484,62,0,0.1,48,200,1000,1,1,4,334.907,139.6,-195.307,68.5,208.1,139.6,17.6,46.04,63.64,0.7299283541848894%,58.333%,58.333%,100.0%,0.0%,0.8132616875182227%,50.0%,50.0%,100.0%,0.0%,zeros,local-local,1,0.1
188,0.04300951957702637,63,1,0.1,49,200,1000,1,1,2,346.411,45.6,-300.811,96.7,142.3,45.6,17.6,27.91,45.51,0.8846902589467941%,42.857%,42.857%,100.0%,0.0%,0.7418331160896513%,57.143%,57.143%,100.0%,0.0%,zeros,local-local,1,0.1
187,0.05301237106323242,63,0,0.1,49,200,1000,1,1,4,346.411,143.6,-202.811,65.3,208.9,143.6,29.7,37.49,67.19,0.7214249528243452%,59.184%,59.184%,100.0%,0.0%,0.8234657691508758%,48.98%,48.98%,100.0%,0.0%,zeros,local-local,1,0.1
190,0.04100942611694336,64,0,0.1,50,200,1000,1,1,2,358.09,87.6,-270.49,60.6,148.2,87.6,16.5,26.05,42.55,0.7132616875182226%,60.0%,60.0%,100.0%,0.0%,0.8732616875182226%,44.0%,44.0%,100.0%,0.0%,zeros,local-local,1,0.1
189,0.05001044273376465,63,2,0.1,49,200,1000,1,1,3,346.411,188.4,-158.011,115.2,303.6,188.4,52.8,36.1,88.9,0.8438739324161819%,46.939%,46.939%,100.0%,0.0%,0.8030576058855696%,51.02%,51.02%,100.0%,0.0%,zeros,local-local,1,0.1
194,0.041008949279785156,65,1,0.1,51,200,1000,1,1,2,369.943,108.4,-261.543,67.5,175.9,108.4,29.7,25.74,55.44,0.7642420796750854%,54.902%,54.902%,100.0%,0.0%,0.9407126679103794%,37.255%,37.255%,100.0%,0.0%,zeros,local-local,1,0.1
191,0.052011728286743164,64,1,0.1,50,200,1000,1,1,3,358.09,220.2,-137.89,120.8,341.0,220.2,66.0,34.6,100.6,0.7932616875182227%,52.0%,52.0%,100.0%,0.0%,0.7732616875182227%,54.0%,54.0%,100.0%,0.0%,zeros,local-local,1,0.1
193,0.048010826110839844,65,0,0.1,51,200,1000,1,1,3,369.943,99.2,-270.743,73.0,172.2,99.2,22.0,35.01,57.01,0.842673452224105%,47.059%,47.059%,100.0%,0.0%,0.9014969816358697%,41.176%,41.176%,100.0%,0.0%,zeros,local-local,1,0.1
192,0.05501294136047363,64,2,0.1,50,200,1000,1,1,3,358.09,139.6,-218.49,66.3,205.9,139.6,30.8,35.18,65.98,0.7132616875182226%,60.0%,60.0%,100.0%,0.0%,0.8732616875182226%,44.0%,44.0%,100.0%,0.0%,zeros,local-local,1,0.1
195,0.05001115798950195,65,2,0.1,51,200,1000,1,1,4,369.943,379.8,9.857,92.5,472.3,379.8,81.4,45.49,126.89,0.8818891384986148%,43.137%,43.137%,100.0%,0.0%,0.9211048247731246%,39.216%,39.216%,100.0%,0.0%,zeros,local-local,1,0.1
