,time_elapsed,simulationTypeNumber,seed,learning_rate,n_pattern,n_pattern_features,max_epochs,energy_exponent,preset_simulation,Learning was complete at epoch #,Theoretical: random-walk efficiency,Simulated: efficiency (m_perc/m_min),Simulated-Theoretical efficiency difference,Theoretical: minimum energy for learning,Simulated: energy actually used by learning,Energy expended by simulations for consolidations,Energy expended by simulations for maintenance,Energy expended by simulations for maintenance (plus before thr),Energy expended total,(seen) NLL,(seen) Accuracy,(seen) Precision,(seen) Sensitivity,(seen) Specificity,(unseen) NLL,(unseen) Accuracy,(unseen) Precision,(unseen) Sensitivity,(unseen) Specificity,weights_initialised_as,cache_algorithm,max_size_of_transient_memory,maintenance_cost_of_transient_memory,Optimal threshold,Decay rate of transient memory,number of consolidations,mean consolidation size
2426,0.587132453918457,270,5,0.1,214,200,1000,1,1,18,5966.404,1164.2,-4802.204,0.0,1164.2,640.0,0.0,0.0,640.0,0.6931471805599453%,50.0%,0%,0.0%,100.0%,0.6931471805599453%,50.935%,0%,0.0%,100.0%,zeros,local-global,optimal,1,0.004100382719392617,0.002,3,-0.0033750000000000004
2428,0.40009093284606934,270,7,0.1,214,200,1000,1,1,14,5966.404,984.0,-4982.404,0.0,984.0,480.0,0.0,0.0,480.0,0.6931471805599453%,47.196%,0%,0.0%,100.0%,0.6931471805599453%,53.271%,0%,0.0%,100.0%,zeros,local-global,optimal,1,0.004100382719392617,0.002,3,-0.002416666666666667
2429,0.43509817123413086,270,8,0.1,214,200,1000,1,1,15,5966.404,931.8,-5034.604,0.0,931.8,520.0,0.0,0.0,520.0,0.6931471805599453%,53.738%,0%,0.0%,100.0%,0.6931471805599453%,50.935%,0%,0.0%,100.0%,zeros,local-global,optimal,1,0.004100382719392617,0.002,3,0.0010000000000000002
2433,0.41809511184692383,271,3,0.1,215,200,1000,1,1,15,6040.75,939.8,-5100.95,0.0,939.8,520.0,0.0,0.0,520.0,0.6931471805599453%,48.837%,0%,0.0%,100.0%,0.6931471805599453%,51.628%,0%,0.0%,100.0%,zeros,local-global,optimal,1,0.004090855737844539,0.002,3,-0.0008461538461538462
2430,0.5111143589019775,270,9,0.1,214,200,1000,1,1,17,5966.404,1052.4,-4914.004,0.0,1052.4,600.0,0.0,0.0,600.0,0.6931471805599453%,50.935%,0%,0.0%,100.0%,0.6931471805599453%,49.065%,0%,0.0%,100.0%,zeros,local-global,optimal,1,0.004100382719392617,0.002,3,-0.00026666666666666646
2432,0.5811309814453125,271,2,0.1,215,200,1000,1,1,20,6040.75,1156.6,-4884.15,0.0,1156.6,720.0,0.0,0.0,720.0,0.6931471805599453%,48.837%,0%,0.0%,100.0%,0.6931471805599453%,50.698%,0%,0.0%,100.0%,zeros,local-global,optimal,1,0.004090855737844539,0.002,3,0.000833333333333333
2435,0.4701066017150879,271,5,0.1,215,200,1000,1,1,15,6040.75,956.6,-5084.15,0.0,956.6,520.0,0.0,0.0,520.0,0.6931471805599453%,54.419%,0%,0.0%,100.0%,0.6931471805599453%,57.674%,0%,0.0%,100.0%,zeros,local-global,optimal,1,0.004090855737844539,0.002,3,0.00023076923076923047
2434,0.5711286067962646,271,4,0.1,215,200,1000,1,1,20,6040.75,1182.6,-4858.15,0.0,1182.6,720.0,0.0,0.0,720.0,0.6931471805599453%,51.163%,0%,0.0%,100.0%,0.6931471805599453%,42.791%,0%,0.0%,100.0%,zeros,local-global,optimal,1,0.004090855737844539,0.002,3,0.004111111111111111
2436,0.5371208190917969,271,6,0.1,215,200,1000,1,1,19,6040.75,1158.0,-4882.75,0.0,1158.0,680.0,0.0,0.0,680.0,0.6931471805599453%,55.349%,0%,0.0%,100.0%,0.6931471805599453%,45.581%,0%,0.0%,100.0%,zeros,local-global,optimal,1,0.004090855737844539,0.002,3,-0.002882352941176471
2440,0.2760627269744873,272,1,0.1,216,200,1000,1,1,9,6116.004,648.0,-5468.004,0.0,648.0,280.0,0.0,0.0,280.0,0.6931471805599453%,51.389%,0%,0.0%,100.0%,0.6931471805599453%,50.463%,0%,0.0%,100.0%,zeros,local-global,optimal,1,0.004081394717406394,0.002,3,0.0028571428571428563
2431,0.814183235168457,271,1,0.1,215,200,1000,1,1,29,6040.75,1740.2,-4300.55,0.0,1740.2,1080.0,0.0,0.0,1080.0,0.6931471805599453%,46.512%,0%,0.0%,100.0%,0.6931471805599453%,47.442%,0%,0.0%,100.0%,zeros,local-global,optimal,1,0.004090855737844539,0.002,3,-0.00025925925925925915
2439,0.43109703063964844,271,9,0.1,215,200,1000,1,1,15,6040.75,969.8,-5070.95,0.0,969.8,520.0,0.0,0.0,520.0,0.6931471805599453%,49.302%,0%,0.0%,100.0%,0.6931471805599453%,50.698%,0%,0.0%,100.0%,zeros,local-global,optimal,1,0.004090855737844539,0.002,3,0.003846153846153847
2438,0.637143611907959,271,8,0.1,215,200,1000,1,1,22,6040.75,1391.4,-4649.35,0.0,1391.4,800.0,0.0,0.0,800.0,0.6931471805599453%,53.023%,0%,0.0%,100.0%,0.6931471805599453%,47.907%,0%,0.0%,100.0%,zeros,local-global,optimal,1,0.004090855737844539,0.002,3,-0.0005000000000000001
2442,0.5561251640319824,272,3,0.1,216,200,1000,1,1,19,6116.004,1069.2,-5046.804,0.0,1069.2,680.0,0.0,0.0,680.0,0.6931471805599453%,52.315%,0%,0.0%,100.0%,0.6931471805599453%,47.222%,0%,0.0%,100.0%,zeros,local-global,optimal,1,0.004081394717406394,0.002,3,-0.0014705882352941176
2443,0.5781302452087402,272,4,0.1,216,200,1000,1,1,20,6116.004,1136.8,-4979.204,0.0,1136.8,720.0,0.0,0.0,720.0,0.6931471805599453%,55.556%,0%,0.0%,100.0%,0.6931471805599453%,50.0%,0%,0.0%,100.0%,zeros,local-global,optimal,1,0.004081394717406394,0.002,3,-0.0030555555555555557
2437,1.022230863571167,271,7,0.1,215,200,1000,1,1,35,6040.75,1781.6,-4259.15,0.0,1781.6,1320.0,0.0,0.0,1320.0,0.6931471805599453%,44.651%,0%,0.0%,100.0%,0.6931471805599453%,53.953%,0%,0.0%,100.0%,zeros,local-global,optimal,1,0.004090855737844539,0.002,3,0.0008181818181818178
2447,0.41509389877319336,272,8,0.1,216,200,1000,1,1,15,6116.004,926.0,-5190.004,0.0,926.0,520.0,0.0,0.0,520.0,0.6931471805599453%,44.907%,0%,0.0%,100.0%,0.6931471805599453%,48.148%,0%,0.0%,100.0%,zeros,local-global,optimal,1,0.004081394717406394,0.002,3,0.0036923076923076922
2441,0.7341656684875488,272,2,0.1,216,200,1000,1,1,26,6116.004,1412.6,-4703.404,0.0,1412.6,960.0,0.0,0.0,960.0,0.6931471805599453%,52.315%,0%,0.0%,100.0%,0.6931471805599453%,50.463%,0%,0.0%,100.0%,zeros,local-global,optimal,1,0.004081394717406394,0.002,3,0.0007916666666666666
2444,0.6781530380249023,272,5,0.1,216,200,1000,1,1,23,6116.004,1391.8,-4724.204,0.0,1391.8,840.0,0.0,0.0,840.0,0.6931471805599453%,49.074%,0%,0.0%,100.0%,0.6931471805599453%,50.0%,0%,0.0%,100.0%,zeros,local-global,optimal,1,0.004081394717406394,0.002,3,0.0007619047619047621
2445,0.6481449604034424,272,6,0.1,216,200,1000,1,1,21,6116.004,1285.8,-4830.204,0.0,1285.8,760.0,0.0,0.0,760.0,0.6931471805599453%,43.056%,0%,0.0%,100.0%,0.6931471805599453%,47.685%,0%,0.0%,100.0%,zeros,local-global,optimal,1,0.004081394717406394,0.002,3,-0.002105263157894737
2446,0.6051366329193115,272,7,0.1,216,200,1000,1,1,21,6116.004,1319.8,-4796.204,0.0,1319.8,760.0,0.0,0.0,760.0,0.6931471805599453%,52.778%,0%,0.0%,100.0%,0.6931471805599453%,51.852%,0%,0.0%,100.0%,zeros,local-global,optimal,1,0.004081394717406394,0.002,3,-0.0019473684210526312
2449,0.2630586624145508,273,1,0.1,216,200,1000,1,1,9,6116.004,648.0,-5468.004,0.0,648.0,280.0,0.0,0.0,280.0,0.6931471805599453%,51.389%,0%,0.0%,100.0%,0.6931471805599453%,50.463%,0%,0.0%,100.0%,zeros,local-global,optimal,1,0.004081394717406394,0.002,3,0.0028571428571428563
2448,0.6561477184295654,272,9,0.1,216,200,1000,1,1,23,6116.004,1577.2,-4538.804,0.0,1577.2,840.0,0.0,0.0,840.0,0.6931471805599453%,54.63%,0%,0.0%,100.0%,0.6931471805599453%,58.796%,0%,0.0%,100.0%,zeros,local-global,optimal,1,0.004081394717406394,0.002,3,0.002714285714285714
2456,0.45510315895080566,273,8,0.1,216,200,1000,1,1,15,6116.004,926.0,-5190.004,0.0,926.0,520.0,0.0,0.0,520.0,0.6931471805599453%,44.907%,0%,0.0%,100.0%,0.6931471805599453%,48.148%,0%,0.0%,100.0%,zeros,local-global,optimal,1,0.004081394717406394,0.002,3,0.0036923076923076922
2451,0.6271412372589111,273,3,0.1,216,200,1000,1,1,19,6116.004,1069.2,-5046.804,0.0,1069.2,680.0,0.0,0.0,680.0,0.6931471805599453%,52.315%,0%,0.0%,100.0%,0.6931471805599453%,47.222%,0%,0.0%,100.0%,zeros,local-global,optimal,1,0.004081394717406394,0.002,3,-0.0014705882352941176
2452,0.6411447525024414,273,4,0.1,216,200,1000,1,1,20,6116.004,1136.8,-4979.204,0.0,1136.8,720.0,0.0,0.0,720.0,0.6931471805599453%,55.556%,0%,0.0%,100.0%,0.6931471805599453%,50.0%,0%,0.0%,100.0%,zeros,local-global,optimal,1,0.004081394717406394,0.002,3,-0.0030555555555555557
2450,0.7611715793609619,273,2,0.1,216,200,1000,1,1,26,6116.004,1412.6,-4703.404,0.0,1412.6,960.0,0.0,0.0,960.0,0.6931471805599453%,52.315%,0%,0.0%,100.0%,0.6931471805599453%,50.463%,0%,0.0%,100.0%,zeros,local-global,optimal,1,0.004081394717406394,0.002,3,0.0007916666666666666
2453,0.6781530380249023,273,5,0.1,216,200,1000,1,1,23,6116.004,1391.8,-4724.204,0.0,1391.8,840.0,0.0,0.0,840.0,0.6931471805599453%,49.074%,0%,0.0%,100.0%,0.6931471805599453%,50.0%,0%,0.0%,100.0%,zeros,local-global,optimal,1,0.004081394717406394,0.002,3,0.0007619047619047621
2454,0.6628434658050537,273,6,0.1,216,200,1000,1,1,21,6116.004,1285.8,-4830.204,0.0,1285.8,760.0,0.0,0.0,760.0,0.6931471805599453%,43.056%,0%,0.0%,100.0%,0.6931471805599453%,47.685%,0%,0.0%,100.0%,zeros,local-global,optimal,1,0.004081394717406394,0.002,3,-0.002105263157894737
2455,0.700157642364502,273,7,0.1,216,200,1000,1,1,21,6116.004,1319.8,-4796.204,0.0,1319.8,760.0,0.0,0.0,760.0,0.6931471805599453%,52.778%,0%,0.0%,100.0%,0.6931471805599453%,51.852%,0%,0.0%,100.0%,zeros,local-global,optimal,1,0.004081394717406394,0.002,3,-0.0019473684210526312
2457,0.7121601104736328,273,9,0.1,216,200,1000,1,1,23,6116.004,1577.2,-4538.804,0.0,1577.2,840.0,0.0,0.0,840.0,0.6931471805599453%,54.63%,0%,0.0%,100.0%,0.6931471805599453%,58.796%,0%,0.0%,100.0%,zeros,local-global,optimal,1,0.004081394717406394,0.002,3,0.002714285714285714
2458,0.5481231212615967,274,1,0.1,217,200,1000,1,1,19,6192.178,1100.4,-5091.778,0.0,1100.4,680.0,0.0,0.0,680.0,0.6931471805599453%,47.465%,0%,0.0%,100.0%,0.6931471805599453%,47.005%,0%,0.0%,100.0%,zeros,local-global,optimal,1,0.004071998901335993,0.002,3,0.0012941176470588236
2461,0.557126522064209,274,4,0.1,217,200,1000,1,1,18,6192.178,1171.8,-5020.378,0.0,1171.8,640.0,0.0,0.0,640.0,0.6931471805599453%,47.005%,0%,0.0%,100.0%,0.6931471805599453%,51.152%,0%,0.0%,100.0%,zeros,local-global,optimal,1,0.004071998901335993,0.002,3,-0.0025624999999999997
2459,0.6871547698974609,274,2,0.1,217,200,1000,1,1,22,6192.178,1313.6,-4878.578,0.0,1313.6,800.0,0.0,0.0,800.0,0.6931471805599453%,55.3%,0%,0.0%,100.0%,0.6931471805599453%,40.553%,0%,0.0%,100.0%,zeros,local-global,optimal,1,0.004071998901335993,0.002,3,-0.0021500000000000004
2464,0.5091149806976318,274,7,0.1,217,200,1000,1,1,16,6192.178,1004.8,-5187.378,0.0,1004.8,560.0,0.0,0.0,560.0,0.6931471805599453%,39.631%,0%,0.0%,100.0%,0.6931471805599453%,55.76%,0%,0.0%,100.0%,zeros,local-global,optimal,1,0.004071998901335993,0.002,3,-0.002357142857142857
2460,0.6461448669433594,274,3,0.1,217,200,1000,1,1,20,6192.178,1152.2,-5039.978,0.0,1152.2,720.0,0.0,0.0,720.0,0.6931471805599453%,47.465%,0%,0.0%,100.0%,0.6931471805599453%,48.848%,0%,0.0%,100.0%,zeros,local-global,optimal,1,0.004071998901335993,0.002,3,0.0022222222222222222
2462,0.7221617698669434,274,5,0.1,217,200,1000,1,1,22,6192.178,1241.6,-4950.578,0.0,1241.6,800.0,0.0,0.0,800.0,0.6931471805599453%,47.005%,0%,0.0%,100.0%,0.6931471805599453%,50.23%,0%,0.0%,100.0%,zeros,local-global,optimal,1,0.004071998901335993,0.002,3,-0.0025
2467,0.553124189376831,275,1,0.1,218,200,1000,1,1,16,6269.289,1034.4,-5234.889,0.0,1034.4,560.0,0.0,0.0,560.0,0.6931471805599454%,51.376%,0%,0.0%,100.0%,0.6931471805599454%,45.872%,0%,0.0%,100.0%,zeros,local-global,optimal,1,0.004062667544978204,0.002,3,0.0032857142857142855
2465,0.7171611785888672,274,8,0.1,217,200,1000,1,1,21,6192.178,1253.8,-4938.378,0.0,1253.8,760.0,0.0,0.0,760.0,0.6931471805599453%,51.152%,0%,0.0%,100.0%,0.6931471805599453%,53.917%,0%,0.0%,100.0%,zeros,local-global,optimal,1,0.004071998901335993,0.002,3,0.002368421052631579
2463,1.0262305736541748,274,6,0.1,217,200,1000,1,1,32,6192.178,1866.6,-4325.578,0.0,1866.6,1200.0,0.0,0.0,1200.0,0.6931471805599453%,47.926%,0%,0.0%,100.0%,0.6931471805599453%,49.77%,0%,0.0%,100.0%,zeros,local-global,optimal,1,0.004071998901335993,0.002,3,0.0025000000000000005
2466,0.9442121982574463,274,9,0.1,217,200,1000,1,1,29,6192.178,1510.4,-4681.778,0.0,1510.4,1080.0,0.0,0.0,1080.0,0.6931471805599453%,53.917%,0%,0.0%,100.0%,0.6931471805599453%,54.378%,0%,0.0%,100.0%,zeros,local-global,optimal,1,0.004071998901335993,0.002,3,0.0012592592592592597
2468,0.6441450119018555,275,2,0.1,218,200,1000,1,1,20,6269.289,1411.0,-4858.289,0.0,1411.0,720.0,0.0,0.0,720.0,0.6931471805599454%,50.0%,0%,0.0%,100.0%,0.6931471805599454%,48.624%,0%,0.0%,100.0%,zeros,local-global,optimal,1,0.004062667544978204,0.002,3,0.0006666666666666663
2469,0.6361429691314697,275,3,0.1,218,200,1000,1,1,20,6269.289,1375.8,-4893.489,0.0,1375.8,720.0,0.0,0.0,720.0,0.6931471805599454%,47.248%,0%,0.0%,100.0%,0.6931471805599454%,50.0%,0%,0.0%,100.0%,zeros,local-global,optimal,1,0.004062667544978204,0.002,3,-0.0017222222222222222
2471,0.6361429691314697,275,5,0.1,218,200,1000,1,1,20,6269.289,1047.2,-5222.089,0.0,1047.2,720.0,0.0,0.0,720.0,0.6931471805599454%,46.789%,0%,0.0%,100.0%,0.6931471805599454%,46.789%,0%,0.0%,100.0%,zeros,local-global,optimal,1,0.004062667544978204,0.002,3,-0.002
2473,0.6341423988342285,275,7,0.1,218,200,1000,1,1,19,6269.289,1059.6,-5209.689,0.0,1059.6,680.0,0.0,0.0,680.0,0.6931471805599454%,54.587%,0%,0.0%,100.0%,0.6931471805599454%,51.376%,0%,0.0%,100.0%,zeros,local-global,optimal,1,0.004062667544978204,0.002,3,-0.0008235294117647056
2474,0.6221396923065186,275,8,0.1,218,200,1000,1,1,17,6269.289,1089.6,-5179.689,0.0,1089.6,600.0,0.0,0.0,600.0,0.6931471805599454%,44.037%,0%,0.0%,100.0%,0.6931471805599454%,50.459%,0%,0.0%,100.0%,zeros,local-global,optimal,1,0.004062667544978204,0.002,3,0.0005333333333333333
2475,0.49511146545410156,275,9,0.1,218,200,1000,1,1,14,6269.289,919.6,-5349.689,0.0,919.6,480.0,0.0,0.0,480.0,0.6931471805599454%,50.459%,0%,0.0%,100.0%,0.6931471805599454%,56.881%,0%,0.0%,100.0%,zeros,local-global,optimal,1,0.004062667544978204,0.002,3,0.0011666666666666674
2470,1.0652391910552979,275,4,0.1,218,200,1000,1,1,33,6269.289,1778.4,-4490.889,0.0,1778.4,1240.0,0.0,0.0,1240.0,0.6931471805599454%,51.376%,0%,0.0%,100.0%,0.6931471805599454%,51.376%,0%,0.0%,100.0%,zeros,local-global,optimal,1,0.004062667544978204,0.002,3,-0.00267741935483871
2472,1.0702404975891113,275,6,0.1,218,200,1000,1,1,33,6269.289,1453.4,-4815.889,0.0,1453.4,1240.0,0.0,0.0,1240.0,0.6931471805599454%,46.789%,0%,0.0%,100.0%,0.6931471805599454%,51.376%,0%,0.0%,100.0%,zeros,local-global,optimal,1,0.004062667544978204,0.002,3,0.0028709677419354834
2477,0.5881330966949463,276,2,0.1,219,200,1000,1,1,19,6347.351,1164.2,-5183.151,0.0,1164.2,680.0,0.0,0.0,680.0,0.6931471805599454%,45.662%,0%,0.0%,100.0%,0.6931471805599454%,44.749%,0%,0.0%,100.0%,zeros,local-global,optimal,1,0.004053399915518069,0.002,3,0.0008823529411764706
2480,0.44610023498535156,276,5,0.1,219,200,1000,1,1,15,6347.351,927.8,-5419.551,0.0,927.8,520.0,0.0,0.0,520.0,0.6931471805599454%,51.598%,0%,0.0%,100.0%,0.6931471805599454%,49.315%,0%,0.0%,100.0%,zeros,local-global,optimal,1,0.004053399915518069,0.002,3,0.0033076923076923084
2478,0.642143964767456,276,3,0.1,219,200,1000,1,1,21,6347.351,1408.2,-4939.151,0.0,1408.2,760.0,0.0,0.0,760.0,0.6931471805599454%,52.055%,0%,0.0%,100.0%,0.6931471805599454%,55.708%,0%,0.0%,100.0%,zeros,local-global,optimal,1,0.004053399915518069,0.002,3,-0.0008421052631578954
2476,0.7781763076782227,276,1,0.1,219,200,1000,1,1,23,6347.351,1467.0,-4880.351,0.0,1467.0,840.0,0.0,0.0,840.0,0.6931471805599454%,51.598%,0%,0.0%,100.0%,0.6931471805599454%,45.662%,0%,0.0%,100.0%,zeros,local-global,optimal,1,0.004053399915518069,0.002,3,0.00319047619047619
2482,0.37508368492126465,276,7,0.1,219,200,1000,1,1,13,6347.351,842.6,-5504.751,0.0,842.6,440.0,0.0,0.0,440.0,0.6931471805599454%,47.032%,0%,0.0%,100.0%,0.6931471805599454%,55.708%,0%,0.0%,100.0%,zeros,local-global,optimal,1,0.004053399915518069,0.002,3,-0.00027272727272727247
2479,0.689155101776123,276,4,0.1,219,200,1000,1,1,21,6347.351,1206.6,-5140.751,0.0,1206.6,760.0,0.0,0.0,760.0,0.6931471805599454%,53.881%,0%,0.0%,100.0%,0.6931471805599454%,47.032%,0%,0.0%,100.0%,zeros,local-global,optimal,1,0.004053399915518069,0.002,3,-0.0009999999999999996
2484,0.4210946559906006,276,9,0.1,219,200,1000,1,1,15,6347.351,898.2,-5449.151,0.0,898.2,520.0,0.0,0.0,520.0,0.6931471805599454%,48.402%,0%,0.0%,100.0%,0.6931471805599454%,39.269%,0%,0.0%,100.0%,zeros,local-global,optimal,1,0.004053399915518069,0.002,3,-0.00653846153846154
2488,0.4390988349914551,277,4,0.1,220,200,1000,1,1,15,6426.381,1012.8,-5413.581,0.0,1012.8,520.0,0.0,0.0,520.0,0.6931471805599454%,49.091%,0%,0.0%,100.0%,0.6931471805599454%,48.182%,0%,0.0%,100.0%,zeros,local-global,optimal,1,0.004044195291740059,0.002,3,-0.0009999999999999998
2490,0.46610569953918457,277,6,0.1,220,200,1000,1,1,17,6426.381,1114.8,-5311.581,0.0,1114.8,600.0,0.0,0.0,600.0,0.6931471805599454%,45.455%,0%,0.0%,100.0%,0.6931471805599454%,46.818%,0%,0.0%,100.0%,zeros,local-global,optimal,1,0.004044195291740059,0.002,3,-0.0021333333333333334
2481,0.9982240200042725,276,6,0.1,219,200,1000,1,1,32,6347.351,1587.8,-4759.551,0.0,1587.8,1200.0,0.0,0.0,1200.0,0.6931471805599454%,46.575%,0%,0.0%,100.0%,0.6931471805599454%,52.055%,0%,0.0%,100.0%,zeros,local-global,optimal,1,0.004053399915518069,0.002,3,0.0041
2486,0.6701502799987793,277,2,0.1,220,200,1000,1,1,23,6426.381,1487.6,-4938.781,0.0,1487.6,840.0,0.0,0.0,840.0,0.6931471805599454%,51.364%,0%,0.0%,100.0%,0.6931471805599454%,53.636%,0%,0.0%,100.0%,zeros,local-global,optimal,1,0.004044195291740059,0.002,3,0.004857142857142857
2485,0.819183349609375,277,1,0.1,220,200,1000,1,1,28,6426.381,1480.8,-4945.581,0.0,1480.8,1040.0,0.0,0.0,1040.0,0.6931471805599454%,51.364%,0%,0.0%,100.0%,0.6931471805599454%,47.727%,0%,0.0%,100.0%,zeros,local-global,optimal,1,0.004044195291740059,0.002,3,0.0011923076923076926
2487,0.8251862525939941,277,3,0.1,220,200,1000,1,1,28,6426.381,1853.8,-4572.581,0.0,1853.8,1040.0,0.0,0.0,1040.0,0.6931471805599454%,49.545%,0%,0.0%,100.0%,0.6931471805599454%,53.182%,0%,0.0%,100.0%,zeros,local-global,optimal,1,0.004044195291740059,0.002,3,-0.00030769230769230765
2493,0.3780851364135742,277,9,0.1,220,200,1000,1,1,13,6426.381,850.6,-5575.781,0.0,850.6,440.0,0.0,0.0,440.0,0.6931471805599454%,45.455%,0%,0.0%,100.0%,0.6931471805599454%,51.364%,0%,0.0%,100.0%,zeros,local-global,optimal,1,0.004044195291740059,0.002,3,-0.0022727272727272717
2491,0.6101369857788086,277,7,0.1,220,200,1000,1,1,21,6426.381,1227.8,-5198.581,0.0,1227.8,760.0,0.0,0.0,760.0,0.6931471805599454%,48.182%,0%,0.0%,100.0%,0.6931471805599454%,52.273%,0%,0.0%,100.0%,zeros,local-global,optimal,1,0.004044195291740059,0.002,3,-0.0016842105263157896
2489,0.8731968402862549,277,5,0.1,220,200,1000,1,1,30,6426.381,1788.6,-4637.781,0.0,1788.6,1120.0,0.0,0.0,1120.0,0.6931471805599454%,45.455%,0%,0.0%,100.0%,0.6931471805599454%,51.364%,0%,0.0%,100.0%,zeros,local-global,optimal,1,0.004044195291740059,0.002,3,-0.0007500000000000002
2483,1.280287742614746,276,8,0.1,219,200,1000,1,1,44,6347.351,2622.6,-3724.751,0.0,2622.6,1680.0,0.0,0.0,1680.0,0.6931471805599454%,47.032%,0%,0.0%,100.0%,0.6931471805599454%,52.055%,0%,0.0%,100.0%,zeros,local-global,optimal,1,0.004053399915518069,0.002,3,0.0035238095238095237
2497,0.43709850311279297,278,4,0.1,220,200,1000,1,1,15,6426.381,1012.8,-5413.581,0.0,1012.8,520.0,0.0,0.0,520.0,0.6931471805599454%,49.091%,0%,0.0%,100.0%,0.6931471805599454%,48.182%,0%,0.0%,100.0%,zeros,local-global,optimal,1,0.004044195291740059,0.002,3,-0.0009999999999999998
2492,0.8721964359283447,277,8,0.1,220,200,1000,1,1,30,6426.381,1584.8,-4841.581,0.0,1584.8,1120.0,0.0,0.0,1120.0,0.6931471805599454%,52.727%,0%,0.0%,100.0%,0.6931471805599454%,55.455%,0%,0.0%,100.0%,zeros,local-global,optimal,1,0.004044195291740059,0.002,3,0.003607142857142858
2495,0.6881544589996338,278,2,0.1,220,200,1000,1,1,23,6426.381,1487.6,-4938.781,0.0,1487.6,840.0,0.0,0.0,840.0,0.6931471805599454%,51.364%,0%,0.0%,100.0%,0.6931471805599454%,53.636%,0%,0.0%,100.0%,zeros,local-global,optimal,1,0.004044195291740059,0.002,3,0.004857142857142857
2499,0.49511218070983887,278,6,0.1,220,200,1000,1,1,17,6426.381,1114.8,-5311.581,0.0,1114.8,600.0,0.0,0.0,600.0,0.6931471805599454%,45.455%,0%,0.0%,100.0%,0.6931471805599454%,46.818%,0%,0.0%,100.0%,zeros,local-global,optimal,1,0.004044195291740059,0.002,3,-0.0021333333333333334
2494,0.8521919250488281,278,1,0.1,220,200,1000,1,1,28,6426.381,1480.8,-4945.581,0.0,1480.8,1040.0,0.0,0.0,1040.0,0.6931471805599454%,51.364%,0%,0.0%,100.0%,0.6931471805599454%,47.727%,0%,0.0%,100.0%,zeros,local-global,optimal,1,0.004044195291740059,0.002,3,0.0011923076923076926
2500,0.5971348285675049,278,7,0.1,220,200,1000,1,1,21,6426.381,1227.8,-5198.581,0.0,1227.8,760.0,0.0,0.0,760.0,0.6931471805599454%,48.182%,0%,0.0%,100.0%,0.6931471805599454%,52.273%,0%,0.0%,100.0%,zeros,local-global,optimal,1,0.004044195291740059,0.002,3,-0.0016842105263157896
2496,0.8231849670410156,278,3,0.1,220,200,1000,1,1,28,6426.381,1853.8,-4572.581,0.0,1853.8,1040.0,0.0,0.0,1040.0,0.6931471805599454%,49.545%,0%,0.0%,100.0%,0.6931471805599454%,53.182%,0%,0.0%,100.0%,zeros,local-global,optimal,1,0.004044195291740059,0.002,3,-0.00030769230769230765
2502,0.3670823574066162,278,9,0.1,220,200,1000,1,1,13,6426.381,850.6,-5575.781,0.0,850.6,440.0,0.0,0.0,440.0,0.6931471805599454%,45.455%,0%,0.0%,100.0%,0.6931471805599454%,51.364%,0%,0.0%,100.0%,zeros,local-global,optimal,1,0.004044195291740059,0.002,3,-0.0022727272727272717
2498,0.8741965293884277,278,5,0.1,220,200,1000,1,1,30,6426.381,1788.6,-4637.781,0.0,1788.6,1120.0,0.0,0.0,1120.0,0.6931471805599454%,45.455%,0%,0.0%,100.0%,0.6931471805599454%,51.364%,0%,0.0%,100.0%,zeros,local-global,optimal,1,0.004044195291740059,0.002,3,-0.0007500000000000002
2504,0.538121223449707,279,2,0.1,221,200,1000,1,1,18,6506.393,1055.6,-5450.793,0.0,1055.6,640.0,0.0,0.0,640.0,0.6931471805599454%,45.701%,0%,0.0%,100.0%,0.6931471805599454%,44.344%,0%,0.0%,100.0%,zeros,local-global,optimal,1,0.0040350529637932725,0.002,3,0.0030000000000000005
2503,0.5771310329437256,279,1,0.1,221,200,1000,1,1,19,6506.393,1262.6,-5243.793,0.0,1262.6,680.0,0.0,0.0,680.0,0.6931471805599454%,48.869%,0%,0.0%,100.0%,0.6931471805599454%,51.131%,0%,0.0%,100.0%,zeros,local-global,optimal,1,0.0040350529637932725,0.002,3,0.002470588235294117
2501,0.8892004489898682,278,8,0.1,220,200,1000,1,1,30,6426.381,1584.8,-4841.581,0.0,1584.8,1120.0,0.0,0.0,1120.0,0.6931471805599454%,52.727%,0%,0.0%,100.0%,0.6931471805599454%,55.455%,0%,0.0%,100.0%,zeros,local-global,optimal,1,0.004044195291740059,0.002,3,0.003607142857142858
2505,0.5421218872070312,279,3,0.1,221,200,1000,1,1,18,6506.393,1145.4,-5360.993,0.0,1145.4,640.0,0.0,0.0,640.0,0.6931471805599454%,52.489%,0%,0.0%,100.0%,0.6931471805599454%,48.869%,0%,0.0%,100.0%,zeros,local-global,optimal,1,0.0040350529637932725,0.002,3,0.0011874999999999998
2507,0.5001125335693359,279,5,0.1,221,200,1000,1,1,17,6506.393,1051.4,-5454.993,0.0,1051.4,600.0,0.0,0.0,600.0,0.6931471805599454%,48.416%,0%,0.0%,100.0%,0.6931471805599454%,53.846%,0%,0.0%,100.0%,zeros,local-global,optimal,1,0.0040350529637932725,0.002,3,0.0008666666666666668
