,time_elapsed,simulationTypeNumber,seed,learning_rate,n_pattern,n_pattern_features,max_epochs,energy_exponent,preset_simulation,Learning was complete at epoch #,Theoretical: random-walk efficiency,Simulated: efficiency (m_perc/m_min),Simulated-Theoretical efficiency difference,Theoretical: minimum energy for learning,Simulated: energy actually used by learning,Energy expended by simulations for consolidations,Energy expended by simulations for maintenance,Energy expended total,(seen) NLL,(seen) Accuracy,(seen) Precision,(seen) Sensitivity,(seen) Specificity,(unseen) NLL,(unseen) Accuracy,(unseen) Precision,(unseen) Sensitivity,(unseen) Specificity,weights_initialised_as,cache_algorithm,max_size_of_transient_memory,maintenance_cost_of_transient_memory,Optimal threshold,Decay rate of transient memory,number of consolidations,mean consolidation size
7403,0.2910642623901367,38,40,0.5,100,100,5000,1,1,19,1772.454,2818.0,1045.546,0.0,2818.0,205.0,635.4,840.4,0.6931471805599453%,40.0%,0%,0.0%,100.0%,0.6931471805599453%,47.0%,0%,0.0%,100.0%,zeros,local-global,37.94871794871794,0.1,1.4851485148514851,0,3,-0.4235294117647059
7409,0.2740616798400879,38,46,0.5,100,100,5000,1,1,18,1772.454,3262.0,1489.546,0.0,3262.0,234.5,638.9,873.4,0.6931471805599453%,52.0%,0%,0.0%,100.0%,0.6931471805599453%,53.0%,0%,0.0%,100.0%,zeros,local-global,37.94871794871794,0.1,1.4851485148514851,0,3,-0.11956521739130435
7410,0.2340528964996338,38,47,0.5,100,100,5000,1,1,15,1772.454,2358.0,585.546,0.0,2358.0,191.5,474.4,665.9,0.6931471805599453%,53.0%,0%,0.0%,100.0%,0.6931471805599453%,48.0%,0%,0.0%,100.0%,zeros,local-global,37.94871794871794,0.1,1.4851485148514851,0,3,0.5795454545454546
7412,0.2380533218383789,38,49,0.5,100,100,5000,1,1,15,1772.454,2519.0,746.546,0.0,2519.0,198.0,453.4,651.4,0.6931471805599453%,54.0%,0%,0.0%,100.0%,0.6931471805599453%,49.0%,0%,0.0%,100.0%,zeros,local-global,37.94871794871794,0.1,1.4851485148514851,0,3,0.21
7408,0.3690834045410156,38,45,0.5,100,100,5000,1,1,25,1772.454,3515.0,1742.546,0.0,3515.0,246.5,993.1,1239.6,0.6931471805599453%,47.0%,0%,0.0%,100.0%,0.6931471805599453%,42.0%,0%,0.0%,100.0%,zeros,local-global,37.94871794871794,0.1,1.4851485148514851,0,3,-0.3548387096774194
7413,0.22005057334899902,38,50,0.5,100,100,5000,1,1,13,1772.454,2524.0,751.546,0.0,2524.0,209.5,402.7,612.2,0.6931471805599453%,47.0%,0%,0.0%,100.0%,0.6931471805599453%,49.0%,0%,0.0%,100.0%,zeros,local-global,37.94871794871794,0.1,1.4851485148514851,0,3,-0.5212765957446809
7415,0.21104764938354492,38,52,0.5,100,100,5000,1,1,13,1772.454,2683.0,910.546,0.0,2683.0,220.5,429.4,649.9,0.6931471805599453%,47.0%,0%,0.0%,100.0%,0.6931471805599453%,51.0%,0%,0.0%,100.0%,zeros,local-global,37.94871794871794,0.1,1.4851485148514851,0,3,-0.6
7416,0.21304821968078613,38,53,0.5,100,100,5000,1,1,13,1772.454,2311.0,538.546,0.0,2311.0,190.0,376.0,566.0,0.6931471805599453%,45.0%,0%,0.0%,100.0%,0.6931471805599453%,47.0%,0%,0.0%,100.0%,zeros,local-global,37.94871794871794,0.1,1.4851485148514851,0,3,0.66
7411,0.3160698413848877,38,48,0.5,100,100,5000,1,1,20,1772.454,3417.0,1644.546,0.0,3417.0,256.0,794.4,1050.4,0.6931471805599453%,49.0%,0%,0.0%,100.0%,0.6931471805599453%,45.0%,0%,0.0%,100.0%,zeros,local-global,37.94871794871794,0.1,1.4851485148514851,0,3,0.0
7414,0.2610588073730469,38,51,0.5,100,100,5000,1,1,17,1772.454,2694.0,921.546,0.0,2694.0,214.0,587.0,801.0,0.6931471805599453%,55.0%,0%,0.0%,100.0%,0.6931471805599453%,48.0%,0%,0.0%,100.0%,zeros,local-global,37.94871794871794,0.1,1.4851485148514851,0,3,0.06382978723404255
7417,0.2710609436035156,38,54,0.5,100,100,5000,1,1,18,1772.454,2831.0,1058.546,0.0,2831.0,212.5,597.4,809.9,0.6931471805599453%,44.0%,0%,0.0%,100.0%,0.6931471805599453%,55.0%,0%,0.0%,100.0%,zeros,local-global,37.94871794871794,0.1,1.4851485148514851,0,3,0.15789473684210525
7420,0.2160489559173584,38,57,0.5,100,100,5000,1,1,14,1772.454,2205.0,432.546,0.0,2205.0,171.5,389.9,561.4,0.6931471805599453%,53.0%,0%,0.0%,100.0%,0.6931471805599453%,41.0%,0%,0.0%,100.0%,zeros,local-global,37.94871794871794,0.1,1.4851485148514851,0,3,-0.34
7418,0.2760622501373291,38,55,0.5,100,100,5000,1,1,18,1772.454,2727.0,954.546,0.0,2727.0,200.5,569.3,769.8,0.6931471805599453%,57.0%,0%,0.0%,100.0%,0.6931471805599453%,46.0%,0%,0.0%,100.0%,zeros,local-global,37.94871794871794,0.1,1.4851485148514851,0,3,0.12
7419,0.2630581855773926,38,56,0.5,100,100,5000,1,1,17,1772.454,2775.0,1002.546,0.0,2775.0,205.0,541.3,746.3,0.6931471805599453%,41.0%,0%,0.0%,100.0%,0.6931471805599453%,56.0%,0%,0.0%,100.0%,zeros,local-global,37.94871794871794,0.1,1.4851485148514851,0,3,-0.16
7424,0.22805118560791016,38,61,0.5,100,100,5000,1,1,15,1772.454,3004.0,1231.546,0.0,3004.0,247.0,536.6,783.6,0.6931471805599453%,46.0%,0%,0.0%,100.0%,0.6931471805599453%,53.0%,0%,0.0%,100.0%,zeros,local-global,37.94871794871794,0.1,1.4851485148514851,0,3,-0.04081632653061224
7423,0.2960667610168457,38,60,0.5,100,100,5000,1,1,19,1772.454,3194.0,1421.546,0.0,3194.0,236.0,686.5,922.5,0.6931471805599453%,52.0%,0%,0.0%,100.0%,0.6931471805599453%,47.0%,0%,0.0%,100.0%,zeros,local-global,37.94871794871794,0.1,1.4851485148514851,0,3,0.23655913978494625
7425,0.27906322479248047,38,62,0.5,100,100,5000,1,1,19,1772.454,3138.0,1365.546,0.0,3138.0,229.0,651.0,880.0,0.6931471805599453%,49.0%,0%,0.0%,100.0%,0.6931471805599453%,51.0%,0%,0.0%,100.0%,zeros,local-global,37.94871794871794,0.1,1.4851485148514851,0,3,-0.52
7427,0.16303706169128418,38,64,0.5,100,100,5000,1,1,10,1772.454,1865.0,92.546,0.0,1865.0,170.5,272.2,442.7,0.6931471805599453%,46.0%,0%,0.0%,100.0%,0.6931471805599453%,47.0%,0%,0.0%,100.0%,zeros,local-global,37.94871794871794,0.1,1.4851485148514851,0,3,-0.34444444444444444
7422,0.3830859661102295,38,59,0.5,100,100,5000,1,1,26,1772.454,3862.0,2089.546,0.0,3862.0,260.0,1085.0,1345.0,0.6931471805599453%,50.0%,0%,0.0%,100.0%,0.6931471805599453%,56.0%,0%,0.0%,100.0%,zeros,local-global,37.94871794871794,0.1,1.4851485148514851,0,3,0.16
7421,0.46610498428344727,38,58,0.5,100,100,5000,1,1,33,1772.454,4640.0,2867.546,0.0,4640.0,285.0,1467.4,1752.4,0.6931471805599453%,51.0%,0%,0.0%,100.0%,0.6931471805599453%,49.0%,0%,0.0%,100.0%,zeros,local-global,37.94871794871794,0.1,1.4851485148514851,0,3,-1.12
7429,0.22805118560791016,38,66,0.5,100,100,5000,1,1,14,1772.454,2489.0,716.546,0.0,2489.0,202.5,427.4,629.9,0.6931471805599453%,47.0%,0%,0.0%,100.0%,0.6931471805599453%,52.0%,0%,0.0%,100.0%,zeros,local-global,37.94871794871794,0.1,1.4851485148514851,0,3,1.1170212765957446
7426,0.3160707950592041,38,63,0.5,100,100,5000,1,1,20,1772.454,3322.0,1549.546,0.0,3322.0,250.5,774.8,1025.3,0.6931471805599453%,48.0%,0%,0.0%,100.0%,0.6931471805599453%,54.0%,0%,0.0%,100.0%,zeros,local-global,37.94871794871794,0.1,1.4851485148514851,0,3,-0.37
7428,0.2980661392211914,38,65,0.5,100,100,5000,1,1,19,1772.454,3023.0,1250.546,0.0,3023.0,216.0,639.7,855.7,0.6931471805599453%,56.0%,0%,0.0%,100.0%,0.6931471805599453%,49.0%,0%,0.0%,100.0%,zeros,local-global,37.94871794871794,0.1,1.4851485148514851,0,3,0.47
7430,0.24805569648742676,38,67,0.5,100,100,5000,1,1,16,1772.454,2534.0,761.546,0.0,2534.0,194.5,492.1,686.6,0.6931471805599453%,49.0%,0%,0.0%,100.0%,0.6931471805599453%,47.0%,0%,0.0%,100.0%,zeros,local-global,37.94871794871794,0.1,1.4851485148514851,0,3,0.22
7431,0.21704936027526855,38,68,0.5,100,100,5000,1,1,13,1772.454,2275.0,502.546,0.0,2275.0,191.5,384.9,576.4,0.6931471805599453%,50.0%,0%,0.0%,100.0%,0.6931471805599453%,45.0%,0%,0.0%,100.0%,zeros,local-global,37.94871794871794,0.1,1.4851485148514851,0,3,0.73
7432,0.19404315948486328,38,69,0.5,100,100,5000,1,1,12,1772.454,1908.0,135.546,0.0,1908.0,154.0,308.1,462.1,0.6931471805599453%,38.0%,0%,0.0%,100.0%,0.6931471805599453%,51.0%,0%,0.0%,100.0%,zeros,local-global,37.94871794871794,0.1,1.4851485148514851,0,3,0.6292134831460674
7434,0.18804287910461426,38,71,0.5,100,100,5000,1,1,11,1772.454,2102.0,329.546,0.0,2102.0,183.0,315.8,498.8,0.6931471805599453%,44.0%,0%,0.0%,100.0%,0.6931471805599453%,45.0%,0%,0.0%,100.0%,zeros,local-global,37.94871794871794,0.1,1.4851485148514851,0,3,-0.66
7433,0.24005389213562012,38,70,0.5,100,100,5000,1,1,15,1772.454,2367.0,594.546,0.0,2367.0,184.5,451.0,635.5,0.6931471805599453%,53.0%,0%,0.0%,100.0%,0.6931471805599453%,50.0%,0%,0.0%,100.0%,zeros,local-global,37.94871794871794,0.1,1.4851485148514851,0,3,0.0
7435,0.17503881454467773,38,72,0.5,100,100,5000,1,1,10,1772.454,1896.0,123.546,0.0,1896.0,169.0,266.3,435.3,0.6931471805599453%,59.0%,0%,0.0%,100.0%,0.6931471805599453%,49.0%,0%,0.0%,100.0%,zeros,local-global,37.94871794871794,0.1,1.4851485148514851,0,3,0.31
7437,0.1870419979095459,38,74,0.5,100,100,5000,1,1,10,1772.454,1919.0,146.546,0.0,1919.0,168.5,263.1,431.6,0.6931471805599453%,53.0%,0%,0.0%,100.0%,0.6931471805599453%,62.0%,0%,0.0%,100.0%,zeros,local-global,37.94871794871794,0.1,1.4851485148514851,0,3,-0.6195652173913043
7440,0.1980435848236084,38,77,0.5,100,100,5000,1,1,10,1772.454,1775.0,2.546,0.0,1775.0,159.5,249.5,409.0,0.6931471805599453%,50.0%,0%,0.0%,100.0%,0.6931471805599453%,47.0%,0%,0.0%,100.0%,zeros,local-global,37.94871794871794,0.1,1.4851485148514851,0,3,-0.27
7436,0.2920658588409424,38,73,0.5,100,100,5000,1,1,17,1772.454,3034.0,1261.546,0.0,3034.0,226.0,567.8,793.8,0.6931471805599453%,50.0%,0%,0.0%,100.0%,0.6931471805599453%,49.0%,0%,0.0%,100.0%,zeros,local-global,37.94871794871794,0.1,1.4851485148514851,0,3,-0.93
7438,0.2600579261779785,38,75,0.5,100,100,5000,1,1,14,1772.454,2425.0,652.546,0.0,2425.0,190.0,422.4,612.4,0.6931471805599453%,49.0%,0%,0.0%,100.0%,0.6931471805599453%,53.0%,0%,0.0%,100.0%,zeros,local-global,37.94871794871794,0.1,1.4851485148514851,0,3,0.0
7439,0.2670598030090332,38,76,0.5,100,100,5000,1,1,14,1772.454,2387.0,614.546,0.0,2387.0,195.5,427.5,623.0,0.6931471805599453%,44.0%,0%,0.0%,100.0%,0.6931471805599453%,44.0%,0%,0.0%,100.0%,zeros,local-global,37.94871794871794,0.1,1.4851485148514851,0,3,0.14
7443,0.19704484939575195,38,80,0.5,100,100,5000,1,1,10,1772.454,1835.0,62.546,0.0,1835.0,162.5,245.3,407.8,0.6931471805599453%,52.0%,0%,0.0%,100.0%,0.6931471805599453%,52.0%,0%,0.0%,100.0%,zeros,local-global,37.94871794871794,0.1,1.4851485148514851,0,3,-0.13978494623655913
7441,0.3300747871398926,38,78,0.5,100,100,5000,1,1,20,1772.454,3095.0,1322.546,0.0,3095.0,233.5,733.9,967.4,0.6931471805599453%,49.0%,0%,0.0%,100.0%,0.6931471805599453%,50.0%,0%,0.0%,100.0%,zeros,local-global,37.94871794871794,0.1,1.4851485148514851,0,3,0.3
7445,0.1580352783203125,38,82,0.5,100,100,5000,1,1,9,1772.454,1990.0,217.546,0.0,1990.0,184.0,247.3,431.3,0.6931471805599453%,48.0%,0%,0.0%,100.0%,0.6931471805599453%,55.0%,0%,0.0%,100.0%,zeros,local-global,37.94871794871794,0.1,1.4851485148514851,0,3,0.0
7446,0.19204306602478027,38,83,0.5,100,100,5000,1,1,12,1772.454,2347.0,574.546,0.0,2347.0,195.0,351.9,546.9,0.6931471805599453%,51.0%,0%,0.0%,100.0%,0.6931471805599453%,48.0%,0%,0.0%,100.0%,zeros,local-global,37.94871794871794,0.1,1.4851485148514851,0,3,-0.6666666666666666
7444,0.29706621170043945,38,81,0.5,100,100,5000,1,1,19,1772.454,3358.0,1585.546,0.0,3358.0,249.0,722.5,971.5,0.6931471805599453%,45.0%,0%,0.0%,100.0%,0.6931471805599453%,44.0%,0%,0.0%,100.0%,zeros,local-global,37.94871794871794,0.1,1.4851485148514851,0,3,-0.9247311827956989
7447,0.18804430961608887,38,84,0.5,100,100,5000,1,1,11,1772.454,1795.0,22.546,0.0,1795.0,157.0,280.3,437.3,0.6931471805599453%,50.0%,0%,0.0%,100.0%,0.6931471805599453%,46.0%,0%,0.0%,100.0%,zeros,local-global,37.94871794871794,0.1,1.4851485148514851,0,3,-0.2
7448,0.20404553413391113,38,85,0.5,100,100,5000,1,1,13,1772.454,2390.0,617.546,0.0,2390.0,201.5,417.3,618.8,0.6931471805599453%,57.0%,0%,0.0%,100.0%,0.6931471805599453%,56.0%,0%,0.0%,100.0%,zeros,local-global,37.94871794871794,0.1,1.4851485148514851,0,3,1.09
7442,0.4270961284637451,38,79,0.5,100,100,5000,1,1,27,1772.454,4017.0,2244.546,0.0,4017.0,269.0,1113.3,1382.3,0.6931471805599453%,55.0%,0%,0.0%,100.0%,0.6931471805599453%,57.0%,0%,0.0%,100.0%,zeros,local-global,37.94871794871794,0.1,1.4851485148514851,0,3,-0.71
7449,0.24405479431152344,38,86,0.5,100,100,5000,1,1,15,1772.454,2452.0,679.546,0.0,2452.0,197.5,461.7,659.2,0.6931471805599453%,51.0%,0%,0.0%,100.0%,0.6931471805599453%,46.0%,0%,0.0%,100.0%,zeros,local-global,37.94871794871794,0.1,1.4851485148514851,0,3,0.07
7450,0.25005650520324707,38,87,0.5,100,100,5000,1,1,16,1772.454,2756.0,983.546,0.0,2756.0,205.5,518.6,724.1,0.6931471805599453%,53.0%,0%,0.0%,100.0%,0.6931471805599453%,38.0%,0%,0.0%,100.0%,zeros,local-global,37.94871794871794,0.1,1.4851485148514851,0,3,1.57
7452,0.20804643630981445,38,89,0.5,100,100,5000,1,1,13,1772.454,2605.0,832.546,0.0,2605.0,214.5,420.0,634.5,0.6931471805599453%,47.0%,0%,0.0%,100.0%,0.6931471805599453%,44.0%,0%,0.0%,100.0%,zeros,local-global,37.94871794871794,0.1,1.4851485148514851,0,3,0.4891304347826087
7453,0.14403271675109863,38,90,0.5,100,100,5000,1,1,8,1772.454,1614.0,-158.454,0.0,1614.0,155.5,193.0,348.5,0.6931471805599453%,45.0%,0%,0.0%,100.0%,0.6931471805599453%,47.0%,0%,0.0%,100.0%,zeros,local-global,37.94871794871794,0.1,1.4851485148514851,0,3,0.12087912087912088
7451,0.2360532283782959,38,88,0.5,100,100,5000,1,1,15,1772.454,2619.0,846.546,0.0,2619.0,212.0,484.7,696.7,0.6931471805599453%,51.0%,0%,0.0%,100.0%,0.6931471805599453%,59.0%,0%,0.0%,100.0%,zeros,local-global,37.94871794871794,0.1,1.4851485148514851,0,3,0.14736842105263157
7454,0.19904494285583496,38,91,0.5,100,100,5000,1,1,12,1772.454,2287.0,514.546,0.0,2287.0,196.5,360.5,557.0,0.6931471805599453%,52.0%,0%,0.0%,100.0%,0.6931471805599453%,60.0%,0%,0.0%,100.0%,zeros,local-global,37.94871794871794,0.1,1.4851485148514851,0,3,-0.4673913043478261
7455,0.21504807472229004,38,92,0.5,100,100,5000,1,1,13,1772.454,2038.0,265.546,0.0,2038.0,167.5,363.2,530.7,0.6931471805599453%,48.0%,0%,0.0%,100.0%,0.6931471805599453%,49.0%,0%,0.0%,100.0%,zeros,local-global,37.94871794871794,0.1,1.4851485148514851,0,3,-0.37
7456,0.26405954360961914,38,93,0.5,100,100,5000,1,1,17,1772.454,2536.0,763.546,0.0,2536.0,196.5,553.3,749.8,0.6931471805599453%,57.0%,0%,0.0%,100.0%,0.6931471805599453%,56.0%,0%,0.0%,100.0%,zeros,local-global,37.94871794871794,0.1,1.4851485148514851,0,3,-0.053763440860215055
7457,0.26405954360961914,38,94,0.5,100,100,5000,1,1,17,1772.454,2511.0,738.546,0.0,2511.0,200.0,548.5,748.5,0.6931471805599453%,49.0%,0%,0.0%,100.0%,0.6931471805599453%,51.0%,0%,0.0%,100.0%,zeros,local-global,37.94871794871794,0.1,1.4851485148514851,0,3,0.58
7458,0.23905420303344727,38,95,0.5,100,100,5000,1,1,15,1772.454,2812.0,1039.546,0.0,2812.0,227.5,515.6,743.1,0.6931471805599453%,48.0%,0%,0.0%,100.0%,0.6931471805599453%,44.0%,0%,0.0%,100.0%,zeros,local-global,37.94871794871794,0.1,1.4851485148514851,0,3,-0.12
7459,0.18904399871826172,38,96,0.5,100,100,5000,1,1,11,1772.454,1900.0,127.546,0.0,1900.0,169.0,301.7,470.7,0.6931471805599453%,46.0%,0%,0.0%,100.0%,0.6931471805599453%,37.0%,0%,0.0%,100.0%,zeros,local-global,37.94871794871794,0.1,1.4851485148514851,0,3,-1.0344827586206897
7460,0.187042236328125,38,97,0.5,100,100,5000,1,1,11,1772.454,2194.0,421.546,0.0,2194.0,195.5,324.0,519.5,0.6931471805599453%,32.0%,0%,0.0%,100.0%,0.6931471805599453%,51.0%,0%,0.0%,100.0%,zeros,local-global,37.94871794871794,0.1,1.4851485148514851,0,3,0.61
7461,0.21504878997802734,38,98,0.5,100,100,5000,1,1,13,1772.454,2279.0,506.546,0.0,2279.0,189.5,382.2,571.7,0.6931471805599453%,45.0%,0%,0.0%,100.0%,0.6931471805599453%,55.0%,0%,0.0%,100.0%,zeros,local-global,37.94871794871794,0.1,1.4851485148514851,0,3,-0.7444444444444445
7464,0.216048002243042,38,101,0.5,100,100,5000,1,1,13,1772.454,2334.0,561.546,0.0,2334.0,193.0,392.5,585.5,0.6931471805599453%,53.0%,0%,0.0%,100.0%,0.6931471805599453%,46.0%,0%,0.0%,100.0%,zeros,local-global,37.94871794871794,0.1,1.4851485148514851,0,3,0.1702127659574468
7463,0.26105737686157227,38,100,0.5,100,100,5000,1,1,16,1772.454,2747.0,974.546,0.0,2747.0,213.0,504.7,717.7,0.6931471805599453%,50.0%,0%,0.0%,100.0%,0.6931471805599453%,50.0%,0%,0.0%,100.0%,zeros,local-global,37.94871794871794,0.1,1.4851485148514851,0,3,-0.23
7462,0.3090693950653076,38,99,0.5,100,100,5000,1,1,20,1772.454,3226.0,1453.546,0.0,3226.0,241.5,745.1,986.6,0.6931471805599453%,55.0%,0%,0.0%,100.0%,0.6931471805599453%,44.0%,0%,0.0%,100.0%,zeros,local-global,37.94871794871794,0.1,1.4851485148514851,0,3,0.16304347826086957
7466,0.22805237770080566,38,103,0.5,100,100,5000,1,1,13,1772.454,2169.0,396.546,0.0,2169.0,187.5,392.9,580.4,0.6931471805599453%,47.0%,0%,0.0%,100.0%,0.6931471805599453%,47.0%,0%,0.0%,100.0%,zeros,local-global,37.94871794871794,0.1,1.4851485148514851,0,3,0.17894736842105263
7470,0.19104266166687012,38,107,0.5,100,100,5000,1,1,10,1772.454,1879.0,106.546,0.0,1879.0,161.0,245.7,406.7,0.6931471805599453%,45.0%,0%,0.0%,100.0%,0.6931471805599453%,45.0%,0%,0.0%,100.0%,zeros,local-global,37.94871794871794,0.1,1.4851485148514851,0,3,0.27
7465,0.26205873489379883,38,102,0.5,100,100,5000,1,1,15,1772.454,2618.0,845.546,0.0,2618.0,208.0,474.6,682.6,0.6931471805599453%,49.0%,0%,0.0%,100.0%,0.6931471805599453%,52.0%,0%,0.0%,100.0%,zeros,local-global,37.94871794871794,0.1,1.4851485148514851,0,3,0.05
7467,0.2610588073730469,38,104,0.5,100,100,5000,1,1,15,1772.454,2780.0,1007.546,0.0,2780.0,221.5,521.4,742.9,0.6931471805599453%,44.0%,0%,0.0%,100.0%,0.6931471805599453%,57.0%,0%,0.0%,100.0%,zeros,local-global,37.94871794871794,0.1,1.4851485148514851,0,3,1.1894736842105262
7469,0.2450554370880127,38,106,0.5,100,100,5000,1,1,14,1772.454,2377.0,604.546,0.0,2377.0,189.0,410.4,599.4,0.6931471805599453%,54.0%,0%,0.0%,100.0%,0.6931471805599453%,50.0%,0%,0.0%,100.0%,zeros,local-global,37.94871794871794,0.1,1.4851485148514851,0,3,0.22
7468,0.26806068420410156,38,105,0.5,100,100,5000,1,1,15,1772.454,2322.0,549.546,0.0,2322.0,188.0,456.7,644.7,0.6931471805599453%,53.0%,0%,0.0%,100.0%,0.6931471805599453%,50.0%,0%,0.0%,100.0%,zeros,local-global,37.94871794871794,0.1,1.4851485148514851,0,3,0.25806451612903225
7471,0.23305249214172363,38,108,0.5,100,100,5000,1,1,13,1772.454,2317.0,544.546,0.0,2317.0,190.0,390.9,580.9,0.6931471805599453%,49.0%,0%,0.0%,100.0%,0.6931471805599453%,53.0%,0%,0.0%,100.0%,zeros,local-global,37.94871794871794,0.1,1.4851485148514851,0,3,0.25806451612903225
7473,0.22805142402648926,38,110,0.5,100,100,5000,1,1,13,1772.454,2526.0,753.546,0.0,2526.0,208.5,407.1,615.6,0.6931471805599453%,54.0%,0%,0.0%,100.0%,0.6931471805599453%,51.0%,0%,0.0%,100.0%,zeros,local-global,37.94871794871794,0.1,1.4851485148514851,0,3,0.054945054945054944
7475,0.1960442066192627,38,112,0.5,100,100,5000,1,1,11,1772.454,2237.0,464.546,0.0,2237.0,192.0,320.1,512.1,0.6931471805599453%,53.0%,0%,0.0%,100.0%,0.6931471805599453%,42.0%,0%,0.0%,100.0%,zeros,local-global,37.94871794871794,0.1,1.4851485148514851,0,3,0.5869565217391305
7472,0.300067663192749,38,109,0.5,100,100,5000,1,1,18,1772.454,2998.0,1225.546,0.0,2998.0,233.5,646.1,879.6,0.6931471805599453%,53.0%,0%,0.0%,100.0%,0.6931471805599453%,54.0%,0%,0.0%,100.0%,zeros,local-global,37.94871794871794,0.1,1.4851485148514851,0,3,-0.26
7474,0.22905182838439941,38,111,0.5,100,100,5000,1,1,13,1772.454,2205.0,432.546,0.0,2205.0,177.5,372.2,549.7,0.6931471805599453%,50.0%,0%,0.0%,100.0%,0.6931471805599453%,51.0%,0%,0.0%,100.0%,zeros,local-global,37.94871794871794,0.1,1.4851485148514851,0,3,0.17857142857142858
7476,0.21304798126220703,38,113,0.5,100,100,5000,1,1,12,1772.454,2095.0,322.546,0.0,2095.0,174.5,332.8,507.3,0.6931471805599453%,52.0%,0%,0.0%,100.0%,0.6931471805599453%,56.0%,0%,0.0%,100.0%,zeros,local-global,37.94871794871794,0.1,1.4851485148514851,0,3,0.85
7477,0.2560575008392334,38,114,0.5,100,100,5000,1,1,15,1772.454,2596.0,823.546,0.0,2596.0,199.0,453.2,652.2,0.6931471805599453%,42.0%,0%,0.0%,100.0%,0.6931471805599453%,54.0%,0%,0.0%,100.0%,zeros,local-global,37.94871794871794,0.1,1.4851485148514851,0,3,-0.05
7478,0.29706692695617676,38,115,0.5,100,100,5000,1,1,17,1772.454,2787.0,1014.546,0.0,2787.0,213.0,572.9,785.9,0.6931471805599453%,53.0%,0%,0.0%,100.0%,0.6931471805599453%,55.0%,0%,0.0%,100.0%,zeros,local-global,37.94871794871794,0.1,1.4851485148514851,0,3,-0.02
7479,0.30606913566589355,38,116,0.5,100,100,5000,1,1,18,1772.454,3090.0,1317.546,0.0,3090.0,223.0,613.2,836.2,0.6931471805599453%,51.0%,0%,0.0%,100.0%,0.6931471805599453%,52.0%,0%,0.0%,100.0%,zeros,local-global,37.94871794871794,0.1,1.4851485148514851,0,3,0.64
7481,0.2180492877960205,38,118,0.5,100,100,5000,1,1,13,1772.454,2235.0,462.546,0.0,2235.0,184.0,359.7,543.7,0.6931471805599453%,50.0%,0%,0.0%,100.0%,0.6931471805599453%,50.0%,0%,0.0%,100.0%,zeros,local-global,37.94871794871794,0.1,1.4851485148514851,0,3,0.0851063829787234
7480,0.2520565986633301,38,117,0.5,100,100,5000,1,1,15,1772.454,2258.0,485.546,0.0,2258.0,171.0,415.5,586.5,0.6931471805599453%,52.0%,0%,0.0%,100.0%,0.6931471805599453%,43.0%,0%,0.0%,100.0%,zeros,local-global,37.94871794871794,0.1,1.4851485148514851,0,3,-0.29545454545454547
7483,0.20304584503173828,38,120,0.5,100,100,5000,1,1,11,1772.454,2026.0,253.546,0.0,2026.0,179.5,308.7,488.2,0.6931471805599453%,37.0%,0%,0.0%,100.0%,0.6931471805599453%,48.0%,0%,0.0%,100.0%,zeros,local-global,37.94871794871794,0.1,1.4851485148514851,0,3,-0.49
7484,0.24105429649353027,38,121,0.5,100,100,5000,1,1,14,1772.454,2550.0,777.546,0.0,2550.0,203.5,448.6,652.1,0.6931471805599453%,42.0%,0%,0.0%,100.0%,0.6931471805599453%,57.0%,0%,0.0%,100.0%,zeros,local-global,37.94871794871794,0.1,1.4851485148514851,0,3,-1.04
7486,0.22605085372924805,38,123,0.5,100,100,5000,1,1,12,1772.454,2292.0,519.546,0.0,2292.0,193.5,348.6,542.1,0.6931471805599453%,47.0%,0%,0.0%,100.0%,0.6931471805599453%,50.0%,0%,0.0%,100.0%,zeros,local-global,37.94871794871794,0.1,1.4851485148514851,0,3,0.8
7482,0.3160710334777832,38,119,0.5,100,100,5000,1,1,18,1772.454,2820.0,1047.546,0.0,2820.0,206.5,593.7,800.2,0.6931471805599453%,54.0%,0%,0.0%,100.0%,0.6931471805599453%,44.0%,0%,0.0%,100.0%,zeros,local-global,37.94871794871794,0.1,1.4851485148514851,0,3,-0.5340909090909091
7485,0.3070693016052246,38,122,0.5,100,100,5000,1,1,17,1772.454,2689.0,916.546,0.0,2689.0,205.5,555.9,761.4,0.6931471805599453%,46.0%,0%,0.0%,100.0%,0.6931471805599453%,46.0%,0%,0.0%,100.0%,zeros,local-global,37.94871794871794,0.1,1.4851485148514851,0,3,0.46
7489,0.19304347038269043,38,126,0.5,100,100,5000,1,1,10,1772.454,1913.0,140.546,0.0,1913.0,168.5,256.3,424.8,0.6931471805599453%,55.0%,0%,0.0%,100.0%,0.6931471805599453%,43.0%,0%,0.0%,100.0%,zeros,local-global,37.94871794871794,0.1,1.4851485148514851,0,3,0.93
7488,0.287064790725708,38,125,0.5,100,100,5000,1,1,16,1772.454,2913.0,1140.546,0.0,2913.0,228.5,553.6,782.1,0.6931471805599453%,44.0%,0%,0.0%,100.0%,0.6931471805599453%,47.0%,0%,0.0%,100.0%,zeros,local-global,37.94871794871794,0.1,1.4851485148514851,0,3,-0.17
7490,0.296067476272583,38,127,0.5,100,100,5000,1,1,16,1772.454,3102.0,1329.546,0.0,3102.0,242.0,564.5,806.5,0.6931471805599453%,55.0%,0%,0.0%,100.0%,0.6931471805599453%,53.0%,0%,0.0%,100.0%,zeros,local-global,37.94871794871794,0.1,1.4851485148514851,0,3,-0.1797752808988764
