,time_elapsed,simulationTypeNumber,seed,learning_rate,n_pattern,n_pattern_features,max_epochs,energy_exponent,preset_simulation,Learning was complete at epoch #,Theoretical: random-walk efficiency,Simulated: efficiency (m_perc/m_min),Simulated-Theoretical efficiency difference,Theoretical: minimum energy for learning,Simulated: energy actually used by learning,Energy expended by simulations for consolidations,Energy expended by simulations for maintenance,Energy expended by simulations for maintenance (before thr),Energy expended total,(seen) NLL,(seen) Accuracy,(seen) Precision,(seen) Sensitivity,(seen) Specificity,(unseen) NLL,(unseen) Accuracy,(unseen) Precision,(unseen) Sensitivity,(unseen) Specificity,weights_initialised_as,cache_algorithm,max_size_of_transient_memory,maintenance_cost_of_transient_memory,Optimal threshold,Decay rate of transient memory,number of consolidations,mean consolidation size,number of memory types
5,0.5131161212921143,1,4,1,250,250,1000,1,1,12,7006.239,11070.0,4063.761,0.0,11070.0,5020.0,0.0,92368.0,5020.0,0.6931471805599454%,42.8%,0%,0.0%,100.0%,0.6931471805599454%,52.0%,0%,0.0%,100.0%,zeros,local-global,0.001,1,0.3793773435003555,0.002,3,-0.027091633466135457,2
3,0.5721292495727539,1,2,1,250,250,1000,1,1,13,7006.239,10580.0,3573.761,0.0,10580.0,5522.0,0.0,83332.0,5522.0,0.6931471805599454%,50.0%,0%,0.0%,100.0%,0.6931471805599454%,48.4%,0%,0.0%,100.0%,zeros,local-global,0.001,1,0.3793773435003555,0.002,3,0.013400941687794278,2
8,0.5831336975097656,2,2,1,250,250,1000,1,1,13,7006.239,10580.0,3573.761,0.0,10580.0,5522.0,0.0,83332.0,5522.0,0.6931471805599454%,50.0%,0%,0.0%,100.0%,0.6931471805599454%,48.4%,0%,0.0%,100.0%,zeros,local-global,0.4050303030303031,1,0.3793773435003555,0.002,3,0.013400941687794278,2
1,0.6631498336791992,1,0,1,250,250,1000,1,1,15,7006.239,11926.0,4919.761,0.0,11926.0,6526.0,0.0,100400.0,6526.0,0.6931471805599454%,51.6%,0%,0.0%,100.0%,0.6931471805599454%,52.4%,0%,0.0%,100.0%,zeros,local-global,0.001,1,0.3793773435003555,0.002,3,-0.009500459699662888,2
6,0.6461458206176758,2,0,1,250,250,1000,1,1,15,7006.239,11926.0,4919.761,0.0,11926.0,6526.0,0.0,100400.0,6526.0,0.6931471805599454%,51.6%,0%,0.0%,100.0%,0.6931471805599454%,52.4%,0%,0.0%,100.0%,zeros,local-global,0.4050303030303031,1,0.3793773435003555,0.002,3,-0.009500459699662888,2
4,0.745168924331665,1,3,1,250,250,1000,1,1,17,7006.239,13462.0,6455.761,0.0,13462.0,7530.0,0.0,107679.0,7530.0,0.6931471805599454%,50.0%,0%,0.0%,100.0%,0.6931471805599454%,51.2%,0%,0.0%,100.0%,zeros,local-global,0.001,1,0.3793773435003555,0.002,3,-0.017795484727755644,2
9,0.7401673793792725,2,3,1,250,250,1000,1,1,17,7006.239,13462.0,6455.761,0.0,13462.0,7530.0,0.0,107679.0,7530.0,0.6931471805599454%,50.0%,0%,0.0%,100.0%,0.6931471805599454%,51.2%,0%,0.0%,100.0%,zeros,local-global,0.4050303030303031,1,0.3793773435003555,0.002,3,-0.017795484727755644,2
2,0.8241860866546631,1,1,1,250,250,1000,1,1,19,7006.239,14972.0,7965.761,0.0,14972.0,8534.0,0.0,116715.0,8534.0,0.6931471805599454%,55.2%,0%,0.0%,100.0%,0.6931471805599454%,55.6%,0%,0.0%,100.0%,zeros,local-global,0.001,1,0.3793773435003555,0.002,3,0.03445043355987813,2
7,0.8221859931945801,2,1,1,250,250,1000,1,1,19,7006.239,14972.0,7965.761,0.0,14972.0,8534.0,0.0,116715.0,8534.0,0.6931471805599454%,55.2%,0%,0.0%,100.0%,0.6931471805599454%,55.6%,0%,0.0%,100.0%,zeros,local-global,0.4050303030303031,1,0.3793773435003555,0.002,3,0.03445043355987813,2
10,0.5111157894134521,2,4,1,250,250,1000,1,1,12,7006.239,11070.0,4063.761,0.0,11070.0,5020.0,0.0,92368.0,5020.0,0.6931471805599454%,42.8%,0%,0.0%,100.0%,0.6931471805599454%,52.0%,0%,0.0%,100.0%,zeros,local-global,0.4050303030303031,1,0.3793773435003555,0.002,3,-0.027091633466135457,2
13,0.5721292495727539,3,2,1,250,250,1000,1,1,13,7006.239,10580.0,3573.761,0.0,10580.0,5522.0,0.0,83332.0,5522.0,0.6931471805599454%,50.0%,0%,0.0%,100.0%,0.6931471805599454%,48.4%,0%,0.0%,100.0%,zeros,local-global,0.8090606060606061,1,0.3793773435003555,0.002,3,0.013400941687794278,2
11,0.6641502380371094,3,0,1,250,250,1000,1,1,15,7006.239,11926.0,4919.761,0.0,11926.0,6526.0,0.0,100400.0,6526.0,0.6931471805599454%,51.6%,0%,0.0%,100.0%,0.6931471805599454%,52.4%,0%,0.0%,100.0%,zeros,local-global,0.8090606060606061,1,0.3793773435003555,0.002,3,-0.009500459699662888,2
15,0.5151162147521973,3,4,1,250,250,1000,1,1,12,7006.239,11070.0,4063.761,0.0,11070.0,5020.0,0.0,92368.0,5020.0,0.6931471805599454%,42.8%,0%,0.0%,100.0%,0.6931471805599454%,52.0%,0%,0.0%,100.0%,zeros,local-global,0.8090606060606061,1,0.3793773435003555,0.002,3,-0.027091633466135457,2
17,0.5721297264099121,4,1,1,250,250,1000,1,1,13,7006.239,14879.612,7873.373,0.0,14879.612,6020.996,1505.498,55605.07401192188,7526.494,0.6931471805599454%,55.2%,0%,0.0%,100.0%,0.6931471805599454%,55.6%,0%,0.0%,100.0%,zeros,local-global,1.213090909090909,1,0.3793773435003555,0.002,3,-0.019007970554414957,2
18,0.5661277770996094,4,2,1,250,250,1000,1,1,13,7006.239,12148.112,5141.873,0.0,12148.112,5368.14,1004.0,40971.03801238537,6372.14,0.6931471805599454%,50.0%,0%,0.0%,100.0%,0.6931471805599454%,48.4%,0%,0.0%,100.0%,zeros,local-global,1.213090909090909,1,0.3793773435003555,0.002,3,-0.04581952825539842,2
16,0.6631500720977783,4,0,1,250,250,1000,1,1,15,7006.239,14448.34,7442.101,0.0,14448.34,6144.076,2510.0,48996.492032289505,8654.076,0.6931471805599454%,51.6%,0%,0.0%,100.0%,0.6931471805599454%,52.4%,0%,0.0%,100.0%,zeros,local-global,1.213090909090909,1,0.3793773435003555,0.002,3,-0.06698623629546607,2
12,0.8852002620697021,3,1,1,250,250,1000,1,1,19,7006.239,14972.0,7965.761,0.0,14972.0,8534.0,0.0,116715.0,8534.0,0.6931471805599454%,55.2%,0%,0.0%,100.0%,0.6931471805599454%,55.6%,0%,0.0%,100.0%,zeros,local-global,0.8090606060606061,1,0.3793773435003555,0.002,3,0.03445043355987813,2
14,0.8511929512023926,3,3,1,250,250,1000,1,1,17,7006.239,13462.0,6455.761,0.0,13462.0,7530.0,0.0,107679.0,7530.0,0.6931471805599454%,50.0%,0%,0.0%,100.0%,0.6931471805599454%,51.2%,0%,0.0%,100.0%,zeros,local-global,0.8090606060606061,1,0.3793773435003555,0.002,3,-0.017795484727755644,2
20,0.53312087059021,4,4,1,250,250,1000,1,1,12,7006.239,12162.152,5155.913,0.0,12162.152,4960.0,753.0,45376.206010222435,5713.0,0.6931471805599454%,42.8%,0%,0.0%,100.0%,0.6931471805599454%,52.0%,0%,0.0%,100.0%,zeros,local-global,1.213090909090909,1,0.3793773435003555,0.002,3,-0.05806451612903226,2
22,0.5891330242156982,5,1,1,250,250,1000,1,1,13,7006.239,14879.612,7873.373,0.0,14879.612,6020.996,1505.498,55605.07401192188,7526.494,0.6931471805599454%,55.2%,0%,0.0%,100.0%,0.6931471805599454%,55.6%,0%,0.0%,100.0%,zeros,local-global,1.6171212121212122,1,0.3793773435003555,0.002,3,-0.019007970554414957,2
21,0.6881558895111084,5,0,1,250,250,1000,1,1,15,7006.239,14448.34,7442.101,0.0,14448.34,6144.076,2510.0,48996.492032289505,8654.076,0.6931471805599454%,51.6%,0%,0.0%,100.0%,0.6931471805599454%,52.4%,0%,0.0%,100.0%,zeros,local-global,1.6171212121212122,1,0.3793773435003555,0.002,3,-0.06698623629546607,2
19,0.9152069091796875,4,3,1,250,250,1000,1,1,18,7006.239,17154.332,10148.093,0.0,17154.332,7924.004,2510.0,53817.540031671524,10434.004,0.6931471805599454%,50.0%,0%,0.0%,100.0%,0.6931471805599454%,51.2%,0%,0.0%,100.0%,zeros,local-global,1.213090909090909,1,0.3793773435003555,0.002,3,0.002579304047617698,2
23,0.5691287517547607,5,2,1,250,250,1000,1,1,13,7006.239,12148.112,5141.873,0.0,12148.112,5368.14,1004.0,40971.03801238537,6372.14,0.6931471805599454%,50.0%,0%,0.0%,100.0%,0.6931471805599454%,48.4%,0%,0.0%,100.0%,zeros,local-global,1.6171212121212122,1,0.3793773435003555,0.002,3,-0.04581952825539842,2
25,0.5751297473907471,5,4,1,250,250,1000,1,1,12,7006.239,12162.152,5155.913,0.0,12162.152,4960.0,753.0,45376.206010222435,5713.0,0.6931471805599454%,42.8%,0%,0.0%,100.0%,0.6931471805599454%,52.0%,0%,0.0%,100.0%,zeros,local-global,1.6171212121212122,1,0.3793773435003555,0.002,3,-0.05806451612903226,2
26,0.6991579532623291,6,0,1,250,250,1000,1,1,15,7006.239,14513.388,7507.149,0.0,14513.388,9256.996,2233.498,23914.806015372276,11490.494,0.6931471805599454%,51.6%,0%,0.0%,100.0%,0.6931471805599454%,52.4%,0%,0.0%,100.0%,zeros,local-global,2.0211515151515154,1,0.3793773435003555,0.002,3,-0.03218204102704688,2
24,0.7771761417388916,5,3,1,250,250,1000,1,1,18,7006.239,17154.332,10148.093,0.0,17154.332,7924.004,2510.0,53817.540031671524,10434.004,0.6931471805599454%,50.0%,0%,0.0%,100.0%,0.6931471805599454%,51.2%,0%,0.0%,100.0%,zeros,local-global,1.6171212121212122,1,0.3793773435003555,0.002,3,0.002579304047617698,2
27,0.7521696090698242,6,1,1,250,250,1000,1,1,17,7006.239,16473.528,9467.289,0.0,16473.528,11057.58,1263.0,26545.238009810448,12320.58,0.6931471805599454%,55.2%,0%,0.0%,100.0%,0.6931471805599454%,55.6%,0%,0.0%,100.0%,zeros,local-global,2.0211515151515154,1,0.3793773435003555,0.002,3,0.04435537849289488,2
28,0.5481240749359131,6,2,1,250,250,1000,1,1,13,7006.239,13556.372,6550.133,0.0,13556.372,8096.572,1713.0,19351.74201619625,9809.572,0.6931471805599454%,50.0%,0%,0.0%,100.0%,0.6931471805599454%,48.4%,0%,0.0%,100.0%,zeros,local-global,2.0211515151515154,1,0.3793773435003555,0.002,3,-0.04237522637658429,2
30,0.5011131763458252,6,4,1,250,250,1000,1,1,12,7006.239,12365.552,5359.313,0.0,12365.552,6969.128,946.564,21477.632004737854,7915.692,0.6931471805599454%,42.8%,0%,0.0%,100.0%,0.6931471805599454%,52.0%,0%,0.0%,100.0%,zeros,local-global,2.0211515151515154,1,0.3793773435003555,0.002,3,-0.025738175958395004,2
29,0.7101609706878662,6,3,1,250,250,1000,1,1,17,7006.239,17613.84,10607.601,0.0,17613.84,11124.056,2495.0,25230.972026109695,13619.056,0.6931471805599454%,50.0%,0%,0.0%,100.0%,0.6931471805599454%,51.2%,0%,0.0%,100.0%,zeros,local-global,2.0211515151515154,1,0.3793773435003555,0.002,3,0.011932005571970744,2
33,0.5481245517730713,7,2,1,250,250,1000,1,1,13,7006.239,13556.372,6550.133,0.0,13556.372,8096.572,1713.0,19351.74201619625,9809.572,0.6931471805599454%,50.0%,0%,0.0%,100.0%,0.6931471805599454%,48.4%,0%,0.0%,100.0%,zeros,local-global,2.425181818181818,1,0.3793773435003555,0.002,3,-0.04237522637658429,2
31,0.632143497467041,7,0,1,250,250,1000,1,1,15,7006.239,14513.388,7507.149,0.0,14513.388,9256.996,2233.498,23914.806015372276,11490.494,0.6931471805599454%,51.6%,0%,0.0%,100.0%,0.6931471805599454%,52.4%,0%,0.0%,100.0%,zeros,local-global,2.425181818181818,1,0.3793773435003555,0.002,3,-0.03218204102704688,2
35,0.48010897636413574,7,4,1,250,250,1000,1,1,12,7006.239,12365.552,5359.313,0.0,12365.552,6969.128,946.564,21477.632004737854,7915.692,0.6931471805599454%,42.8%,0%,0.0%,100.0%,0.6931471805599454%,52.0%,0%,0.0%,100.0%,zeros,local-global,2.425181818181818,1,0.3793773435003555,0.002,3,-0.025738175958395004,2
32,0.7011587619781494,7,1,1,250,250,1000,1,1,17,7006.239,16473.528,9467.289,0.0,16473.528,11057.58,1263.0,26545.238009810448,12320.58,0.6931471805599454%,55.2%,0%,0.0%,100.0%,0.6931471805599454%,55.6%,0%,0.0%,100.0%,zeros,local-global,2.425181818181818,1,0.3793773435003555,0.002,3,0.04435537849289488,2
34,0.6771533489227295,7,3,1,250,250,1000,1,1,17,7006.239,17613.84,10607.601,0.0,17613.84,11124.056,2495.0,25230.972026109695,13619.056,0.6931471805599454%,50.0%,0%,0.0%,100.0%,0.6931471805599454%,51.2%,0%,0.0%,100.0%,zeros,local-global,2.425181818181818,1,0.3793773435003555,0.002,3,0.011932005571970744,2
36,0.6161391735076904,8,0,1,250,250,1000,1,1,15,7006.239,14513.388,7507.149,0.0,14513.388,9256.996,2233.498,23914.806015372276,11490.494,0.6931471805599454%,51.6%,0%,0.0%,100.0%,0.6931471805599454%,52.4%,0%,0.0%,100.0%,zeros,local-global,2.8292121212121213,1,0.3793773435003555,0.002,3,-0.03218204102704688,2
38,0.5301196575164795,8,2,1,250,250,1000,1,1,13,7006.239,13556.372,6550.133,0.0,13556.372,8096.572,1713.0,19351.74201619625,9809.572,0.6931471805599454%,50.0%,0%,0.0%,100.0%,0.6931471805599454%,48.4%,0%,0.0%,100.0%,zeros,local-global,2.8292121212121213,1,0.3793773435003555,0.002,3,-0.04237522637658429,2
37,0.713160514831543,8,1,1,250,250,1000,1,1,17,7006.239,16473.528,9467.289,0.0,16473.528,11057.58,1263.0,26545.238009810448,12320.58,0.6931471805599454%,55.2%,0%,0.0%,100.0%,0.6931471805599454%,55.6%,0%,0.0%,100.0%,zeros,local-global,2.8292121212121213,1,0.3793773435003555,0.002,3,0.04435537849289488,2
40,0.5181174278259277,8,4,1,250,250,1000,1,1,12,7006.239,12365.552,5359.313,0.0,12365.552,6969.128,946.564,21477.632004737854,7915.692,0.6931471805599454%,42.8%,0%,0.0%,100.0%,0.6931471805599454%,52.0%,0%,0.0%,100.0%,zeros,local-global,2.8292121212121213,1,0.3793773435003555,0.002,3,-0.025738175958395004,2
41,0.6321425437927246,9,0,1,250,250,1000,1,1,15,7006.239,15607.56,8601.321,0.0,15607.56,8571.544,3060.0,11423.952013492584,11631.544,0.6931471805599454%,51.6%,0%,0.0%,100.0%,0.6931471805599454%,52.4%,0%,0.0%,100.0%,zeros,local-global,3.2332424242424245,1,0.3793773435003555,0.002,3,-0.008844708948295737,2
43,0.5401229858398438,9,2,1,250,250,1000,1,1,13,7006.239,13453.016,6446.777,0.0,13453.016,7626.604,2511.492,9126.290009140968,10138.096,0.6931471805599454%,50.0%,0%,0.0%,100.0%,0.6931471805599454%,48.4%,0%,0.0%,100.0%,zeros,local-global,3.2332424242424245,1,0.3793773435003555,0.002,3,-0.06852696645125914,2
42,0.5881330966949463,9,1,1,250,250,1000,1,1,14,7006.239,15953.32,8947.081,0.0,15953.32,8562.964,2007.0,12608.264009475708,10569.964,0.6931471805599454%,55.2%,0%,0.0%,100.0%,0.6931471805599454%,55.6%,0%,0.0%,100.0%,zeros,local-global,3.2332424242424245,1,0.3793773435003555,0.002,3,0.05020615449318519,2
39,0.7281649112701416,8,3,1,250,250,1000,1,1,17,7006.239,17613.84,10607.601,0.0,17613.84,11124.056,2495.0,25230.972026109695,13619.056,0.6931471805599454%,50.0%,0%,0.0%,100.0%,0.6931471805599454%,51.2%,0%,0.0%,100.0%,zeros,local-global,2.8292121212121213,1,0.3793773435003555,0.002,3,0.011932005571970744,2
45,0.48010849952697754,9,4,1,250,250,1000,1,1,12,7006.239,13675.628,6669.389,0.0,13675.628,7319.504,1697.0,10390.31800878048,9016.504,0.6931471805599454%,42.8%,0%,0.0%,100.0%,0.6931471805599454%,52.0%,0%,0.0%,100.0%,zeros,local-global,3.2332424242424245,1,0.3793773435003555,0.002,3,-0.030421320254427526,2
44,0.5361206531524658,9,3,1,250,250,1000,1,1,13,7006.239,15582.96,8576.721,0.0,15582.96,7923.004,2658.468,11560.01601266861,10581.472,0.6931471805599454%,50.0%,0%,0.0%,100.0%,0.6931471805599454%,51.2%,0%,0.0%,100.0%,zeros,local-global,3.2332424242424245,1,0.3793773435003555,0.002,3,-0.10285287640527287,2
46,0.6191396713256836,10,0,1,250,250,1000,1,1,15,7006.239,15607.56,8601.321,0.0,15607.56,8571.544,3060.0,11423.952013492584,11631.544,0.6931471805599454%,51.6%,0%,0.0%,100.0%,0.6931471805599454%,52.4%,0%,0.0%,100.0%,zeros,local-global,3.6372727272727277,1,0.3793773435003555,0.002,3,-0.008844708948295737,2
47,0.5761303901672363,10,1,1,250,250,1000,1,1,14,7006.239,15953.32,8947.081,0.0,15953.32,8562.964,2007.0,12608.264009475708,10569.964,0.6931471805599454%,55.2%,0%,0.0%,100.0%,0.6931471805599454%,55.6%,0%,0.0%,100.0%,zeros,local-global,3.6372727272727277,1,0.3793773435003555,0.002,3,0.05020615449318519,2
48,0.5321204662322998,10,2,1,250,250,1000,1,1,13,7006.239,13453.016,6446.777,0.0,13453.016,7626.604,2511.492,9126.290009140968,10138.096,0.6931471805599454%,50.0%,0%,0.0%,100.0%,0.6931471805599454%,48.4%,0%,0.0%,100.0%,zeros,local-global,3.6372727272727277,1,0.3793773435003555,0.002,3,-0.06852696645125914,2
50,0.4991128444671631,10,4,1,250,250,1000,1,1,12,7006.239,13675.628,6669.389,0.0,13675.628,7319.504,1697.0,10390.31800878048,9016.504,0.6931471805599454%,42.8%,0%,0.0%,100.0%,0.6931471805599454%,52.0%,0%,0.0%,100.0%,zeros,local-global,3.6372727272727277,1,0.3793773435003555,0.002,3,-0.030421320254427526,2
49,0.5391225814819336,10,3,1,250,250,1000,1,1,13,7006.239,15582.96,8576.721,0.0,15582.96,7923.004,2658.468,11560.01601266861,10581.472,0.6931471805599454%,50.0%,0%,0.0%,100.0%,0.6931471805599454%,51.2%,0%,0.0%,100.0%,zeros,local-global,3.6372727272727277,1,0.3793773435003555,0.002,3,-0.10285287640527287,2
51,0.609138011932373,11,0,1,250,250,1000,1,1,15,7006.239,16963.261,9957.022,0.0,16963.261,10792.465,3704.034,5479.310060882137,14496.499,0.6931471805599454%,51.6%,0%,0.0%,100.0%,0.6931471805599454%,52.4%,0%,0.0%,100.0%,zeros,local-global,4.041303030303031,1,0.3793773435003555,0.002,3,-0.025196551590354638,2
53,0.5351195335388184,11,2,1,250,250,1000,1,1,13,7006.239,13978.616,6972.377,0.0,13978.616,9006.98,2764.0,4230.544005870819,11770.98,0.6931471805599454%,50.0%,0%,0.0%,100.0%,0.6931471805599454%,48.4%,0%,0.0%,100.0%,zeros,local-global,4.041303030303031,1,0.3793773435003555,0.002,3,-0.05574262992319358,2
52,0.7191629409790039,11,1,1,250,250,1000,1,1,17,7006.239,20710.928,13704.689,0.0,20710.928,13985.508,4024.498,5821.250009655952,18010.006,0.6931471805599454%,55.2%,0%,0.0%,100.0%,0.6931471805599454%,55.6%,0%,0.0%,100.0%,zeros,local-global,4.041303030303031,1,0.3793773435003555,0.002,3,0.013451693156563428,2
55,0.5011134147644043,11,4,1,250,250,1000,1,1,12,7006.239,14379.013,7372.774,0.0,14379.013,8894.145,2546.827,5023.69800388813,11440.972,0.6931471805599454%,42.8%,0%,0.0%,100.0%,0.6931471805599454%,52.0%,0%,0.0%,100.0%,zeros,local-global,4.041303030303031,1,0.3793773435003555,0.002,3,0.06936730619903958,2
56,0.6301424503326416,12,0,1,250,250,1000,1,1,15,7006.239,16963.261,9957.022,0.0,16963.261,10792.465,3704.034,5479.310060882137,14496.499,0.6931471805599454%,51.6%,0%,0.0%,100.0%,0.6931471805599454%,52.4%,0%,0.0%,100.0%,zeros,local-global,4.445333333333334,1,0.3793773435003555,0.002,3,-0.025196551590354638,2
58,0.5441234111785889,12,2,1,250,250,1000,1,1,13,7006.239,13978.616,6972.377,0.0,13978.616,9006.98,2764.0,4230.544005870819,11770.98,0.6931471805599454%,50.0%,0%,0.0%,100.0%,0.6931471805599454%,48.4%,0%,0.0%,100.0%,zeros,local-global,4.445333333333334,1,0.3793773435003555,0.002,3,-0.05574262992319358,2
54,0.9062051773071289,11,3,1,250,250,1000,1,1,22,7006.239,22805.852,15799.613,0.0,22805.852,15832.464,5158.522,5784.162082787063,20990.986,0.6931471805599454%,50.0%,0%,0.0%,100.0%,0.6931471805599454%,51.2%,0%,0.0%,100.0%,zeros,local-global,4.041303030303031,1,0.3793773435003555,0.002,3,-0.021259849342744715,2
57,0.6901559829711914,12,1,1,250,250,1000,1,1,17,7006.239,20710.928,13704.689,0.0,20710.928,13985.508,4024.498,5821.250009655952,18010.006,0.6931471805599454%,55.2%,0%,0.0%,100.0%,0.6931471805599454%,55.6%,0%,0.0%,100.0%,zeros,local-global,4.445333333333334,1,0.3793773435003555,0.002,3,0.013451693156563428,2
60,0.4921112060546875,12,4,1,250,250,1000,1,1,12,7006.239,14379.013,7372.774,0.0,14379.013,8894.145,2546.827,5023.69800388813,11440.972,0.6931471805599454%,42.8%,0%,0.0%,100.0%,0.6931471805599454%,52.0%,0%,0.0%,100.0%,zeros,local-global,4.445333333333334,1,0.3793773435003555,0.002,3,0.06936730619903958,2
61,0.6231403350830078,13,0,1,250,250,1000,1,1,15,7006.239,16963.261,9957.022,0.0,16963.261,10792.465,3704.034,5479.310060882137,14496.499,0.6931471805599454%,51.6%,0%,0.0%,100.0%,0.6931471805599454%,52.4%,0%,0.0%,100.0%,zeros,local-global,4.849363636363637,1,0.3793773435003555,0.002,3,-0.025196551590354638,2
63,0.5341207981109619,13,2,1,250,250,1000,1,1,13,7006.239,13978.616,6972.377,0.0,13978.616,9006.98,2764.0,4230.544005870819,11770.98,0.6931471805599454%,50.0%,0%,0.0%,100.0%,0.6931471805599454%,48.4%,0%,0.0%,100.0%,zeros,local-global,4.849363636363637,1,0.3793773435003555,0.002,3,-0.05574262992319358,2
59,0.882199764251709,12,3,1,250,250,1000,1,1,22,7006.239,22805.852,15799.613,0.0,22805.852,15832.464,5158.522,5784.162082787063,20990.986,0.6931471805599454%,50.0%,0%,0.0%,100.0%,0.6931471805599454%,51.2%,0%,0.0%,100.0%,zeros,local-global,4.445333333333334,1,0.3793773435003555,0.002,3,-0.021259849342744715,2
62,0.6801543235778809,13,1,1,250,250,1000,1,1,17,7006.239,20710.928,13704.689,0.0,20710.928,13985.508,4024.498,5821.250009655952,18010.006,0.6931471805599454%,55.2%,0%,0.0%,100.0%,0.6931471805599454%,55.6%,0%,0.0%,100.0%,zeros,local-global,4.849363636363637,1,0.3793773435003555,0.002,3,0.013451693156563428,2
65,0.47110652923583984,13,4,1,250,250,1000,1,1,12,7006.239,14379.013,7372.774,0.0,14379.013,8894.145,2546.827,5023.69800388813,11440.972,0.6931471805599454%,42.8%,0%,0.0%,100.0%,0.6931471805599454%,52.0%,0%,0.0%,100.0%,zeros,local-global,4.849363636363637,1,0.3793773435003555,0.002,3,0.06936730619903958,2
66,0.5961349010467529,14,0,1,250,250,1000,1,1,15,7006.239,16728.937,9722.698,0.0,16728.937,10348.653,4470.916,2559.7220035791397,14819.569,0.6931471805599454%,51.6%,0%,0.0%,100.0%,0.6931471805599454%,52.4%,0%,0.0%,100.0%,zeros,local-global,5.25339393939394,1,0.3793773435003555,0.002,3,-0.032901995873535685,2
68,0.5321207046508789,14,2,1,250,250,1000,1,1,13,7006.239,14641.636,7635.397,0.0,14641.636,8717.733,2885.544,1931.748019243988,11603.277,0.6931471805599454%,50.0%,0%,0.0%,100.0%,0.6931471805599454%,48.4%,0%,0.0%,100.0%,zeros,local-global,5.25339393939394,1,0.3793773435003555,0.002,3,-0.03650214266941932,2
67,0.7151615619659424,14,1,1,250,250,1000,1,1,19,7006.239,21734.561,14728.322,0.0,21734.561,14015.715,5875.425,2568.5380059480667,19891.14,0.6931471805599454%,55.2%,0%,0.0%,100.0%,0.6931471805599454%,55.6%,0%,0.0%,100.0%,zeros,local-global,5.25339393939394,1,0.3793773435003555,0.002,3,-0.04255761932070425,2
64,0.8751978874206543,13,3,1,250,250,1000,1,1,22,7006.239,22805.852,15799.613,0.0,22805.852,15832.464,5158.522,5784.162082787063,20990.986,0.6931471805599454%,50.0%,0%,0.0%,100.0%,0.6931471805599454%,51.2%,0%,0.0%,100.0%,zeros,local-global,4.849363636363637,1,0.3793773435003555,0.002,3,-0.021259849342744715,2
70,0.4721066951751709,14,4,1,250,250,1000,1,1,12,7006.239,13991.256,6985.017,0.0,13991.256,8527.128,2134.564,2282.8400020599365,10661.692,0.6931471805599454%,42.8%,0%,0.0%,100.0%,0.6931471805599454%,52.0%,0%,0.0%,100.0%,zeros,local-global,5.25339393939394,1,0.3793773435003555,0.002,3,-0.007325567547197652,2
71,0.578129768371582,15,0,1,250,250,1000,1,1,15,7006.239,16728.937,9722.698,0.0,16728.937,10348.653,4470.916,2559.7220035791397,14819.569,0.6931471805599454%,51.6%,0%,0.0%,100.0%,0.6931471805599454%,52.4%,0%,0.0%,100.0%,zeros,local-global,5.657424242424243,1,0.3793773435003555,0.002,3,-0.032901995873535685,2
73,0.5051143169403076,15,2,1,250,250,1000,1,1,13,7006.239,14641.636,7635.397,0.0,14641.636,8717.733,2885.544,1931.748019243988,11603.277,0.6931471805599454%,50.0%,0%,0.0%,100.0%,0.6931471805599454%,48.4%,0%,0.0%,100.0%,zeros,local-global,5.657424242424243,1,0.3793773435003555,0.002,3,-0.03650214266941932,2
75,0.467104434967041,15,4,1,250,250,1000,1,1,12,7006.239,13991.256,6985.017,0.0,13991.256,8527.128,2134.564,2282.8400020599365,10661.692,0.6931471805599454%,42.8%,0%,0.0%,100.0%,0.6931471805599454%,52.0%,0%,0.0%,100.0%,zeros,local-global,5.657424242424243,1,0.3793773435003555,0.002,3,-0.007325567547197652,2
72,0.7541697025299072,15,1,1,250,250,1000,1,1,19,7006.239,21734.561,14728.322,0.0,21734.561,14015.715,5875.425,2568.5380059480667,19891.14,0.6931471805599454%,55.2%,0%,0.0%,100.0%,0.6931471805599454%,55.6%,0%,0.0%,100.0%,zeros,local-global,5.657424242424243,1,0.3793773435003555,0.002,3,-0.04255761932070425,2
69,1.0062274932861328,14,3,1,250,250,1000,1,1,27,7006.239,24911.494,17905.255,0.0,24911.494,16069.014,6629.349,2820.664084307807,22698.363,0.6931471805599454%,50.0%,0%,0.0%,100.0%,0.6931471805599454%,51.2%,0%,0.0%,100.0%,zeros,local-global,5.25339393939394,1,0.3793773435003555,0.002,3,-0.05287947909953118,2
78,0.5041136741638184,16,2,1,250,250,1000,1,1,13,7006.239,15564.462,8558.223,0.0,15564.462,10006.027,3984.53,990.8880134416465,13990.557,0.6931471805599454%,50.0%,0%,0.0%,100.0%,0.6931471805599454%,48.4%,0%,0.0%,100.0%,zeros,local-global,6.061454545454547,1,0.3793773435003555,0.002,3,-0.017400191772894126,2
76,0.5681288242340088,16,0,1,250,250,1000,1,1,15,7006.239,17302.025,10295.786,0.0,17302.025,12116.121,4160.916,1179.8860014677048,16277.037,0.6931471805599454%,51.6%,0%,0.0%,100.0%,0.6931471805599454%,52.4%,0%,0.0%,100.0%,zeros,local-global,6.061454545454547,1,0.3793773435003555,0.002,3,-0.03747018519169908,2
