,time_elapsed,simulationTypeNumber,seed,learning_rate,n_pattern,n_pattern_features,max_epochs,energy_exponent,preset_simulation,Learning was complete at epoch #,Theoretical: random-walk efficiency,Simulated: efficiency (m_perc/m_min),Simulated-Theoretical efficiency difference,Theoretical: minimum energy for learning,Simulated: energy actually used by learning,Energy expended by simulations for consolidations,Energy expended by simulations for maintenance,Energy expended total,(seen) NLL,(seen) Accuracy,(seen) Precision,(seen) Sensitivity,(seen) Specificity,(unseen) NLL,(unseen) Accuracy,(unseen) Precision,(unseen) Sensitivity,(unseen) Specificity,weights_initialised_as,cache_algorithm,max_size_of_transient_memory,maintenance_cost_of_transient_memory,Optimal threshold,Decay rate of transient memory
1868,1.4633312225341797,39,6,0.5,500,500,5000,1,1,16,19816.636,25359.945,5543.309,0.0,25359.945,2019.831,5421.783,7441.614,0.6931471805599454%,52.4%,0%,0.0%,100.0%,0.6931471805599454%,49.2%,0%,0.0%,100.0%,zeros,local-global,38.97435897435897,0.1,0.6702209294266804,0.002
1866,2.076467752456665,39,4,0.5,500,500,5000,1,1,23,19816.636,30324.552,10507.916,0.0,30324.552,2133.419,8322.229,10455.648,0.6931471805599454%,46.4%,0%,0.0%,100.0%,0.6931471805599454%,49.8%,0%,0.0%,100.0%,zeros,local-global,38.97435897435897,0.1,0.6702209294266804,0.002
1865,2.5995843410491943,39,3,0.5,500,500,5000,1,1,29,19816.636,37256.703,17440.067,0.0,37256.703,2777.128,5364.717,8141.845,0.6931471805599454%,51.0%,0%,0.0%,100.0%,0.6931471805599454%,50.2%,0%,0.0%,100.0%,zeros,local-global,38.97435897435897,0.1,0.6702209294266804,0.002
1870,1.6263666152954102,39,8,0.5,500,500,5000,1,1,18,19816.636,26969.865,7153.229,0.0,26969.865,2079.321,6308.647,8387.968,0.6931471805599454%,48.4%,0%,0.0%,100.0%,0.6931471805599454%,49.0%,0%,0.0%,100.0%,zeros,local-global,38.97435897435897,0.1,0.6702209294266804,0.002
1867,2.25050687789917,39,5,0.5,500,500,5000,1,1,25,19816.636,34524.062,14707.426,0.0,34524.062,2746.293,5160.915,7907.208,0.6931471805599454%,47.0%,0%,0.0%,100.0%,0.6931471805599454%,48.6%,0%,0.0%,100.0%,zeros,local-global,38.97435897435897,0.1,0.6702209294266804,0.002
1869,2.2795140743255615,39,7,0.5,500,500,5000,1,1,25,19816.636,35542.262,15725.626,0.0,35542.262,2766.048,4682.344,7448.392,0.6931471805599454%,48.6%,0%,0.0%,100.0%,0.6931471805599454%,50.6%,0%,0.0%,100.0%,zeros,local-global,38.97435897435897,0.1,0.6702209294266804,0.002
1872,2.064465284347534,39,10,0.5,500,500,5000,1,1,24,19816.636,31088.298,11271.662,0.0,31088.298,2180.48,8979.266,11159.746,0.6931471805599454%,48.4%,0%,0.0%,100.0%,0.6931471805599454%,51.0%,0%,0.0%,100.0%,zeros,local-global,38.97435897435897,0.1,0.6702209294266804,0.002
1871,2.384538173675537,39,9,0.5,500,500,5000,1,1,27,19816.636,32569.087,12752.451,0.0,32569.087,2593.837,6101.577,8695.414,0.6931471805599454%,47.4%,0%,0.0%,100.0%,0.6931471805599454%,49.0%,0%,0.0%,100.0%,zeros,local-global,38.97435897435897,0.1,0.6702209294266804,0.002
1875,1.9924488067626953,39,13,0.5,500,500,5000,1,1,22,19816.636,32649.874,12833.238,0.0,32649.874,2287.595,8359.129,10646.724,0.6931471805599454%,50.2%,0%,0.0%,100.0%,0.6931471805599454%,49.0%,0%,0.0%,100.0%,zeros,local-global,38.97435897435897,0.1,0.6702209294266804,0.002
1873,2.464555263519287,39,11,0.5,500,500,5000,1,1,28,19816.636,35411.644,15595.008,0.0,35411.644,2331.631,11276.305,13607.936,0.6931471805599454%,50.6%,0%,0.0%,100.0%,0.6931471805599454%,49.2%,0%,0.0%,100.0%,zeros,local-global,38.97435897435897,0.1,0.6702209294266804,0.002
1878,1.6823787689208984,39,16,0.5,500,500,5000,1,1,19,19816.636,29128.583,9311.947,0.0,29128.583,2165.394,6783.657,8949.051,0.6931471805599454%,49.0%,0%,0.0%,100.0%,0.6931471805599454%,51.8%,0%,0.0%,100.0%,zeros,local-global,38.97435897435897,0.1,0.6702209294266804,0.002
1874,2.613589286804199,39,12,0.5,500,500,5000,1,1,30,19816.636,34267.081,14450.445,0.0,34267.081,2269.447,12018.977,14288.424,0.6931471805599454%,51.8%,0%,0.0%,100.0%,0.6931471805599454%,52.0%,0%,0.0%,100.0%,zeros,local-global,38.97435897435897,0.1,0.6702209294266804,0.002
1876,2.317521095275879,39,14,0.5,500,500,5000,1,1,26,19816.636,35528.265,15711.629,0.0,35528.265,2843.226,5272.432,8115.658,0.6931471805599454%,52.2%,0%,0.0%,100.0%,0.6931471805599454%,49.4%,0%,0.0%,100.0%,zeros,local-global,38.97435897435897,0.1,0.6702209294266804,0.002
1879,2.0424611568450928,39,17,0.5,500,500,5000,1,1,23,19816.636,32174.818,12358.182,0.0,32174.818,2401.231,7622.566,10023.797,0.6931471805599454%,52.4%,0%,0.0%,100.0%,0.6931471805599454%,51.0%,0%,0.0%,100.0%,zeros,local-global,38.97435897435897,0.1,0.6702209294266804,0.002
1877,2.762622356414795,39,15,0.5,500,500,5000,1,1,31,19816.636,33390.122,13573.486,0.0,33390.122,2235.781,12403.692,14639.473,0.6931471805599454%,49.8%,0%,0.0%,100.0%,0.6931471805599454%,51.4%,0%,0.0%,100.0%,zeros,local-global,38.97435897435897,0.1,0.6702209294266804,0.002
1881,1.9074299335479736,39,19,0.5,500,500,5000,1,1,21,19816.636,28398.321,8581.685,0.0,28398.321,2098.61,7576.931,9675.541,0.6931471805599454%,48.8%,0%,0.0%,100.0%,0.6931471805599454%,55.6%,0%,0.0%,100.0%,zeros,local-global,38.97435897435897,0.1,0.6702209294266804,0.002
1880,2.012453079223633,39,18,0.5,500,500,5000,1,1,23,19816.636,34052.772,14236.136,0.0,34052.772,2398.477,9232.42,11630.897,0.6931471805599454%,47.8%,0%,0.0%,100.0%,0.6931471805599454%,48.8%,0%,0.0%,100.0%,zeros,local-global,38.97435897435897,0.1,0.6702209294266804,0.002
1882,2.2074968814849854,39,20,0.5,500,500,5000,1,1,25,19816.636,33401.148,13584.512,0.0,33401.148,2709.817,5163.733,7873.55,0.6931471805599454%,52.0%,0%,0.0%,100.0%,0.6931471805599454%,49.2%,0%,0.0%,100.0%,zeros,local-global,38.97435897435897,0.1,0.6702209294266804,0.002
1883,1.9654433727264404,39,21,0.5,500,500,5000,1,1,22,19816.636,31119.925,11303.289,0.0,31119.925,2233.011,8182.628,10415.639,0.6931471805599454%,51.2%,0%,0.0%,100.0%,0.6931471805599454%,47.4%,0%,0.0%,100.0%,zeros,local-global,38.97435897435897,0.1,0.6702209294266804,0.002
1886,1.7273898124694824,39,24,0.5,500,500,5000,1,1,19,19816.636,27461.559,7644.923,0.0,27461.559,2054.065,6621.76,8675.825,0.6931471805599454%,48.6%,0%,0.0%,100.0%,0.6931471805599454%,52.0%,0%,0.0%,100.0%,zeros,local-global,38.97435897435897,0.1,0.6702209294266804,0.002
1885,2.0414605140686035,39,23,0.5,500,500,5000,1,1,23,19816.636,33703.552,13886.916,0.0,33703.552,2375.222,9136.131,11511.353,0.6931471805599454%,48.6%,0%,0.0%,100.0%,0.6931471805599454%,46.6%,0%,0.0%,100.0%,zeros,local-global,38.97435897435897,0.1,0.6702209294266804,0.002
1887,1.3363022804260254,39,25,0.5,500,500,5000,1,1,14,19816.636,25402.729,5586.093,0.0,25402.729,2057.689,4641.824,6699.513,0.6931471805599454%,51.0%,0%,0.0%,100.0%,0.6931471805599454%,53.8%,0%,0.0%,100.0%,zeros,local-global,38.97435897435897,0.1,0.6702209294266804,0.002
1888,1.7443928718566895,39,26,0.5,500,500,5000,1,1,19,19816.636,29053.816,9237.18,0.0,29053.816,2165.46,6872.618,9038.078,0.6931471805599454%,49.2%,0%,0.0%,100.0%,0.6931471805599454%,53.4%,0%,0.0%,100.0%,zeros,local-global,38.97435897435897,0.1,0.6702209294266804,0.002
1889,1.5443487167358398,39,27,0.5,500,500,5000,1,1,17,19816.636,28738.722,8922.086,0.0,28738.722,2610.091,3163.884,5773.975,0.6931471805599454%,52.4%,0%,0.0%,100.0%,0.6931471805599454%,51.4%,0%,0.0%,100.0%,zeros,local-global,38.97435897435897,0.1,0.6702209294266804,0.002
1884,3.102699041366577,39,22,0.5,500,500,5000,1,1,36,19816.636,41964.352,22147.716,0.0,41964.352,2945.472,7176.8,10122.272,0.6931471805599454%,45.6%,0%,0.0%,100.0%,0.6931471805599454%,49.4%,0%,0.0%,100.0%,zeros,local-global,38.97435897435897,0.1,0.6702209294266804,0.002
1892,1.6503727436065674,39,30,0.5,500,500,5000,1,1,18,19816.636,28291.435,8474.799,0.0,28291.435,2156.264,6515.351,8671.615,0.6931471805599454%,51.6%,0%,0.0%,100.0%,0.6931471805599454%,45.4%,0%,0.0%,100.0%,zeros,local-global,38.97435897435897,0.1,0.6702209294266804,0.002
1891,2.01045298576355,39,29,0.5,500,500,5000,1,1,22,19816.636,30415.197,10598.561,0.0,30415.197,2182.063,8125.564,10307.627,0.6931471805599454%,50.0%,0%,0.0%,100.0%,0.6931471805599454%,49.4%,0%,0.0%,100.0%,zeros,local-global,38.97435897435897,0.1,0.6702209294266804,0.002
1893,2.002451181411743,39,31,0.5,500,500,5000,1,1,23,19816.636,33345.926,13529.29,0.0,33345.926,2758.013,6066.87,8824.883,0.6931471805599454%,51.0%,0%,0.0%,100.0%,0.6931471805599454%,48.8%,0%,0.0%,100.0%,zeros,local-global,38.97435897435897,0.1,0.6702209294266804,0.002
1894,2.0054523944854736,39,32,0.5,500,500,5000,1,1,23,19816.636,34211.6,14394.964,0.0,34211.6,2401.479,9137.261,11538.74,0.6931471805599454%,50.8%,0%,0.0%,100.0%,0.6931471805599454%,51.0%,0%,0.0%,100.0%,zeros,local-global,38.97435897435897,0.1,0.6702209294266804,0.002
1890,3.1887190341949463,39,28,0.5,500,500,5000,1,1,37,19816.636,46075.928,26259.292,0.0,46075.928,3129.16,7678.402,10807.562,0.6931471805599454%,46.6%,0%,0.0%,100.0%,0.6931471805599454%,48.4%,0%,0.0%,100.0%,zeros,local-global,38.97435897435897,0.1,0.6702209294266804,0.002
1896,1.774399995803833,39,34,0.5,500,500,5000,1,1,20,19816.636,30989.978,11173.342,0.0,30989.978,2251.482,7412.783,9664.265,0.6931471805599454%,49.8%,0%,0.0%,100.0%,0.6931471805599454%,49.4%,0%,0.0%,100.0%,zeros,local-global,38.97435897435897,0.1,0.6702209294266804,0.002
1897,1.8114092350006104,39,35,0.5,500,500,5000,1,1,20,19816.636,31509.383,11692.747,0.0,31509.383,2492.935,5834.349,8327.284,0.6931471805599454%,48.8%,0%,0.0%,100.0%,0.6931471805599454%,54.6%,0%,0.0%,100.0%,zeros,local-global,38.97435897435897,0.1,0.6702209294266804,0.002
1898,1.676377534866333,39,36,0.5,500,500,5000,1,1,19,19816.636,30240.895,10424.259,0.0,30240.895,2264.325,7043.593,9307.918,0.6931471805599454%,49.6%,0%,0.0%,100.0%,0.6931471805599454%,47.6%,0%,0.0%,100.0%,zeros,local-global,38.97435897435897,0.1,0.6702209294266804,0.002
1895,2.744616985321045,39,33,0.5,500,500,5000,1,1,31,19816.636,40753.137,20936.501,0.0,40753.137,2982.659,7595.483,10578.142,0.6931471805599454%,55.6%,0%,0.0%,100.0%,0.6931471805599454%,51.2%,0%,0.0%,100.0%,zeros,local-global,38.97435897435897,0.1,0.6702209294266804,0.002
1899,2.0384607315063477,39,37,0.5,500,500,5000,1,1,23,19816.636,31473.964,11657.328,0.0,31473.964,2200.969,8593.727,10794.696,0.6931471805599454%,50.2%,0%,0.0%,100.0%,0.6931471805599454%,50.4%,0%,0.0%,100.0%,zeros,local-global,38.97435897435897,0.1,0.6702209294266804,0.002
1900,1.8164088726043701,39,38,0.5,500,500,5000,1,1,20,19816.636,29881.98,10065.344,0.0,29881.98,2183.519,7260.044,9443.563,0.6931471805599454%,51.2%,0%,0.0%,100.0%,0.6931471805599454%,50.4%,0%,0.0%,100.0%,zeros,local-global,38.97435897435897,0.1,0.6702209294266804,0.002
1901,1.8064069747924805,39,39,0.5,500,500,5000,1,1,20,19816.636,27984.244,8167.608,0.0,27984.244,2089.332,7116.023,9205.355,0.6931471805599454%,48.8%,0%,0.0%,100.0%,0.6931471805599454%,50.2%,0%,0.0%,100.0%,zeros,local-global,38.97435897435897,0.1,0.6702209294266804,0.002
1902,1.8604187965393066,39,40,0.5,500,500,5000,1,1,21,19816.636,32025.244,12208.608,0.0,32025.244,2700.963,4502.192,7203.155,0.6931471805599454%,52.6%,0%,0.0%,100.0%,0.6931471805599454%,48.8%,0%,0.0%,100.0%,zeros,local-global,38.97435897435897,0.1,0.6702209294266804,0.002
1903,1.6823797225952148,39,41,0.5,500,500,5000,1,1,19,19816.636,28022.716,8206.08,0.0,28022.716,2074.873,6724.209,8799.082,0.6931471805599454%,48.8%,0%,0.0%,100.0%,0.6931471805599454%,49.8%,0%,0.0%,100.0%,zeros,local-global,38.97435897435897,0.1,0.6702209294266804,0.002
1906,1.6553738117218018,39,44,0.5,500,500,5000,1,1,19,19816.636,28307.971,8491.335,0.0,28307.971,2150.211,6895.118,9045.329,0.6931471805599454%,50.6%,0%,0.0%,100.0%,0.6931471805599454%,52.8%,0%,0.0%,100.0%,zeros,local-global,38.97435897435897,0.1,0.6702209294266804,0.002
1907,1.6663761138916016,39,45,0.5,500,500,5000,1,1,18,19816.636,26345.686,6529.05,0.0,26345.686,2034.339,6231.018,8265.357,0.6931471805599454%,48.6%,0%,0.0%,100.0%,0.6931471805599454%,49.6%,0%,0.0%,100.0%,zeros,local-global,38.97435897435897,0.1,0.6702209294266804,0.002
1905,2.2535080909729004,39,43,0.5,500,500,5000,1,1,25,19816.636,33130.478,13313.842,0.0,33130.478,2654.309,4615.327,7269.636,0.6931471805599454%,51.0%,0%,0.0%,100.0%,0.6931471805599454%,51.8%,0%,0.0%,100.0%,zeros,local-global,38.97435897435897,0.1,0.6702209294266804,0.002
1904,3.0296826362609863,39,42,0.5,500,500,5000,1,1,35,19816.636,35694.378,15877.742,0.0,35694.378,2271.628,14055.531,16327.159,0.6931471805599454%,48.2%,0%,0.0%,100.0%,0.6931471805599454%,49.8%,0%,0.0%,100.0%,zeros,local-global,38.97435897435897,0.1,0.6702209294266804,0.002
1911,1.8454170227050781,39,49,0.5,500,500,5000,1,1,21,19816.636,29822.986,10006.35,0.0,29822.986,2125.241,7538.848,9664.089,0.6931471805599454%,49.6%,0%,0.0%,100.0%,0.6931471805599454%,45.2%,0%,0.0%,100.0%,zeros,local-global,38.97435897435897,0.1,0.6702209294266804,0.002
1912,1.688380241394043,40,1,0.5,500,500,5000,1,1,19,19816.636,29518.322,9701.686,0.0,29518.322,2213.829,7078.961,9292.79,0.6931471805599454%,47.0%,0%,0.0%,100.0%,0.6931471805599454%,51.4%,0%,0.0%,100.0%,zeros,local-global,40.0,0.1,0.6702209294266804,0.002
1908,3.064690589904785,39,46,0.5,500,500,5000,1,1,35,19816.636,39125.539,19308.903,0.0,39125.539,2422.878,14771.352,17194.23,0.6931471805599454%,50.8%,0%,0.0%,100.0%,0.6931471805599454%,49.4%,0%,0.0%,100.0%,zeros,local-global,38.97435897435897,0.1,0.6702209294266804,0.002
1913,2.249506950378418,40,2,0.5,500,500,5000,1,1,26,19816.636,36897.889,17081.253,0.0,36897.889,2853.27,6659.277,9512.547,0.6931471805599454%,50.4%,0%,0.0%,100.0%,0.6931471805599454%,48.0%,0%,0.0%,100.0%,zeros,local-global,40.0,0.1,0.6702209294266804,0.002
1910,3.1807174682617188,39,48,0.5,500,500,5000,1,1,36,19816.636,36964.417,17147.781,0.0,36964.417,2759.582,6967.121,9726.703,0.6931471805599454%,49.4%,0%,0.0%,100.0%,0.6931471805599454%,52.0%,0%,0.0%,100.0%,zeros,local-global,38.97435897435897,0.1,0.6702209294266804,0.002
1915,2.0304574966430664,40,4,0.5,500,500,5000,1,1,23,19816.636,30324.552,10507.916,0.0,30324.552,2133.419,8322.229,10455.648,0.6931471805599454%,46.4%,0%,0.0%,100.0%,0.6931471805599454%,49.8%,0%,0.0%,100.0%,zeros,local-global,40.0,0.1,0.6702209294266804,0.002
1909,3.566802978515625,39,47,0.5,500,500,5000,1,1,41,19816.636,40869.818,21053.182,0.0,40869.818,2760.283,6885.067,9645.35,0.6931471805599454%,50.6%,0%,0.0%,100.0%,0.6931471805599454%,48.4%,0%,0.0%,100.0%,zeros,local-global,38.97435897435897,0.1,0.6702209294266804,0.002
1914,2.5665786266326904,40,3,0.5,500,500,5000,1,1,29,19816.636,37029.946,17213.31,0.0,37029.946,2620.842,10007.063,12627.905,0.6931471805599454%,51.0%,0%,0.0%,100.0%,0.6931471805599454%,50.2%,0%,0.0%,100.0%,zeros,local-global,40.0,0.1,0.6702209294266804,0.002
1917,1.444326400756836,40,6,0.5,500,500,5000,1,1,16,19816.636,25359.945,5543.309,0.0,25359.945,2019.831,5421.783,7441.614,0.6931471805599454%,52.4%,0%,0.0%,100.0%,0.6931471805599454%,49.2%,0%,0.0%,100.0%,zeros,local-global,40.0,0.1,0.6702209294266804,0.002
1916,1.973444938659668,40,5,0.5,500,500,5000,1,1,22,19816.636,33317.648,13501.012,0.0,33317.648,2741.139,5337.817,8078.956,0.6931471805599454%,47.0%,0%,0.0%,100.0%,0.6931471805599454%,48.6%,0%,0.0%,100.0%,zeros,local-global,40.0,0.1,0.6702209294266804,0.002
1919,1.6013610363006592,40,8,0.5,500,500,5000,1,1,18,19816.636,26969.865,7153.229,0.0,26969.865,2079.321,6308.647,8387.968,0.6931471805599454%,48.4%,0%,0.0%,100.0%,0.6931471805599454%,49.0%,0%,0.0%,100.0%,zeros,local-global,40.0,0.1,0.6702209294266804,0.002
1918,2.3535306453704834,40,7,0.5,500,500,5000,1,1,27,19816.636,35639.029,15822.393,0.0,35639.029,2728.818,4938.545,7667.363,0.6931471805599454%,48.6%,0%,0.0%,100.0%,0.6931471805599454%,50.6%,0%,0.0%,100.0%,zeros,local-global,40.0,0.1,0.6702209294266804,0.002
1920,2.3875412940979004,40,9,0.5,500,500,5000,1,1,28,19816.636,32765.276,12948.64,0.0,32765.276,2585.849,6493.736,9079.585,0.6931471805599454%,47.4%,0%,0.0%,100.0%,0.6931471805599454%,49.0%,0%,0.0%,100.0%,zeros,local-global,40.0,0.1,0.6702209294266804,0.002
1921,2.144484043121338,40,10,0.5,500,500,5000,1,1,24,19816.636,31088.298,11271.662,0.0,31088.298,2180.48,8979.266,11159.746,0.6931471805599454%,48.4%,0%,0.0%,100.0%,0.6931471805599454%,51.0%,0%,0.0%,100.0%,zeros,local-global,40.0,0.1,0.6702209294266804,0.002
1924,1.9984495639801025,40,13,0.5,500,500,5000,1,1,22,19816.636,32649.874,12833.238,0.0,32649.874,2287.595,8359.129,10646.724,0.6931471805599454%,50.2%,0%,0.0%,100.0%,0.6931471805599454%,49.0%,0%,0.0%,100.0%,zeros,local-global,40.0,0.1,0.6702209294266804,0.002
1922,2.4425501823425293,40,11,0.5,500,500,5000,1,1,28,19816.636,35411.644,15595.008,0.0,35411.644,2331.631,11276.305,13607.936,0.6931471805599454%,50.6%,0%,0.0%,100.0%,0.6931471805599454%,49.2%,0%,0.0%,100.0%,zeros,local-global,40.0,0.1,0.6702209294266804,0.002
1923,2.648597478866577,40,12,0.5,500,500,5000,1,1,30,19816.636,34267.081,14450.445,0.0,34267.081,2269.447,12018.977,14288.424,0.6931471805599454%,51.8%,0%,0.0%,100.0%,0.6931471805599454%,52.0%,0%,0.0%,100.0%,zeros,local-global,40.0,0.1,0.6702209294266804,0.002
1927,1.744394063949585,40,16,0.5,500,500,5000,1,1,19,19816.636,29128.583,9311.947,0.0,29128.583,2165.394,6783.657,8949.051,0.6931471805599454%,49.0%,0%,0.0%,100.0%,0.6931471805599454%,51.8%,0%,0.0%,100.0%,zeros,local-global,40.0,0.1,0.6702209294266804,0.002
1925,2.8536436557769775,40,14,0.5,500,500,5000,1,1,33,19816.636,39766.948,19950.312,0.0,39766.948,2895.876,6521.627,9417.503,0.6931471805599454%,52.2%,0%,0.0%,100.0%,0.6931471805599454%,49.4%,0%,0.0%,100.0%,zeros,local-global,40.0,0.1,0.6702209294266804,0.002
1928,1.977445363998413,40,17,0.5,500,500,5000,1,1,23,19816.636,32048.75,12232.114,0.0,32048.75,2285.281,8945.937,11231.218,0.6931471805599454%,52.4%,0%,0.0%,100.0%,0.6931471805599454%,51.0%,0%,0.0%,100.0%,zeros,local-global,40.0,0.1,0.6702209294266804,0.002
1926,2.746619701385498,40,15,0.5,500,500,5000,1,1,31,19816.636,33390.122,13573.486,0.0,33390.122,2235.781,12403.692,14639.473,0.6931471805599454%,49.8%,0%,0.0%,100.0%,0.6931471805599454%,51.4%,0%,0.0%,100.0%,zeros,local-global,40.0,0.1,0.6702209294266804,0.002
1929,1.9494402408599854,40,18,0.5,500,500,5000,1,1,23,19816.636,34052.772,14236.136,0.0,34052.772,2398.477,9232.42,11630.897,0.6931471805599454%,47.8%,0%,0.0%,100.0%,0.6931471805599454%,48.8%,0%,0.0%,100.0%,zeros,local-global,40.0,0.1,0.6702209294266804,0.002
1930,1.9214329719543457,40,19,0.5,500,500,5000,1,1,21,19816.636,28398.321,8581.685,0.0,28398.321,2098.61,7576.931,9675.541,0.6931471805599454%,48.8%,0%,0.0%,100.0%,0.6931471805599454%,55.6%,0%,0.0%,100.0%,zeros,local-global,40.0,0.1,0.6702209294266804,0.002
1931,2.1914937496185303,40,20,0.5,500,500,5000,1,1,25,19816.636,33450.291,13633.655,0.0,33450.291,2724.268,5160.38,7884.648,0.6931471805599454%,52.0%,0%,0.0%,100.0%,0.6931471805599454%,49.2%,0%,0.0%,100.0%,zeros,local-global,40.0,0.1,0.6702209294266804,0.002
1932,1.9714438915252686,40,21,0.5,500,500,5000,1,1,22,19816.636,31119.925,11303.289,0.0,31119.925,2233.011,8182.628,10415.639,0.6931471805599454%,51.2%,0%,0.0%,100.0%,0.6931471805599454%,47.4%,0%,0.0%,100.0%,zeros,local-global,40.0,0.1,0.6702209294266804,0.002
1936,1.2962915897369385,40,25,0.5,500,500,5000,1,1,14,19816.636,25402.729,5586.093,0.0,25402.729,2057.689,4641.824,6699.513,0.6931471805599454%,51.0%,0%,0.0%,100.0%,0.6931471805599454%,53.8%,0%,0.0%,100.0%,zeros,local-global,40.0,0.1,0.6702209294266804,0.002
1935,1.7393913269042969,40,24,0.5,500,500,5000,1,1,19,19816.636,27461.559,7644.923,0.0,27461.559,2054.065,6621.76,8675.825,0.6931471805599454%,48.6%,0%,0.0%,100.0%,0.6931471805599454%,52.0%,0%,0.0%,100.0%,zeros,local-global,40.0,0.1,0.6702209294266804,0.002
1934,2.028456926345825,40,23,0.5,500,500,5000,1,1,23,19816.636,33703.552,13886.916,0.0,33703.552,2375.222,9136.131,11511.353,0.6931471805599454%,48.6%,0%,0.0%,100.0%,0.6931471805599454%,46.6%,0%,0.0%,100.0%,zeros,local-global,40.0,0.1,0.6702209294266804,0.002
1937,1.725388765335083,40,26,0.5,500,500,5000,1,1,19,19816.636,29053.816,9237.18,0.0,29053.816,2165.46,6872.618,9038.078,0.6931471805599454%,49.2%,0%,0.0%,100.0%,0.6931471805599454%,53.4%,0%,0.0%,100.0%,zeros,local-global,40.0,0.1,0.6702209294266804,0.002
1933,2.328523874282837,40,22,0.5,500,500,5000,1,1,26,19816.636,36452.174,16635.538,0.0,36452.174,2465.149,10762.735,13227.884,0.6931471805599454%,45.6%,0%,0.0%,100.0%,0.6931471805599454%,49.4%,0%,0.0%,100.0%,zeros,local-global,40.0,0.1,0.6702209294266804,0.002
1938,1.7493951320648193,40,27,0.5,500,500,5000,1,1,20,19816.636,29543.101,9726.465,0.0,29543.101,2626.93,3517.143,6144.073,0.6931471805599454%,52.4%,0%,0.0%,100.0%,0.6931471805599454%,51.4%,0%,0.0%,100.0%,zeros,local-global,40.0,0.1,0.6702209294266804,0.002
1941,1.6563739776611328,40,30,0.5,500,500,5000,1,1,18,19816.636,28291.435,8474.799,0.0,28291.435,2156.264,6515.351,8671.615,0.6931471805599454%,51.6%,0%,0.0%,100.0%,0.6931471805599454%,45.4%,0%,0.0%,100.0%,zeros,local-global,40.0,0.1,0.6702209294266804,0.002
1940,1.958444595336914,40,29,0.5,500,500,5000,1,1,22,19816.636,30415.197,10598.561,0.0,30415.197,2182.063,8125.564,10307.627,0.6931471805599454%,50.0%,0%,0.0%,100.0%,0.6931471805599454%,49.4%,0%,0.0%,100.0%,zeros,local-global,40.0,0.1,0.6702209294266804,0.002
1939,2.473557233810425,40,28,0.5,500,500,5000,1,1,28,19816.636,40931.318,21114.682,0.0,40931.318,2930.38,9895.823,12826.203,0.6931471805599454%,46.6%,0%,0.0%,100.0%,0.6931471805599454%,48.4%,0%,0.0%,100.0%,zeros,local-global,40.0,0.1,0.6702209294266804,0.002
1942,2.0954718589782715,40,31,0.5,500,500,5000,1,1,23,19816.636,33284.154,13467.518,0.0,33284.154,2744.602,6038.373,8782.975,0.6931471805599454%,51.0%,0%,0.0%,100.0%,0.6931471805599454%,48.8%,0%,0.0%,100.0%,zeros,local-global,40.0,0.1,0.6702209294266804,0.002
1945,1.8774230480194092,40,34,0.5,500,500,5000,1,1,20,19816.636,30989.978,11173.342,0.0,30989.978,2251.482,7412.783,9664.265,0.6931471805599454%,49.8%,0%,0.0%,100.0%,0.6931471805599454%,49.4%,0%,0.0%,100.0%,zeros,local-global,40.0,0.1,0.6702209294266804,0.002
1946,1.8734214305877686,40,35,0.5,500,500,5000,1,1,20,19816.636,31294.994,11478.358,0.0,31294.994,2270.04,7503.605,9773.645,0.6931471805599454%,48.8%,0%,0.0%,100.0%,0.6931471805599454%,54.6%,0%,0.0%,100.0%,zeros,local-global,40.0,0.1,0.6702209294266804,0.002
1943,2.1744892597198486,40,32,0.5,500,500,5000,1,1,23,19816.636,34211.6,14394.964,0.0,34211.6,2401.479,9137.261,11538.74,0.6931471805599454%,50.8%,0%,0.0%,100.0%,0.6931471805599454%,51.0%,0%,0.0%,100.0%,zeros,local-global,40.0,0.1,0.6702209294266804,0.002
1944,2.408543348312378,40,33,0.5,500,500,5000,1,1,26,19816.636,38554.736,18738.1,0.0,38554.736,2965.779,6984.359,9950.138,0.6931471805599454%,55.6%,0%,0.0%,100.0%,0.6931471805599454%,51.2%,0%,0.0%,100.0%,zeros,local-global,40.0,0.1,0.6702209294266804,0.002
1947,1.796403408050537,40,36,0.5,500,500,5000,1,1,19,19816.636,30240.895,10424.259,0.0,30240.895,2264.325,7043.593,9307.918,0.6931471805599454%,49.6%,0%,0.0%,100.0%,0.6931471805599454%,47.6%,0%,0.0%,100.0%,zeros,local-global,40.0,0.1,0.6702209294266804,0.002
1948,2.2775135040283203,40,37,0.5,500,500,5000,1,1,23,19816.636,31473.964,11657.328,0.0,31473.964,2200.969,8593.727,10794.696,0.6931471805599454%,50.2%,0%,0.0%,100.0%,0.6931471805599454%,50.4%,0%,0.0%,100.0%,zeros,local-global,40.0,0.1,0.6702209294266804,0.002
