,time_elapsed,simulationTypeNumber,seed,learning_rate,n_pattern,n_pattern_features,max_epochs,energy_exponent,preset_simulation,Learning was complete at epoch #,Theoretical: random-walk efficiency,Simulated: efficiency (m_perc/m_min),Simulated-Theoretical efficiency difference,Theoretical: minimum energy for learning,Simulated: energy actually used by learning,Energy expended by simulations for consolidations,Energy expended by simulations for maintenance,Energy expended total,(seen) NLL,(seen) Accuracy,(seen) Precision,(seen) Sensitivity,(seen) Specificity,(unseen) NLL,(unseen) Accuracy,(unseen) Precision,(unseen) Sensitivity,(unseen) Specificity,weights_initialised_as,cache_algorithm,max_size_of_transient_memory,maintenance_cost_of_transient_memory,Optimal threshold,Decay rate of transient memory,number of consolidations,mean consolidation size
4564,0.22405028343200684,23,186,0.5,100,100,5000,1,1,15,1772.454,2453.419,680.965,0.0,2453.419,194.389,467.413,661.802,0.6931471805599453%,51.0%,0%,0.0%,100.0%,0.6931471805599453%,59.0%,0%,0.0%,100.0%,zeros,local-global,22.564102564102562,0.1,1.4851485148514851,0.002,3,-0.44053544728523414
4563,0.33707618713378906,23,185,0.5,100,100,5000,1,1,23,1772.454,3514.572,1742.118,0.0,3514.572,236.484,866.558,1103.042,0.6931471805599453%,49.0%,0%,0.0%,100.0%,0.6931471805599453%,53.0%,0%,0.0%,100.0%,zeros,local-global,22.564102564102562,0.1,1.4851485148514851,0.002,3,0.2442478196107869
4569,0.16603827476501465,23,191,0.5,100,100,5000,1,1,10,1772.454,1791.509,19.055,0.0,1791.509,156.044,245.71,401.754,0.6931471805599453%,47.0%,0%,0.0%,100.0%,0.6931471805599453%,54.0%,0%,0.0%,100.0%,zeros,local-global,22.564102564102562,0.1,1.4851485148514851,0.002,3,0.5732606597778471
4566,0.2710602283477783,23,188,0.5,100,100,5000,1,1,19,1772.454,3056.869,1284.415,0.0,3056.869,223.023,690.517,913.54,0.6931471805599453%,46.0%,0%,0.0%,100.0%,0.6931471805599453%,50.0%,0%,0.0%,100.0%,zeros,local-global,22.564102564102562,0.1,1.4851485148514851,0.002,3,0.47122456863677376
4571,0.13402915000915527,23,193,0.5,100,100,5000,1,1,8,1772.454,1756.382,-16.072,0.0,1756.382,166.903,204.12,371.023,0.6931471805599453%,58.0%,0%,0.0%,100.0%,0.6931471805599453%,46.0%,0%,0.0%,100.0%,zeros,local-global,22.564102564102562,0.1,1.4851485148514851,0.002,3,0.3253447515630991
4572,0.20804524421691895,23,194,0.5,100,100,5000,1,1,14,1772.454,2344.101,571.647,0.0,2344.101,181.086,412.688,593.774,0.6931471805599453%,41.0%,0%,0.0%,100.0%,0.6931471805599453%,56.0%,0%,0.0%,100.0%,zeros,local-global,22.564102564102562,0.1,1.4851485148514851,0.002,3,-0.08896654086921528
4573,0.1760401725769043,23,195,0.5,100,100,5000,1,1,12,1772.454,2208.702,436.248,0.0,2208.702,186.709,348.143,534.852,0.6931471805599453%,45.0%,0%,0.0%,100.0%,0.6931471805599453%,47.0%,0%,0.0%,100.0%,zeros,local-global,22.564102564102562,0.1,1.4851485148514851,0.002,3,0.6115848412633985
4568,0.3520793914794922,23,190,0.5,100,100,5000,1,1,26,1772.454,3939.851,2167.397,0.0,3939.851,254.553,1038.328,1292.881,0.6931471805599453%,48.0%,0%,0.0%,100.0%,0.6931471805599453%,57.0%,0%,0.0%,100.0%,zeros,local-global,22.564102564102562,0.1,1.4851485148514851,0.002,3,0.22929634653908304
4570,0.3270747661590576,23,192,0.5,100,100,5000,1,1,23,1772.454,3423.225,1650.771,0.0,3423.225,236.188,868.134,1104.322,0.6931471805599453%,54.0%,0%,0.0%,100.0%,0.6931471805599453%,47.0%,0%,0.0%,100.0%,zeros,local-global,22.564102564102562,0.1,1.4851485148514851,0.002,3,-0.5954118744481183
4576,0.18604230880737305,23,198,0.5,100,100,5000,1,1,12,1772.454,2289.732,517.278,0.0,2289.732,196.871,367.044,563.915,0.6931471805599453%,42.0%,0%,0.0%,100.0%,0.6931471805599453%,51.0%,0%,0.0%,100.0%,zeros,local-global,22.564102564102562,0.1,1.4851485148514851,0.002,3,0.34570693493784427
4575,0.23705363273620605,23,197,0.5,100,100,5000,1,1,16,1772.454,2523.677,751.223,0.0,2523.677,195.742,499.904,695.646,0.6931471805599453%,48.0%,0%,0.0%,100.0%,0.6931471805599453%,53.0%,0%,0.0%,100.0%,zeros,local-global,22.564102564102562,0.1,1.4851485148514851,0.002,3,-0.2720139428741446
4574,0.3010683059692383,23,196,0.5,100,100,5000,1,1,22,1772.454,3215.218,1442.764,0.0,3215.218,228.143,817.165,1045.308,0.6931471805599453%,47.0%,0%,0.0%,100.0%,0.6931471805599453%,49.0%,0%,0.0%,100.0%,zeros,local-global,22.564102564102562,0.1,1.4851485148514851,0.002,3,0.5436133174000637
4577,0.23705458641052246,23,199,0.5,100,100,5000,1,1,15,1772.454,2452.532,680.078,0.0,2452.532,195.045,469.0,664.045,0.6931471805599453%,51.0%,0%,0.0%,100.0%,0.6931471805599453%,49.0%,0%,0.0%,100.0%,zeros,local-global,22.564102564102562,0.1,1.4851485148514851,0.002,3,-0.23069892923573515
4578,0.2380526065826416,24,1,0.5,100,100,5000,1,1,15,1772.454,2755.929,983.475,0.0,2755.929,218.184,510.854,729.038,0.6931471805599453%,50.0%,0%,0.0%,100.0%,0.6931471805599453%,42.0%,0%,0.0%,100.0%,zeros,local-global,23.589743589743588,0.1,1.4851485148514851,0.002,3,0.8887264676241944
4580,0.20304632186889648,24,3,0.5,100,100,5000,1,1,13,1772.454,2236.628,464.174,0.0,2236.628,177.154,350.937,528.091,0.6931471805599453%,51.0%,0%,0.0%,100.0%,0.6931471805599453%,55.0%,0%,0.0%,100.0%,zeros,local-global,23.589743589743588,0.1,1.4851485148514851,0.002,3,0.8688798887996001
4579,0.22605061531066895,24,2,0.5,100,100,5000,1,1,15,1772.454,2509.992,737.538,0.0,2509.992,199.051,474.098,673.149,0.6931471805599453%,46.0%,0%,0.0%,100.0%,0.6931471805599453%,51.0%,0%,0.0%,100.0%,zeros,local-global,23.589743589743588,0.1,1.4851485148514851,0.002,3,-0.3175078663718529
4583,0.15103363990783691,24,6,0.5,100,100,5000,1,1,9,1772.454,1728.306,-44.148,0.0,1728.306,156.836,217.041,373.877,0.6931471805599453%,48.0%,0%,0.0%,100.0%,0.6931471805599453%,46.0%,0%,0.0%,100.0%,zeros,local-global,23.589743589743588,0.1,1.4851485148514851,0.002,3,-0.26693388996296
4581,0.2470560073852539,24,4,0.5,100,100,5000,1,1,17,1772.454,2871.054,1098.6,0.0,2871.054,219.927,575.38,795.307,0.6931471805599453%,52.0%,0%,0.0%,100.0%,0.6931471805599453%,56.0%,0%,0.0%,100.0%,zeros,local-global,23.589743589743588,0.1,1.4851485148514851,0.002,3,0.4089861964603687
4587,0.16603875160217285,24,10,0.5,100,100,5000,1,1,10,1772.454,1902.126,129.672,0.0,1902.126,161.534,253.337,414.871,0.6931471805599453%,52.0%,0%,0.0%,100.0%,0.6931471805599453%,58.0%,0%,0.0%,100.0%,zeros,local-global,23.589743589743588,0.1,1.4851485148514851,0.002,3,0.031650435522555365
4582,0.25905799865722656,24,5,0.5,100,100,5000,1,1,17,1772.454,2709.615,937.161,0.0,2709.615,206.66,565.093,771.753,0.6931471805599453%,49.0%,0%,0.0%,100.0%,0.6931471805599453%,51.0%,0%,0.0%,100.0%,zeros,local-global,23.589743589743588,0.1,1.4851485148514851,0.002,3,0.5436933905409429
4584,0.22104954719543457,24,7,0.5,100,100,5000,1,1,14,1772.454,2389.993,617.539,0.0,2389.993,196.207,445.26,641.467,0.6931471805599453%,42.0%,0%,0.0%,100.0%,0.6931471805599453%,50.0%,0%,0.0%,100.0%,zeros,local-global,23.589743589743588,0.1,1.4851485148514851,0.002,3,0.6687224821177938
4585,0.2270505428314209,24,8,0.5,100,100,5000,1,1,16,1772.454,2600.233,827.779,0.0,2600.233,199.556,511.419,710.975,0.6931471805599453%,51.0%,0%,0.0%,100.0%,0.6931471805599453%,51.0%,0%,0.0%,100.0%,zeros,local-global,23.589743589743588,0.1,1.4851485148514851,0.002,3,-0.2637137297745331
4586,0.24805498123168945,24,9,0.5,100,100,5000,1,1,16,1772.454,2341.545,569.091,0.0,2341.545,177.672,461.469,639.141,0.6931471805599453%,51.0%,0%,0.0%,100.0%,0.6931471805599453%,38.0%,0%,0.0%,100.0%,zeros,local-global,23.589743589743588,0.1,1.4851485148514851,0.002,3,0.5752010216030666
4588,0.1890420913696289,24,11,0.5,100,100,5000,1,1,12,1772.454,1814.5,42.046,0.0,1814.5,153.951,306.441,460.392,0.6931471805599453%,54.0%,0%,0.0%,100.0%,0.6931471805599453%,49.0%,0%,0.0%,100.0%,zeros,local-global,23.589743589743588,0.1,1.4851485148514851,0.002,3,0.14653464554829324
4590,0.1600360870361328,24,13,0.5,100,100,5000,1,1,10,1772.454,1934.649,162.195,0.0,1934.649,172.345,263.81,436.155,0.6931471805599453%,57.0%,0%,0.0%,100.0%,0.6931471805599453%,55.0%,0%,0.0%,100.0%,zeros,local-global,23.589743589743588,0.1,1.4851485148514851,0.002,3,-0.42491214068211947
4593,0.17003846168518066,24,16,0.5,100,100,5000,1,1,11,1772.454,1982.061,209.607,0.0,1982.061,173.54,298.5,472.04,0.6931471805599453%,59.0%,0%,0.0%,100.0%,0.6931471805599453%,58.0%,0%,0.0%,100.0%,zeros,local-global,23.589743589743588,0.1,1.4851485148514851,0.002,3,0.07962242492030219
4589,0.30206823348999023,24,12,0.5,100,100,5000,1,1,21,1772.454,3094.693,1322.239,0.0,3094.693,213.909,738.459,952.368,0.6931471805599453%,53.0%,0%,0.0%,100.0%,0.6931471805599453%,51.0%,0%,0.0%,100.0%,zeros,local-global,23.589743589743588,0.1,1.4851485148514851,0.002,3,0.20013788851133313
4591,0.24905681610107422,24,14,0.5,100,100,5000,1,1,16,1772.454,2456.828,684.374,0.0,2456.828,191.137,503.677,694.814,0.6931471805599453%,51.0%,0%,0.0%,100.0%,0.6931471805599453%,52.0%,0%,0.0%,100.0%,zeros,local-global,23.589743589743588,0.1,1.4851485148514851,0.002,3,0.16567550725897895
4592,0.2140483856201172,24,15,0.5,100,100,5000,1,1,13,1772.454,2362.934,590.48,0.0,2362.934,192.875,392.055,584.93,0.6931471805599453%,48.0%,0%,0.0%,100.0%,0.6931471805599453%,47.0%,0%,0.0%,100.0%,zeros,local-global,23.589743589743588,0.1,1.4851485148514851,0.002,3,-0.11918043533705312
4594,0.19004321098327637,24,17,0.5,100,100,5000,1,1,12,1772.454,2186.951,414.497,0.0,2186.951,185.665,349.836,535.501,0.6931471805599453%,49.0%,0%,0.0%,100.0%,0.6931471805599453%,53.0%,0%,0.0%,100.0%,zeros,local-global,23.589743589743588,0.1,1.4851485148514851,0.002,3,-0.9151119139461436
4596,0.17704057693481445,24,19,0.5,100,100,5000,1,1,11,1772.454,1811.398,38.944,0.0,1811.398,151.976,270.98,422.956,0.6931471805599453%,46.0%,0%,0.0%,100.0%,0.6931471805599453%,49.0%,0%,0.0%,100.0%,zeros,local-global,23.589743589743588,0.1,1.4851485148514851,0.002,3,0.570430384706154
4598,0.15003466606140137,24,21,0.5,100,100,5000,1,1,9,1772.454,1790.577,18.123,0.0,1790.577,166.689,230.104,396.793,0.6931471805599453%,62.0%,0%,0.0%,100.0%,0.6931471805599453%,47.0%,0%,0.0%,100.0%,zeros,local-global,23.589743589743588,0.1,1.4851485148514851,0.002,3,0.1980742457082421
4595,0.21704983711242676,24,18,0.5,100,100,5000,1,1,15,1772.454,2572.2,799.746,0.0,2572.2,202.5,464.723,667.223,0.6931471805599453%,39.0%,0%,0.0%,100.0%,0.6931471805599453%,53.0%,0%,0.0%,100.0%,zeros,local-global,23.589743589743588,0.1,1.4851485148514851,0.002,3,0.931602996790541
4599,0.12402915954589844,24,22,0.5,100,100,5000,1,1,8,1772.454,1804.027,31.573,0.0,1804.027,169.495,200.865,370.36,0.6931471805599453%,57.0%,0%,0.0%,100.0%,0.6931471805599453%,56.0%,0%,0.0%,100.0%,zeros,local-global,23.589743589743588,0.1,1.4851485148514851,0.002,3,0.21965618459326564
4597,0.24105501174926758,24,20,0.5,100,100,5000,1,1,16,1772.454,2785.022,1012.568,0.0,2785.022,218.853,542.458,761.311,0.6931471805599453%,36.0%,0%,0.0%,100.0%,0.6931471805599453%,51.0%,0%,0.0%,100.0%,zeros,local-global,23.589743589743588,0.1,1.4851485148514851,0.002,3,-0.28097476858142845
4605,0.13002872467041016,24,28,0.5,100,100,5000,1,1,8,1772.454,1715.643,-56.811,0.0,1715.643,166.912,203.811,370.723,0.6931471805599453%,58.0%,0%,0.0%,100.0%,0.6931471805599453%,49.0%,0%,0.0%,100.0%,zeros,local-global,23.589743589743588,0.1,1.4851485148514851,0.002,3,0.37550096580825487
4600,0.22204899787902832,24,23,0.5,100,100,5000,1,1,14,1772.454,2304.382,531.928,0.0,2304.382,179.95,415.422,595.372,0.6931471805599453%,47.0%,0%,0.0%,100.0%,0.6931471805599453%,47.0%,0%,0.0%,100.0%,zeros,local-global,23.589743589743588,0.1,1.4851485148514851,0.002,3,0.03992665435074913
4603,0.20804905891418457,24,26,0.5,100,100,5000,1,1,14,1772.454,2283.039,510.585,0.0,2283.039,184.859,414.376,599.235,0.6931471805599453%,53.0%,0%,0.0%,100.0%,0.6931471805599453%,50.0%,0%,0.0%,100.0%,zeros,local-global,23.589743589743588,0.1,1.4851485148514851,0.002,3,-0.3651248204590104
4601,0.22605085372924805,24,24,0.5,100,100,5000,1,1,15,1772.454,2647.265,874.811,0.0,2647.265,203.874,484.493,688.367,0.6931471805599453%,45.0%,0%,0.0%,100.0%,0.6931471805599453%,51.0%,0%,0.0%,100.0%,zeros,local-global,23.589743589743588,0.1,1.4851485148514851,0.002,3,-0.19006105164378384
4604,0.20104575157165527,24,27,0.5,100,100,5000,1,1,13,1772.454,2250.985,478.531,0.0,2250.985,184.42,385.001,569.421,0.6931471805599453%,49.0%,0%,0.0%,100.0%,0.6931471805599453%,55.0%,0%,0.0%,100.0%,zeros,local-global,23.589743589743588,0.1,1.4851485148514851,0.002,3,-0.11191869588232421
4606,0.20404696464538574,24,29,0.5,100,100,5000,1,1,14,1772.454,2286.395,513.941,0.0,2286.395,183.897,414.839,598.736,0.6931471805599453%,44.0%,0%,0.0%,100.0%,0.6931471805599453%,49.0%,0%,0.0%,100.0%,zeros,local-global,23.589743589743588,0.1,1.4851485148514851,0.002,3,-0.4255084612470347
4602,0.2510552406311035,24,25,0.5,100,100,5000,1,1,16,1772.454,2312.572,540.118,0.0,2312.572,181.528,465.519,647.047,0.6931471805599453%,53.0%,0%,0.0%,100.0%,0.6931471805599453%,45.0%,0%,0.0%,100.0%,zeros,local-global,23.589743589743588,0.1,1.4851485148514851,0.002,3,-0.1167896503287457
4607,0.15503501892089844,24,30,0.5,100,100,5000,1,1,10,1772.454,1998.858,226.404,0.0,1998.858,178.791,274.274,453.065,0.6931471805599453%,50.0%,0%,0.0%,100.0%,0.6931471805599453%,60.0%,0%,0.0%,100.0%,zeros,local-global,23.589743589743588,0.1,1.4851485148514851,0.002,3,-0.43415852484466866
4608,0.22105121612548828,24,31,0.5,100,100,5000,1,1,16,1772.454,2488.891,716.437,0.0,2488.891,185.494,474.772,660.266,0.6931471805599453%,50.0%,0%,0.0%,100.0%,0.6931471805599453%,52.0%,0%,0.0%,100.0%,zeros,local-global,23.589743589743588,0.1,1.4851485148514851,0.002,3,-0.6949385733402949
4609,0.1560349464416504,24,32,0.5,100,100,5000,1,1,10,1772.454,2023.276,250.822,0.0,2023.276,181.347,268.474,449.821,0.6931471805599453%,42.0%,0%,0.0%,100.0%,0.6931471805599453%,50.0%,0%,0.0%,100.0%,zeros,local-global,23.589743589743588,0.1,1.4851485148514851,0.002,3,0.28532773459240574
4613,0.15203499794006348,24,36,0.5,100,100,5000,1,1,9,1772.454,1813.51,41.056,0.0,1813.51,161.221,226.25,387.471,0.6931471805599453%,62.0%,0%,0.0%,100.0%,0.6931471805599453%,52.0%,0%,0.0%,100.0%,zeros,local-global,23.589743589743588,0.1,1.4851485148514851,0.002,3,1.207343737888226
4614,0.15303468704223633,24,37,0.5,100,100,5000,1,1,9,1772.454,1663.135,-109.319,0.0,1663.135,153.266,224.439,377.705,0.6931471805599453%,57.0%,0%,0.0%,100.0%,0.6931471805599453%,52.0%,0%,0.0%,100.0%,zeros,local-global,23.589743589743588,0.1,1.4851485148514851,0.002,3,-0.3567542867710667
4612,0.18404197692871094,24,35,0.5,100,100,5000,1,1,11,1772.454,2284.071,511.617,0.0,2284.071,195.999,316.691,512.69,0.6931471805599453%,51.0%,0%,0.0%,100.0%,0.6931471805599453%,47.0%,0%,0.0%,100.0%,zeros,local-global,23.589743589743588,0.1,1.4851485148514851,0.002,3,0.20411178829356383
4610,0.19504380226135254,24,33,0.5,100,100,5000,1,1,13,1772.454,2326.652,554.198,0.0,2326.652,192.64,402.096,594.736,0.6931471805599453%,53.0%,0%,0.0%,100.0%,0.6931471805599453%,43.0%,0%,0.0%,100.0%,zeros,local-global,23.589743589743588,0.1,1.4851485148514851,0.002,3,-0.020663139047830806
4615,0.1870431900024414,24,38,0.5,100,100,5000,1,1,12,1772.454,2119.912,347.458,0.0,2119.912,180.65,337.572,518.222,0.6931471805599453%,58.0%,0%,0.0%,100.0%,0.6931471805599453%,52.0%,0%,0.0%,100.0%,zeros,local-global,23.589743589743588,0.1,1.4851485148514851,0.002,3,-0.43438346576132636
4618,0.16803812980651855,24,41,0.5,100,100,5000,1,1,11,1772.454,2023.163,250.709,0.0,2023.163,172.011,302.48,474.491,0.6931471805599453%,58.0%,0%,0.0%,100.0%,0.6931471805599453%,45.0%,0%,0.0%,100.0%,zeros,local-global,23.589743589743588,0.1,1.4851485148514851,0.002,3,0.46329207576222087
4611,0.30406904220581055,24,34,0.5,100,100,5000,1,1,23,1772.454,3474.518,1702.064,0.0,3474.518,236.925,843.56,1080.485,0.6931471805599453%,53.0%,0%,0.0%,100.0%,0.6931471805599453%,50.0%,0%,0.0%,100.0%,zeros,local-global,23.589743589743588,0.1,1.4851485148514851,0.002,3,0.9601082275833694
4616,0.2720613479614258,24,39,0.5,100,100,5000,1,1,18,1772.454,2905.555,1133.101,0.0,2905.555,222.575,625.758,848.333,0.6931471805599453%,54.0%,0%,0.0%,100.0%,0.6931471805599453%,56.0%,0%,0.0%,100.0%,zeros,local-global,23.589743589743588,0.1,1.4851485148514851,0.002,3,0.15436833820495421
4617,0.21104741096496582,24,40,0.5,100,100,5000,1,1,13,1772.454,2412.666,640.212,0.0,2412.666,194.807,391.704,586.511,0.6931471805599453%,40.0%,0%,0.0%,100.0%,0.6931471805599453%,47.0%,0%,0.0%,100.0%,zeros,local-global,23.589743589743588,0.1,1.4851485148514851,0.002,3,-0.5520411980205999
4621,0.17303967475891113,24,44,0.5,100,100,5000,1,1,12,1772.454,2258.815,486.361,0.0,2258.815,190.656,354.642,545.298,0.6931471805599453%,55.0%,0%,0.0%,100.0%,0.6931471805599453%,45.0%,0%,0.0%,100.0%,zeros,local-global,23.589743589743588,0.1,1.4851485148514851,0.002,3,0.8974263218421157
4620,0.19504523277282715,24,43,0.5,100,100,5000,1,1,12,1772.454,2072.731,300.277,0.0,2072.731,173.175,335.534,508.709,0.6931471805599453%,52.0%,0%,0.0%,100.0%,0.6931471805599453%,50.0%,0%,0.0%,100.0%,zeros,local-global,23.589743589743588,0.1,1.4851485148514851,0.002,3,-0.6668902550449286
4619,0.22204923629760742,24,42,0.5,100,100,5000,1,1,15,1772.454,2437.245,664.791,0.0,2437.245,199.351,477.509,676.86,0.6931471805599453%,46.0%,0%,0.0%,100.0%,0.6931471805599453%,46.0%,0%,0.0%,100.0%,zeros,local-global,23.589743589743588,0.1,1.4851485148514851,0.002,3,0.05041472055898495
4622,0.2580587863922119,24,45,0.5,100,100,5000,1,1,17,1772.454,3060.492,1288.038,0.0,3060.492,227.0,587.9,814.9,0.6931471805599453%,47.0%,0%,0.0%,100.0%,0.6931471805599453%,42.0%,0%,0.0%,100.0%,zeros,local-global,23.589743589743588,0.1,1.4851485148514851,0.002,3,-0.12949446835863287
