,time_elapsed,simulationTypeNumber,seed,learning_rate,n_pattern,n_pattern_features,max_epochs,energy_exponent,preset_simulation,Learning was complete at epoch #,Theoretical: random-walk efficiency,Simulated: efficiency (m_perc/m_min),Simulated-Theoretical efficiency difference,Theoretical: minimum energy for learning,Simulated: energy actually used by learning,Energy expended by simulations for consolidations,Energy expended by simulations for maintenance,Energy expended total,(seen) NLL,(seen) Accuracy,(seen) Precision,(seen) Sensitivity,(seen) Specificity,(unseen) NLL,(unseen) Accuracy,(unseen) Precision,(unseen) Sensitivity,(unseen) Specificity,weights_initialised_as,cache_algorithm,max_size_of_transient_memory,maintenance_cost_of_transient_memory,Optimal threshold,Decay rate of transient memory
3870,0.8391885757446289,40,9,0.5,200,200,5000,1,1,27,5013.257,9662.253,4648.996,0.0,9662.253,634.399,2845.219,3479.618,0.6931471805599452%,48.0%,0%,0.0%,100.0%,0.6931471805599452%,49.0%,0%,0.0%,100.0%,zeros,local-global,40.0,0.1,1.0569233833221128,0.002
3875,0.6011350154876709,40,14,0.5,200,200,5000,1,1,18,5013.257,7298.139,2284.882,0.0,7298.139,559.247,1640.187,2199.434,0.6931471805599452%,48.5%,0%,0.0%,100.0%,0.6931471805599452%,51.0%,0%,0.0%,100.0%,zeros,local-global,40.0,0.1,1.0569233833221128,0.002
3876,0.6121377944946289,40,15,0.5,200,200,5000,1,1,19,5013.257,7342.737,2329.48,0.0,7342.737,552.526,1750.794,2303.32,0.6931471805599452%,47.5%,0%,0.0%,100.0%,0.6931471805599452%,49.0%,0%,0.0%,100.0%,zeros,local-global,40.0,0.1,1.0569233833221128,0.002
3879,0.35907888412475586,40,18,0.5,200,200,5000,1,1,10,5013.257,5381.474,368.217,0.0,5381.474,479.125,744.254,1223.379,0.6931471805599452%,46.0%,0%,0.0%,100.0%,0.6931471805599452%,46.5%,0%,0.0%,100.0%,zeros,local-global,40.0,0.1,1.0569233833221128,0.002
3878,0.49511098861694336,40,17,0.5,200,200,5000,1,1,15,5013.257,6914.6,1901.343,0.0,6914.6,546.705,1297.282,1843.987,0.6931471805599452%,43.0%,0%,0.0%,100.0%,0.6931471805599452%,50.0%,0%,0.0%,100.0%,zeros,local-global,40.0,0.1,1.0569233833221128,0.002
3874,0.7961795330047607,40,13,0.5,200,200,5000,1,1,25,5013.257,8874.453,3861.196,0.0,8874.453,609.728,2583.018,3192.746,0.6931471805599452%,52.5%,0%,0.0%,100.0%,0.6931471805599452%,48.5%,0%,0.0%,100.0%,zeros,local-global,40.0,0.1,1.0569233833221128,0.002
3877,0.5751283168792725,40,16,0.5,200,200,5000,1,1,17,5013.257,7648.658,2635.401,0.0,7648.658,569.888,1559.409,2129.297,0.6931471805599452%,41.0%,0%,0.0%,100.0%,0.6931471805599452%,45.0%,0%,0.0%,100.0%,zeros,local-global,40.0,0.1,1.0569233833221128,0.002
3880,0.4470994472503662,40,19,0.5,200,200,5000,1,1,13,5013.257,6152.837,1139.58,0.0,6152.837,494.372,1024.77,1519.142,0.6931471805599452%,44.5%,0%,0.0%,100.0%,0.6931471805599452%,50.5%,0%,0.0%,100.0%,zeros,local-global,40.0,0.1,1.0569233833221128,0.002
3881,0.4851090908050537,40,20,0.5,200,200,5000,1,1,14,5013.257,6296.789,1283.532,0.0,6296.789,513.102,1151.828,1664.93,0.6931471805599452%,47.0%,0%,0.0%,100.0%,0.6931471805599452%,49.5%,0%,0.0%,100.0%,zeros,local-global,40.0,0.1,1.0569233833221128,0.002
3883,0.5221168994903564,40,22,0.5,200,200,5000,1,1,16,5013.257,6851.219,1837.962,0.0,6851.219,550.267,1439.293,1989.56,0.6931471805599452%,48.0%,0%,0.0%,100.0%,0.6931471805599452%,49.0%,0%,0.0%,100.0%,zeros,local-global,40.0,0.1,1.0569233833221128,0.002
3882,0.6921553611755371,40,21,0.5,200,200,5000,1,1,21,5013.257,8530.289,3517.032,0.0,8530.289,611.694,2070.397,2682.091,0.6931471805599452%,53.5%,0%,0.0%,100.0%,0.6931471805599452%,50.0%,0%,0.0%,100.0%,zeros,local-global,40.0,0.1,1.0569233833221128,0.002
3885,0.5731289386749268,40,24,0.5,200,200,5000,1,1,18,5013.257,7125.308,2112.051,0.0,7125.308,544.934,1617.192,2162.126,0.6931471805599452%,50.0%,0%,0.0%,100.0%,0.6931471805599452%,50.0%,0%,0.0%,100.0%,zeros,local-global,40.0,0.1,1.0569233833221128,0.002
3889,0.4561023712158203,40,28,0.5,200,200,5000,1,1,14,5013.257,6734.395,1721.138,0.0,6734.395,546.207,1209.122,1755.329,0.6931471805599452%,54.0%,0%,0.0%,100.0%,0.6931471805599452%,52.5%,0%,0.0%,100.0%,zeros,local-global,40.0,0.1,1.0569233833221128,0.002
3887,0.5991356372833252,40,26,0.5,200,200,5000,1,1,19,5013.257,7541.408,2528.151,0.0,7541.408,554.042,1741.053,2295.095,0.6931471805599452%,48.5%,0%,0.0%,100.0%,0.6931471805599452%,50.0%,0%,0.0%,100.0%,zeros,local-global,40.0,0.1,1.0569233833221128,0.002
3884,0.7151608467102051,40,23,0.5,200,200,5000,1,1,22,5013.257,8220.469,3207.212,0.0,8220.469,580.94,2114.647,2695.587,0.6931471805599452%,45.5%,0%,0.0%,100.0%,0.6931471805599452%,50.5%,0%,0.0%,100.0%,zeros,local-global,40.0,0.1,1.0569233833221128,0.002
3888,0.6171395778656006,40,27,0.5,200,200,5000,1,1,19,5013.257,7555.492,2542.235,0.0,7555.492,555.556,1743.676,2299.232,0.6931471805599452%,57.0%,0%,0.0%,100.0%,0.6931471805599452%,57.5%,0%,0.0%,100.0%,zeros,local-global,40.0,0.1,1.0569233833221128,0.002
3886,0.749168872833252,40,25,0.5,200,200,5000,1,1,24,5013.257,8680.839,3667.582,0.0,8680.839,593.549,2380.098,2973.647,0.6931471805599452%,50.0%,0%,0.0%,100.0%,0.6931471805599452%,49.5%,0%,0.0%,100.0%,zeros,local-global,40.0,0.1,1.0569233833221128,0.002
3894,0.4501006603240967,40,33,0.5,200,200,5000,1,1,14,5013.257,6176.827,1163.57,0.0,6176.827,514.994,1166.446,1681.44,0.6931471805599452%,44.0%,0%,0.0%,100.0%,0.6931471805599452%,50.5%,0%,0.0%,100.0%,zeros,local-global,40.0,0.1,1.0569233833221128,0.002
3893,0.5341193675994873,40,32,0.5,200,200,5000,1,1,16,5013.257,7057.705,2044.448,0.0,7057.705,549.942,1451.594,2001.536,0.6931471805599452%,44.5%,0%,0.0%,100.0%,0.6931471805599452%,56.5%,0%,0.0%,100.0%,zeros,local-global,40.0,0.1,1.0569233833221128,0.002
3890,0.8982033729553223,40,29,0.5,200,200,5000,1,1,28,5013.257,10032.82,5019.563,0.0,10032.82,667.238,3120.934,3788.172,0.6931471805599452%,50.5%,0%,0.0%,100.0%,0.6931471805599452%,48.5%,0%,0.0%,100.0%,zeros,local-global,40.0,0.1,1.0569233833221128,0.002
3892,0.5971338748931885,40,31,0.5,200,200,5000,1,1,18,5013.257,7837.948,2824.691,0.0,7837.948,598.52,1751.594,2350.114,0.6931471805599452%,49.5%,0%,0.0%,100.0%,0.6931471805599452%,50.0%,0%,0.0%,100.0%,zeros,local-global,40.0,0.1,1.0569233833221128,0.002
3891,0.6691505908966064,40,30,0.5,200,200,5000,1,1,20,5013.257,6715.461,1702.204,0.0,6715.461,512.441,1780.849,2293.29,0.6931471805599452%,51.5%,0%,0.0%,100.0%,0.6931471805599452%,44.0%,0%,0.0%,100.0%,zeros,local-global,40.0,0.1,1.0569233833221128,0.002
3895,0.5631265640258789,40,34,0.5,200,200,5000,1,1,17,5013.257,7106.176,2092.919,0.0,7106.176,544.061,1521.75,2065.811,0.6931471805599452%,50.5%,0%,0.0%,100.0%,0.6931471805599452%,56.0%,0%,0.0%,100.0%,zeros,local-global,40.0,0.1,1.0569233833221128,0.002
3897,0.5061140060424805,40,36,0.5,200,200,5000,1,1,15,5013.257,7961.549,2948.292,0.0,7961.549,612.241,1389.132,2001.373,0.6931471805599452%,52.0%,0%,0.0%,100.0%,0.6931471805599452%,52.5%,0%,0.0%,100.0%,zeros,local-global,40.0,0.1,1.0569233833221128,0.002
3898,0.5601258277893066,40,37,0.5,200,200,5000,1,1,17,5013.257,6707.045,1693.788,0.0,6707.045,494.691,1395.976,1890.667,0.6931471805599452%,47.0%,0%,0.0%,100.0%,0.6931471805599452%,51.0%,0%,0.0%,100.0%,zeros,local-global,40.0,0.1,1.0569233833221128,0.002
3899,0.3290746212005615,40,38,0.5,200,200,5000,1,1,9,5013.257,5136.469,123.212,0.0,5136.469,480.608,669.0,1149.608,0.6931471805599452%,56.5%,0%,0.0%,100.0%,0.6931471805599452%,46.0%,0%,0.0%,100.0%,zeros,local-global,40.0,0.1,1.0569233833221128,0.002
3900,0.4651036262512207,40,39,0.5,200,200,5000,1,1,14,5013.257,5900.47,887.213,0.0,5900.47,480.267,1084.041,1564.308,0.6931471805599452%,44.5%,0%,0.0%,100.0%,0.6931471805599452%,48.5%,0%,0.0%,100.0%,zeros,local-global,40.0,0.1,1.0569233833221128,0.002
3896,0.9382109642028809,40,35,0.5,200,200,5000,1,1,30,5013.257,10219.742,5206.485,0.0,10219.742,663.28,3329.457,3992.737,0.6931471805599452%,50.5%,0%,0.0%,100.0%,0.6931471805599452%,48.5%,0%,0.0%,100.0%,zeros,local-global,40.0,0.1,1.0569233833221128,0.002
3904,0.46010351181030273,40,43,0.5,200,200,5000,1,1,13,5013.257,6227.706,1214.449,0.0,6227.706,519.016,1068.361,1587.377,0.6931471805599452%,52.5%,0%,0.0%,100.0%,0.6931471805599452%,51.0%,0%,0.0%,100.0%,zeros,local-global,40.0,0.1,1.0569233833221128,0.002
3903,0.5581247806549072,40,42,0.5,200,200,5000,1,1,17,5013.257,7533.435,2520.178,0.0,7533.435,573.587,1579.274,2152.861,0.6931471805599452%,52.5%,0%,0.0%,100.0%,0.6931471805599452%,47.0%,0%,0.0%,100.0%,zeros,local-global,40.0,0.1,1.0569233833221128,0.002
3902,0.680152177810669,40,41,0.5,200,200,5000,1,1,21,5013.257,8460.778,3447.521,0.0,8460.778,600.426,2047.276,2647.702,0.6931471805599452%,51.5%,0%,0.0%,100.0%,0.6931471805599452%,52.0%,0%,0.0%,100.0%,zeros,local-global,40.0,0.1,1.0569233833221128,0.002
3906,0.5441217422485352,40,45,0.5,200,200,5000,1,1,16,5013.257,6849.028,1835.771,0.0,6849.028,521.944,1382.777,1904.721,0.6931471805599452%,48.0%,0%,0.0%,100.0%,0.6931471805599452%,51.0%,0%,0.0%,100.0%,zeros,local-global,40.0,0.1,1.0569233833221128,0.002
3901,0.8691961765289307,40,40,0.5,200,200,5000,1,1,26,5013.257,8634.716,3621.459,0.0,8634.716,574.161,2522.247,3096.408,0.6931471805599452%,50.5%,0%,0.0%,100.0%,0.6931471805599452%,49.5%,0%,0.0%,100.0%,zeros,local-global,40.0,0.1,1.0569233833221128,0.002
3905,0.782174825668335,40,44,0.5,200,200,5000,1,1,24,5013.257,8541.192,3527.935,0.0,8541.192,603.961,2420.094,3024.055,0.6931471805599452%,53.0%,0%,0.0%,100.0%,0.6931471805599452%,43.0%,0%,0.0%,100.0%,zeros,local-global,40.0,0.1,1.0569233833221128,0.002
3908,0.5671267509460449,40,47,0.5,200,200,5000,1,1,17,5013.257,7562.133,2548.876,0.0,7562.133,577.785,1573.275,2151.06,0.6931471805599452%,56.0%,0%,0.0%,100.0%,0.6931471805599452%,57.0%,0%,0.0%,100.0%,zeros,local-global,40.0,0.1,1.0569233833221128,0.002
3910,0.5251185894012451,40,49,0.5,200,200,5000,1,1,16,5013.257,6958.084,1944.827,0.0,6958.084,545.262,1416.185,1961.447,0.6931471805599452%,44.0%,0%,0.0%,100.0%,0.6931471805599452%,52.0%,0%,0.0%,100.0%,zeros,local-global,40.0,0.1,1.0569233833221128,0.002
3909,0.6511468887329102,40,48,0.5,200,200,5000,1,1,21,5013.257,8143.095,3129.838,0.0,8143.095,580.627,2020.221,2600.848,0.6931471805599452%,51.0%,0%,0.0%,100.0%,0.6931471805599452%,47.5%,0%,0.0%,100.0%,zeros,local-global,40.0,0.1,1.0569233833221128,0.002
3907,0.9312100410461426,40,46,0.5,200,200,5000,1,1,30,5013.257,9215.525,4202.268,0.0,9215.525,592.236,3007.628,3599.864,0.6931471805599452%,52.5%,0%,0.0%,100.0%,0.6931471805599452%,47.0%,0%,0.0%,100.0%,zeros,local-global,40.0,0.1,1.0569233833221128,0.002
3911,0.6501460075378418,40,50,0.5,200,200,5000,1,1,20,5013.257,7193.463,2180.206,0.0,7193.463,523.716,1788.077,2311.793,0.6931471805599452%,48.0%,0%,0.0%,100.0%,0.6931471805599452%,53.0%,0%,0.0%,100.0%,zeros,local-global,40.0,0.1,1.0569233833221128,0.002
3912,0.5781314373016357,40,51,0.5,200,200,5000,1,1,18,5013.257,7767.594,2754.337,0.0,7767.594,578.757,1679.982,2258.739,0.6931471805599452%,54.0%,0%,0.0%,100.0%,0.6931471805599452%,53.0%,0%,0.0%,100.0%,zeros,local-global,40.0,0.1,1.0569233833221128,0.002
3916,0.37508630752563477,40,55,0.5,200,200,5000,1,1,11,5013.257,6126.986,1113.729,0.0,6126.986,516.972,883.683,1400.655,0.6931471805599452%,45.0%,0%,0.0%,100.0%,0.6931471805599452%,46.0%,0%,0.0%,100.0%,zeros,local-global,40.0,0.1,1.0569233833221128,0.002
3915,0.5631279945373535,40,54,0.5,200,200,5000,1,1,17,5013.257,6803.908,1790.651,0.0,6803.908,531.494,1519.355,2050.849,0.6931471805599452%,48.5%,0%,0.0%,100.0%,0.6931471805599452%,46.5%,0%,0.0%,100.0%,zeros,local-global,40.0,0.1,1.0569233833221128,0.002
3913,0.7901787757873535,40,52,0.5,200,200,5000,1,1,24,5013.257,9735.187,4721.93,0.0,9735.187,661.202,2584.873,3246.075,0.6931471805599452%,47.0%,0%,0.0%,100.0%,0.6931471805599452%,48.0%,0%,0.0%,100.0%,zeros,local-global,40.0,0.1,1.0569233833221128,0.002
3918,0.5701289176940918,40,57,0.5,200,200,5000,1,1,18,5013.257,7555.183,2541.926,0.0,7555.183,558.803,1633.924,2192.727,0.6931471805599452%,47.5%,0%,0.0%,100.0%,0.6931471805599452%,49.0%,0%,0.0%,100.0%,zeros,local-global,40.0,0.1,1.0569233833221128,0.002
3919,0.5781304836273193,40,58,0.5,200,200,5000,1,1,18,5013.257,8346.596,3333.339,0.0,8346.596,617.021,1749.547,2366.568,0.6931471805599452%,49.5%,0%,0.0%,100.0%,0.6931471805599452%,51.0%,0%,0.0%,100.0%,zeros,local-global,40.0,0.1,1.0569233833221128,0.002
3921,0.5591261386871338,40,60,0.5,200,200,5000,1,1,17,5013.257,7677.65,2664.393,0.0,7677.65,575.772,1561.43,2137.202,0.6931471805599452%,48.5%,0%,0.0%,100.0%,0.6931471805599452%,49.0%,0%,0.0%,100.0%,zeros,local-global,40.0,0.1,1.0569233833221128,0.002
3920,0.625140905380249,40,59,0.5,200,200,5000,1,1,19,5013.257,6866.782,1853.525,0.0,6866.782,502.624,1626.887,2129.511,0.6931471805599452%,46.5%,0%,0.0%,100.0%,0.6931471805599452%,52.0%,0%,0.0%,100.0%,zeros,local-global,40.0,0.1,1.0569233833221128,0.002
3923,0.4581031799316406,40,62,0.5,200,200,5000,1,1,14,5013.257,5898.587,885.33,0.0,5898.587,485.331,1128.173,1613.504,0.6931471805599452%,51.5%,0%,0.0%,100.0%,0.6931471805599452%,49.5%,0%,0.0%,100.0%,zeros,local-global,40.0,0.1,1.0569233833221128,0.002
3914,1.0882444381713867,40,53,0.5,200,200,5000,1,1,34,5013.257,10474.534,5461.277,0.0,10474.534,643.775,3739.169,4382.944,0.6931471805599452%,54.0%,0%,0.0%,100.0%,0.6931471805599452%,47.5%,0%,0.0%,100.0%,zeros,local-global,40.0,0.1,1.0569233833221128,0.002
3922,0.5851328372955322,40,61,0.5,200,200,5000,1,1,18,5013.257,8381.999,3368.742,0.0,8381.999,647.482,1865.644,2513.126,0.6931471805599452%,46.0%,0%,0.0%,100.0%,0.6931471805599452%,52.0%,0%,0.0%,100.0%,zeros,local-global,40.0,0.1,1.0569233833221128,0.002
3917,0.9752204418182373,40,56,0.5,200,200,5000,1,1,31,5013.257,11932.816,6919.559,0.0,11932.816,738.232,3732.324,4470.556,0.6931471805599452%,51.0%,0%,0.0%,100.0%,0.6931471805599452%,49.5%,0%,0.0%,100.0%,zeros,local-global,40.0,0.1,1.0569233833221128,0.002
3924,0.6131377220153809,40,63,0.5,200,200,5000,1,1,19,5013.257,7547.242,2533.985,0.0,7547.242,558.244,1765.085,2323.329,0.6931471805599452%,50.0%,0%,0.0%,100.0%,0.6931471805599452%,46.5%,0%,0.0%,100.0%,zeros,local-global,40.0,0.1,1.0569233833221128,0.002
3928,0.46910643577575684,40,67,0.5,200,200,5000,1,1,14,5013.257,6113.87,1100.613,0.0,6113.87,510.908,1176.551,1687.459,0.6931471805599452%,48.0%,0%,0.0%,100.0%,0.6931471805599452%,56.0%,0%,0.0%,100.0%,zeros,local-global,40.0,0.1,1.0569233833221128,0.002
3926,0.6491448879241943,40,65,0.5,200,200,5000,1,1,20,5013.257,8408.79,3395.533,0.0,8408.79,603.422,1942.642,2546.064,0.6931471805599452%,54.5%,0%,0.0%,100.0%,0.6931471805599452%,51.0%,0%,0.0%,100.0%,zeros,local-global,40.0,0.1,1.0569233833221128,0.002
3927,0.5931334495544434,40,66,0.5,200,200,5000,1,1,18,5013.257,7611.274,2598.017,0.0,7611.274,569.428,1679.618,2249.046,0.6931471805599452%,48.0%,0%,0.0%,100.0%,0.6931471805599452%,50.0%,0%,0.0%,100.0%,zeros,local-global,40.0,0.1,1.0569233833221128,0.002
3925,0.7411670684814453,40,64,0.5,200,200,5000,1,1,23,5013.257,8322.094,3308.837,0.0,8322.094,566.875,2172.278,2739.153,0.6931471805599452%,51.0%,0%,0.0%,100.0%,0.6931471805599452%,43.5%,0%,0.0%,100.0%,zeros,local-global,40.0,0.1,1.0569233833221128,0.002
3929,0.529118537902832,40,68,0.5,200,200,5000,1,1,15,5013.257,7129.655,2116.398,0.0,7129.655,561.462,1369.638,1931.1,0.6931471805599452%,51.5%,0%,0.0%,100.0%,0.6931471805599452%,52.0%,0%,0.0%,100.0%,zeros,local-global,40.0,0.1,1.0569233833221128,0.002
3931,0.5901327133178711,40,70,0.5,200,200,5000,1,1,18,5013.257,7622.551,2609.294,0.0,7622.551,585.205,1695.935,2281.14,0.6931471805599452%,57.0%,0%,0.0%,100.0%,0.6931471805599452%,54.0%,0%,0.0%,100.0%,zeros,local-global,40.0,0.1,1.0569233833221128,0.002
3932,0.6561477184295654,40,71,0.5,200,200,5000,1,1,20,5013.257,7707.267,2694.01,0.0,7707.267,556.53,1869.787,2426.317,0.6931471805599452%,55.5%,0%,0.0%,100.0%,0.6931471805599452%,47.0%,0%,0.0%,100.0%,zeros,local-global,40.0,0.1,1.0569233833221128,0.002
3933,0.5401208400726318,40,72,0.5,200,200,5000,1,1,16,5013.257,6644.137,1630.88,0.0,6644.137,520.422,1358.13,1878.552,0.6931471805599452%,46.0%,0%,0.0%,100.0%,0.6931471805599452%,54.0%,0%,0.0%,100.0%,zeros,local-global,40.0,0.1,1.0569233833221128,0.002
3930,0.8661959171295166,40,69,0.5,200,200,5000,1,1,26,5013.257,9494.492,4481.235,0.0,9494.492,624.103,2693.1,3317.203,0.6931471805599452%,51.0%,0%,0.0%,100.0%,0.6931471805599452%,55.0%,0%,0.0%,100.0%,zeros,local-global,40.0,0.1,1.0569233833221128,0.002
3936,0.41909337043762207,40,75,0.5,200,200,5000,1,1,12,5013.257,6164.853,1151.596,0.0,6164.853,528.251,992.064,1520.315,0.6931471805599452%,46.0%,0%,0.0%,100.0%,0.6931471805599452%,51.5%,0%,0.0%,100.0%,zeros,local-global,40.0,0.1,1.0569233833221128,0.002
3934,0.5371198654174805,40,73,0.5,200,200,5000,1,1,16,5013.257,6452.035,1438.778,0.0,6452.035,499.615,1336.574,1836.189,0.6931471805599452%,53.0%,0%,0.0%,100.0%,0.6931471805599452%,45.0%,0%,0.0%,100.0%,zeros,local-global,40.0,0.1,1.0569233833221128,0.002
3937,0.4471006393432617,40,76,0.5,200,200,5000,1,1,13,5013.257,6269.184,1255.927,0.0,6269.184,506.381,1058.104,1564.485,0.6931471805599452%,51.5%,0%,0.0%,100.0%,0.6931471805599452%,48.0%,0%,0.0%,100.0%,zeros,local-global,40.0,0.1,1.0569233833221128,0.002
3935,0.6241397857666016,40,74,0.5,200,200,5000,1,1,19,5013.257,7025.073,2011.816,0.0,7025.073,515.164,1670.785,2185.949,0.6931471805599452%,47.5%,0%,0.0%,100.0%,0.6931471805599452%,51.5%,0%,0.0%,100.0%,zeros,local-global,40.0,0.1,1.0569233833221128,0.002
3939,0.4901096820831299,40,78,0.5,200,200,5000,1,1,15,5013.257,7081.666,2068.409,0.0,7081.666,544.413,1305.811,1850.224,0.6931471805599452%,45.5%,0%,0.0%,100.0%,0.6931471805599452%,54.0%,0%,0.0%,100.0%,zeros,local-global,40.0,0.1,1.0569233833221128,0.002
3938,0.7751743793487549,40,77,0.5,200,200,5000,1,1,25,5013.257,10026.705,5013.448,0.0,10026.705,689.626,2817.306,3506.932,0.6931471805599452%,44.5%,0%,0.0%,100.0%,0.6931471805599452%,56.5%,0%,0.0%,100.0%,zeros,local-global,40.0,0.1,1.0569233833221128,0.002
3942,0.4210944175720215,40,81,0.5,200,200,5000,1,1,12,5013.257,6235.407,1222.15,0.0,6235.407,531.907,1020.036,1551.943,0.6931471805599452%,46.0%,0%,0.0%,100.0%,0.6931471805599452%,43.0%,0%,0.0%,100.0%,zeros,local-global,40.0,0.1,1.0569233833221128,0.002
3941,0.5751297473907471,40,80,0.5,200,200,5000,1,1,18,5013.257,7388.84,2375.583,0.0,7388.84,568.556,1664.779,2233.335,0.6931471805599452%,52.0%,0%,0.0%,100.0%,0.6931471805599452%,48.5%,0%,0.0%,100.0%,zeros,local-global,40.0,0.1,1.0569233833221128,0.002
3940,0.6101377010345459,40,79,0.5,200,200,5000,1,1,19,5013.257,8736.384,3723.127,0.0,8736.384,646.408,1909.98,2556.388,0.6931471805599452%,46.0%,0%,0.0%,100.0%,0.6931471805599452%,51.0%,0%,0.0%,100.0%,zeros,local-global,40.0,0.1,1.0569233833221128,0.002
3943,0.553124189376831,40,82,0.5,200,200,5000,1,1,17,5013.257,7543.323,2530.066,0.0,7543.323,576.699,1551.885,2128.584,0.6931471805599452%,46.0%,0%,0.0%,100.0%,0.6931471805599452%,50.5%,0%,0.0%,100.0%,zeros,local-global,40.0,0.1,1.0569233833221128,0.002
3946,0.474107027053833,40,85,0.5,200,200,5000,1,1,15,5013.257,7406.102,2392.845,0.0,7406.102,595.162,1408.725,2003.887,0.6931471805599452%,49.0%,0%,0.0%,100.0%,0.6931471805599452%,56.0%,0%,0.0%,100.0%,zeros,local-global,40.0,0.1,1.0569233833221128,0.002
3947,0.5361201763153076,40,86,0.5,200,200,5000,1,1,17,5013.257,7115.897,2102.64,0.0,7115.897,553.871,1540.004,2093.875,0.6931471805599452%,50.0%,0%,0.0%,100.0%,0.6931471805599452%,45.0%,0%,0.0%,100.0%,zeros,local-global,40.0,0.1,1.0569233833221128,0.002
3944,0.7501695156097412,40,83,0.5,200,200,5000,1,1,23,5013.257,8775.402,3762.145,0.0,8775.402,606.837,2293.368,2900.205,0.6931471805599452%,50.0%,0%,0.0%,100.0%,0.6931471805599452%,55.0%,0%,0.0%,100.0%,zeros,local-global,40.0,0.1,1.0569233833221128,0.002
3945,0.7701740264892578,40,84,0.5,200,200,5000,1,1,24,5013.257,8387.564,3374.307,0.0,8387.564,590.156,2406.146,2996.302,0.6931471805599452%,46.5%,0%,0.0%,100.0%,0.6931471805599452%,51.0%,0%,0.0%,100.0%,zeros,local-global,40.0,0.1,1.0569233833221128,0.002
3949,0.5181167125701904,40,88,0.5,200,200,5000,1,1,15,5013.257,7299.733,2286.476,0.0,7299.733,578.534,1347.489,1926.023,0.6931471805599452%,53.5%,0%,0.0%,100.0%,0.6931471805599452%,54.5%,0%,0.0%,100.0%,zeros,local-global,40.0,0.1,1.0569233833221128,0.002
3948,0.5551242828369141,40,87,0.5,200,200,5000,1,1,17,5013.257,7389.987,2376.73,0.0,7389.987,570.117,1587.427,2157.544,0.6931471805599452%,47.5%,0%,0.0%,100.0%,0.6931471805599452%,47.0%,0%,0.0%,100.0%,zeros,local-global,40.0,0.1,1.0569233833221128,0.002
3950,0.5271189212799072,40,89,0.5,200,200,5000,1,1,16,5013.257,8077.426,3064.169,0.0,8077.426,622.997,1537.808,2160.805,0.6931471805599452%,48.5%,0%,0.0%,100.0%,0.6931471805599452%,50.0%,0%,0.0%,100.0%,zeros,local-global,40.0,0.1,1.0569233833221128,0.002
3952,0.5381217002868652,40,91,0.5,200,200,5000,1,1,16,5013.257,6545.515,1532.258,0.0,6545.515,516.287,1352.04,1868.327,0.6931471805599452%,42.0%,0%,0.0%,100.0%,0.6931471805599452%,52.5%,0%,0.0%,100.0%,zeros,local-global,40.0,0.1,1.0569233833221128,0.002
3951,0.7101595401763916,40,90,0.5,200,200,5000,1,1,22,5013.257,8438.42,3425.163,0.0,8438.42,609.155,2207.247,2816.402,0.6931471805599452%,48.0%,0%,0.0%,100.0%,0.6931471805599452%,45.0%,0%,0.0%,100.0%,zeros,local-global,40.0,0.1,1.0569233833221128,0.002
3953,0.6211409568786621,40,92,0.5,200,200,5000,1,1,20,5013.257,8601.445,3588.188,0.0,8601.445,627.105,2044.033,2671.138,0.6931471805599452%,45.5%,0%,0.0%,100.0%,0.6931471805599452%,48.5%,0%,0.0%,100.0%,zeros,local-global,40.0,0.1,1.0569233833221128,0.002
3956,0.5071134567260742,40,95,0.5,200,200,5000,1,1,16,5013.257,6952.033,1938.776,0.0,6952.033,551.088,1417.656,1968.744,0.6931471805599452%,47.0%,0%,0.0%,100.0%,0.6931471805599452%,51.5%,0%,0.0%,100.0%,zeros,local-global,40.0,0.1,1.0569233833221128,0.002
3959,0.48610973358154297,40,98,0.5,200,200,5000,1,1,16,5013.257,7472.261,2459.004,0.0,7472.261,575.397,1456.107,2031.504,0.6931471805599452%,52.0%,0%,0.0%,100.0%,0.6931471805599452%,45.5%,0%,0.0%,100.0%,zeros,local-global,40.0,0.1,1.0569233833221128,0.002
3957,0.5701277256011963,40,96,0.5,200,200,5000,1,1,18,5013.257,7823.622,2810.365,0.0,7823.622,582.128,1682.555,2264.683,0.6931471805599452%,49.5%,0%,0.0%,100.0%,0.6931471805599452%,48.0%,0%,0.0%,100.0%,zeros,local-global,40.0,0.1,1.0569233833221128,0.002
3958,0.5811314582824707,40,97,0.5,200,200,5000,1,1,19,5013.257,8103.473,3090.216,0.0,8103.473,603.841,1836.115,2439.956,0.6931471805599452%,46.5%,0%,0.0%,100.0%,0.6931471805599452%,57.0%,0%,0.0%,100.0%,zeros,local-global,40.0,0.1,1.0569233833221128,0.002
3954,0.8541924953460693,40,93,0.5,200,200,5000,1,1,30,5013.257,9076.611,4063.354,0.0,9076.611,594.563,3055.1,3649.663,0.6931471805599452%,49.0%,0%,0.0%,100.0%,0.6931471805599452%,51.0%,0%,0.0%,100.0%,zeros,local-global,40.0,0.1,1.0569233833221128,0.002
3955,0.9512131214141846,40,94,0.5,200,200,5000,1,1,35,5013.257,10724.376,5711.119,0.0,10724.376,643.709,3898.234,4541.943,0.6931471805599452%,54.5%,0%,0.0%,100.0%,0.6931471805599452%,55.0%,0%,0.0%,100.0%,zeros,local-global,40.0,0.1,1.0569233833221128,0.002
