,time_elapsed,simulationTypeNumber,seed,learning_rate,n_pattern,n_pattern_features,max_epochs,energy_exponent,preset_simulation,Learning was complete at epoch #,Theoretical: random-walk efficiency,Simulated: efficiency (m_perc/m_min),Simulated-Theoretical efficiency difference,Theoretical: minimum energy for learning,Simulated: energy actually used by learning,Simulated-Theoretical min difference for learning,Energy expended by simulations for consolidations,Energy expended by simulations for maintenance,Energy expended total,(seen) NLL,(seen) Accuracy,(seen) Precision,(seen) Sensitivity,(seen) Specificity,(unseen) NLL,(unseen) Accuracy,(unseen) Precision,(unseen) Sensitivity,(unseen) Specificity,weights_initialised_as,cache_algorithm,max_size_of_transient_memory,maintenance_cost_of_transient_memory
880,0.5101158618927002,88,9,0.8,250,250,1000,1,1,13,7006.239,7613.159,606.92,1180.8,8793.959,7613.159,0.0,3066.522,3066.522,0.8532616875182227%,46.0%,46.0%,100.0%,0.0%,0.8932616875182228%,42.0%,42.0%,100.0%,0.0%,zeros,local-global,35.151636363636364,0.1
881,0.5321211814880371,89,0,0.8,250,250,1000,1,1,14,7006.239,11372.914,4366.675,1204.8,12577.714,11372.914,370.325,1633.888,2004.213,0.8292616875182227%,48.4%,48.4%,100.0%,0.0%,0.8372616875182227%,47.6%,47.6%,100.0%,0.0%,zeros,local-global,35.55566666666667,0.1
876,0.8982043266296387,88,5,0.8,250,250,1000,1,1,25,7006.239,17695.198,10688.959,1160.0,18855.198,17695.198,452.569,2912.467,3365.036,0.7932616875182228%,52.0%,52.0%,100.0%,0.0%,0.7652616875182228%,54.8%,54.8%,100.0%,0.0%,zeros,local-global,35.151636363636364,0.1
883,0.3670830726623535,89,2,0.8,250,250,1000,1,1,9,7006.239,5772.149,-1234.09,1192.0,6964.149,5772.149,0.0,2115.939,2115.939,0.8132616875182227%,50.0%,50.0%,100.0%,0.0%,0.7972616875182228%,51.6%,51.6%,100.0%,0.0%,zeros,local-global,35.55566666666667,0.1
879,0.7961804866790771,88,8,0.8,250,250,1000,1,1,23,7006.239,17976.987,10970.748,1156.8,19133.787,17976.987,527.635,2970.739,3498.374,0.8332616875182227%,48.0%,48.0%,100.0%,0.0%,0.7692616875182228%,54.4%,54.4%,100.0%,0.0%,zeros,local-global,35.151636363636364,0.1
884,0.5531253814697266,89,3,0.8,250,250,1000,1,1,15,7006.239,12852.124,5845.885,1228.8,14080.924,12852.124,454.504,2093.425,2547.929,0.8132616875182227%,50.0%,50.0%,100.0%,0.0%,0.8252616875182227%,48.8%,48.8%,100.0%,0.0%,zeros,local-global,35.55566666666667,0.1
885,0.5781309604644775,89,4,0.8,250,250,1000,1,1,15,7006.239,11717.582,4711.343,1267.2,12984.782,11717.582,403.999,1696.707,2100.706,0.7412616875182227%,57.2%,57.2%,100.0%,0.0%,0.8332616875182227%,48.0%,48.0%,100.0%,0.0%,zeros,local-global,35.55566666666667,0.1
882,0.7681732177734375,89,1,0.8,250,250,1000,1,1,21,7006.239,16399.971,9393.732,1198.4,17598.371,16399.971,510.954,3479.764,3990.718,0.8652616875182227%,44.8%,44.8%,100.0%,0.0%,0.8692616875182227%,44.4%,44.4%,100.0%,0.0%,zeros,local-global,35.55566666666667,0.1
888,0.5091152191162109,89,7,0.8,250,250,1000,1,1,13,7006.239,12318.628,5312.389,1254.4,13573.028,12318.628,460.32,1932.372,2392.692,0.8012616875182228%,51.2%,51.2%,100.0%,0.0%,0.7812616875182228%,53.2%,53.2%,100.0%,0.0%,zeros,local-global,35.55566666666667,0.1
887,0.6391444206237793,89,6,0.8,250,250,1000,1,1,17,7006.239,14023.612,7017.373,1160.0,15183.612,14023.612,488.589,2883.112,3371.701,0.7772616875182228%,53.6%,53.6%,100.0%,0.0%,0.7652616875182228%,54.8%,54.8%,100.0%,0.0%,zeros,local-global,35.55566666666667,0.1
890,0.5321202278137207,89,9,0.8,250,250,1000,1,1,13,7006.239,7613.159,606.92,1180.8,8793.959,7613.159,0.0,3066.522,3066.522,0.8532616875182227%,46.0%,46.0%,100.0%,0.0%,0.8932616875182228%,42.0%,42.0%,100.0%,0.0%,zeros,local-global,35.55566666666667,0.1
891,0.5621273517608643,90,0,0.8,250,250,1000,1,1,14,7006.239,11345.654,4339.415,1204.8,12550.454,11345.654,371.126,1557.273,1928.399,0.8292616875182227%,48.4%,48.4%,100.0%,0.0%,0.8372616875182227%,47.6%,47.6%,100.0%,0.0%,zeros,local-global,35.95969696969697,0.1
886,0.8551928997039795,89,5,0.8,250,250,1000,1,1,25,7006.239,17695.198,10688.959,1160.0,18855.198,17695.198,452.569,2912.467,3365.036,0.7932616875182228%,52.0%,52.0%,100.0%,0.0%,0.7652616875182228%,54.8%,54.8%,100.0%,0.0%,zeros,local-global,35.55566666666667,0.1
893,0.37708568572998047,90,2,0.8,250,250,1000,1,1,9,7006.239,5772.149,-1234.09,1192.0,6964.149,5772.149,0.0,2115.939,2115.939,0.8132616875182227%,50.0%,50.0%,100.0%,0.0%,0.7972616875182228%,51.6%,51.6%,100.0%,0.0%,zeros,local-global,35.95969696969697,0.1
889,0.8101835250854492,89,8,0.8,250,250,1000,1,1,23,7006.239,17976.987,10970.748,1156.8,19133.787,17976.987,527.635,2970.739,3498.374,0.8332616875182227%,48.0%,48.0%,100.0%,0.0%,0.7692616875182228%,54.4%,54.4%,100.0%,0.0%,zeros,local-global,35.55566666666667,0.1
894,0.57012939453125,90,3,0.8,250,250,1000,1,1,15,7006.239,12852.124,5845.885,1228.8,14080.924,12852.124,454.504,2093.425,2547.929,0.8132616875182227%,50.0%,50.0%,100.0%,0.0%,0.8252616875182227%,48.8%,48.8%,100.0%,0.0%,zeros,local-global,35.95969696969697,0.1
892,0.7711734771728516,90,1,0.8,250,250,1000,1,1,21,7006.239,16399.971,9393.732,1198.4,17598.371,16399.971,510.954,3479.764,3990.718,0.8652616875182227%,44.8%,44.8%,100.0%,0.0%,0.8692616875182227%,44.4%,44.4%,100.0%,0.0%,zeros,local-global,35.95969696969697,0.1
895,0.5351214408874512,90,4,0.8,250,250,1000,1,1,15,7006.239,11689.849,4683.61,1267.2,12957.049,11689.849,400.887,1687.429,2088.316,0.7412616875182227%,57.2%,57.2%,100.0%,0.0%,0.8332616875182227%,48.0%,48.0%,100.0%,0.0%,zeros,local-global,35.95969696969697,0.1
898,0.483107328414917,90,7,0.8,250,250,1000,1,1,13,7006.239,12312.441,5306.202,1254.4,13566.841,12312.441,461.016,1925.482,2386.498,0.8012616875182228%,51.2%,51.2%,100.0%,0.0%,0.7812616875182228%,53.2%,53.2%,100.0%,0.0%,zeros,local-global,35.95969696969697,0.1
897,0.6221413612365723,90,6,0.8,250,250,1000,1,1,17,7006.239,14023.612,7017.373,1160.0,15183.612,14023.612,488.589,2883.112,3371.701,0.7772616875182228%,53.6%,53.6%,100.0%,0.0%,0.7652616875182228%,54.8%,54.8%,100.0%,0.0%,zeros,local-global,35.95969696969697,0.1
900,0.5021135807037354,90,9,0.8,250,250,1000,1,1,13,7006.239,7613.159,606.92,1180.8,8793.959,7613.159,0.0,3066.522,3066.522,0.8532616875182227%,46.0%,46.0%,100.0%,0.0%,0.8932616875182228%,42.0%,42.0%,100.0%,0.0%,zeros,local-global,35.95969696969697,0.1
901,0.5251181125640869,91,0,0.8,250,250,1000,1,1,14,7006.239,11345.654,4339.415,1204.8,12550.454,11345.654,371.126,1557.273,1928.399,0.8292616875182227%,48.4%,48.4%,100.0%,0.0%,0.8372616875182227%,47.6%,47.6%,100.0%,0.0%,zeros,local-global,36.363727272727274,0.1
903,0.34407806396484375,91,2,0.8,250,250,1000,1,1,9,7006.239,5772.149,-1234.09,1192.0,6964.149,5772.149,0.0,2115.939,2115.939,0.8132616875182227%,50.0%,50.0%,100.0%,0.0%,0.7972616875182228%,51.6%,51.6%,100.0%,0.0%,zeros,local-global,36.363727272727274,0.1
899,0.7641720771789551,90,8,0.8,250,250,1000,1,1,22,7006.239,18369.032,11362.793,1156.8,19525.832,18369.032,539.395,3549.542,4088.937,0.8332616875182227%,48.0%,48.0%,100.0%,0.0%,0.7692616875182228%,54.4%,54.4%,100.0%,0.0%,zeros,local-global,35.95969696969697,0.1
896,0.836188793182373,90,5,0.8,250,250,1000,1,1,22,7006.239,16803.86,9797.621,1160.0,17963.86,16803.86,453.311,2601.272,3054.583,0.7932616875182228%,52.0%,52.0%,100.0%,0.0%,0.7652616875182228%,54.8%,54.8%,100.0%,0.0%,zeros,local-global,35.95969696969697,0.1
904,0.5551259517669678,91,3,0.8,250,250,1000,1,1,15,7006.239,12849.477,5843.238,1228.8,14078.277,12849.477,457.954,2064.646,2522.6,0.8132616875182227%,50.0%,50.0%,100.0%,0.0%,0.8252616875182227%,48.8%,48.8%,100.0%,0.0%,zeros,local-global,36.363727272727274,0.1
905,0.5511245727539062,91,4,0.8,250,250,1000,1,1,15,7006.239,11689.849,4683.61,1267.2,12957.049,11689.849,400.887,1687.429,2088.316,0.7412616875182227%,57.2%,57.2%,100.0%,0.0%,0.8332616875182227%,48.0%,48.0%,100.0%,0.0%,zeros,local-global,36.363727272727274,0.1
902,0.7551686763763428,91,1,0.8,250,250,1000,1,1,21,7006.239,16395.123,9388.884,1198.4,17593.523,16395.123,512.38,3470.389,3982.769,0.8652616875182227%,44.8%,44.8%,100.0%,0.0%,0.8692616875182227%,44.4%,44.4%,100.0%,0.0%,zeros,local-global,36.363727272727274,0.1
907,0.6211411952972412,91,6,0.8,250,250,1000,1,1,18,7006.239,9297.441,2291.202,1160.0,10457.441,9297.441,0.0,4411.686,4411.686,0.7772616875182228%,53.6%,53.6%,100.0%,0.0%,0.7652616875182228%,54.8%,54.8%,100.0%,0.0%,zeros,local-global,36.363727272727274,0.1
908,0.49111008644104004,91,7,0.8,250,250,1000,1,1,13,7006.239,12312.441,5306.202,1254.4,13566.841,12312.441,461.016,1925.482,2386.498,0.8012616875182228%,51.2%,51.2%,100.0%,0.0%,0.7812616875182228%,53.2%,53.2%,100.0%,0.0%,zeros,local-global,36.363727272727274,0.1
910,0.4851090908050537,91,9,0.8,250,250,1000,1,1,13,7006.239,7613.159,606.92,1180.8,8793.959,7613.159,0.0,3066.522,3066.522,0.8532616875182227%,46.0%,46.0%,100.0%,0.0%,0.8932616875182228%,42.0%,42.0%,100.0%,0.0%,zeros,local-global,36.363727272727274,0.1
911,0.5161161422729492,92,0,0.8,250,250,1000,1,1,13,7006.239,11166.795,4160.556,1204.8,12371.595,11166.795,371.669,1469.061,1840.73,0.8292616875182227%,48.4%,48.4%,100.0%,0.0%,0.8372616875182227%,47.6%,47.6%,100.0%,0.0%,zeros,local-global,36.76775757575758,0.1
906,0.7731742858886719,91,5,0.8,250,250,1000,1,1,22,7006.239,16803.86,9797.621,1160.0,17963.86,16803.86,453.311,2601.272,3054.583,0.7932616875182228%,52.0%,52.0%,100.0%,0.0%,0.7652616875182228%,54.8%,54.8%,100.0%,0.0%,zeros,local-global,36.363727272727274,0.1
913,0.37108373641967773,92,2,0.8,250,250,1000,1,1,9,7006.239,5772.149,-1234.09,1192.0,6964.149,5772.149,0.0,2115.939,2115.939,0.8132616875182227%,50.0%,50.0%,100.0%,0.0%,0.7972616875182228%,51.6%,51.6%,100.0%,0.0%,zeros,local-global,36.76775757575758,0.1
909,0.7671735286712646,91,8,0.8,250,250,1000,1,1,22,7006.239,18415.216,11408.977,1156.8,19572.016,18415.216,563.841,4900.538,5464.379,0.8332616875182227%,48.0%,48.0%,100.0%,0.0%,0.7692616875182228%,54.4%,54.4%,100.0%,0.0%,zeros,local-global,36.363727272727274,0.1
914,0.549124002456665,92,3,0.8,250,250,1000,1,1,15,7006.239,12849.477,5843.238,1228.8,14078.277,12849.477,457.954,2064.646,2522.6,0.8132616875182227%,50.0%,50.0%,100.0%,0.0%,0.8252616875182227%,48.8%,48.8%,100.0%,0.0%,zeros,local-global,36.76775757575758,0.1
912,0.7231628894805908,92,1,0.8,250,250,1000,1,1,21,7006.239,16395.123,9388.884,1198.4,17593.523,16395.123,512.38,3470.389,3982.769,0.8652616875182227%,44.8%,44.8%,100.0%,0.0%,0.8692616875182227%,44.4%,44.4%,100.0%,0.0%,zeros,local-global,36.76775757575758,0.1
915,0.5681285858154297,92,4,0.8,250,250,1000,1,1,15,7006.239,11724.234,4717.995,1267.2,12991.434,11724.234,405.621,1683.806,2089.427,0.7412616875182227%,57.2%,57.2%,100.0%,0.0%,0.8332616875182227%,48.0%,48.0%,100.0%,0.0%,zeros,local-global,36.76775757575758,0.1
918,0.562126636505127,92,7,0.8,250,250,1000,1,1,15,7006.239,13435.326,6429.087,1254.4,14689.726,13435.326,472.626,2398.404,2871.03,0.8012616875182228%,51.2%,51.2%,100.0%,0.0%,0.7812616875182228%,53.2%,53.2%,100.0%,0.0%,zeros,local-global,36.76775757575758,0.1
920,0.4861104488372803,92,9,0.8,250,250,1000,1,1,13,7006.239,7613.159,606.92,1180.8,8793.959,7613.159,0.0,3066.522,3066.522,0.8532616875182227%,46.0%,46.0%,100.0%,0.0%,0.8932616875182228%,42.0%,42.0%,100.0%,0.0%,zeros,local-global,36.76775757575758,0.1
916,0.6611497402191162,92,5,0.8,250,250,1000,1,1,18,7006.239,15450.819,8444.58,1160.0,16610.819,15450.819,454.786,2220.113,2674.899,0.7932616875182228%,52.0%,52.0%,100.0%,0.0%,0.7652616875182228%,54.8%,54.8%,100.0%,0.0%,zeros,local-global,36.76775757575758,0.1
917,0.670151948928833,92,6,0.8,250,250,1000,1,1,18,7006.239,9297.441,2291.202,1160.0,10457.441,9297.441,0.0,4411.686,4411.686,0.7772616875182228%,53.6%,53.6%,100.0%,0.0%,0.7652616875182228%,54.8%,54.8%,100.0%,0.0%,zeros,local-global,36.76775757575758,0.1
921,0.4771089553833008,93,0,0.8,250,250,1000,1,1,13,7006.239,11166.795,4160.556,1204.8,12371.595,11166.795,371.669,1469.061,1840.73,0.8292616875182227%,48.4%,48.4%,100.0%,0.0%,0.8372616875182227%,47.6%,47.6%,100.0%,0.0%,zeros,local-global,37.17178787878788,0.1
923,0.3780848979949951,93,2,0.8,250,250,1000,1,1,9,7006.239,5772.149,-1234.09,1192.0,6964.149,5772.149,0.0,2115.939,2115.939,0.8132616875182227%,50.0%,50.0%,100.0%,0.0%,0.7972616875182228%,51.6%,51.6%,100.0%,0.0%,zeros,local-global,37.17178787878788,0.1
919,0.7821764945983887,92,8,0.8,250,250,1000,1,1,22,7006.239,18204.54,11198.301,1156.8,19361.34,18204.54,569.359,4793.832,5363.191,0.8332616875182227%,48.0%,48.0%,100.0%,0.0%,0.7692616875182228%,54.4%,54.4%,100.0%,0.0%,zeros,local-global,36.76775757575758,0.1
924,0.5671288967132568,93,3,0.8,250,250,1000,1,1,15,7006.239,12888.596,5882.357,1228.8,14117.396,12888.596,460.261,2062.534,2522.795,0.8132616875182227%,50.0%,50.0%,100.0%,0.0%,0.8252616875182227%,48.8%,48.8%,100.0%,0.0%,zeros,local-global,37.17178787878788,0.1
922,0.7271649837493896,93,1,0.8,250,250,1000,1,1,21,7006.239,11102.894,4096.655,1198.4,12301.294,11102.894,0.0,5349.949,5349.949,0.8652616875182227%,44.8%,44.8%,100.0%,0.0%,0.8692616875182227%,44.4%,44.4%,100.0%,0.0%,zeros,local-global,37.17178787878788,0.1
925,0.5801303386688232,93,4,0.8,250,250,1000,1,1,15,7006.239,11724.234,4717.995,1267.2,12991.434,11724.234,405.621,1683.806,2089.427,0.7412616875182227%,57.2%,57.2%,100.0%,0.0%,0.8332616875182227%,48.0%,48.0%,100.0%,0.0%,zeros,local-global,37.17178787878788,0.1
928,0.5371205806732178,93,7,0.8,250,250,1000,1,1,15,7006.239,13376.895,6370.656,1254.4,14631.295,13376.895,471.115,2388.187,2859.302,0.8012616875182228%,51.2%,51.2%,100.0%,0.0%,0.7812616875182228%,53.2%,53.2%,100.0%,0.0%,zeros,local-global,37.17178787878788,0.1
926,0.6101369857788086,93,5,0.8,250,250,1000,1,1,18,7006.239,15450.819,8444.58,1160.0,16610.819,15450.819,454.786,2220.113,2674.899,0.7932616875182228%,52.0%,52.0%,100.0%,0.0%,0.7652616875182228%,54.8%,54.8%,100.0%,0.0%,zeros,local-global,37.17178787878788,0.1
927,0.6661500930786133,93,6,0.8,250,250,1000,1,1,18,7006.239,9297.441,2291.202,1160.0,10457.441,9297.441,0.0,4411.686,4411.686,0.7772616875182228%,53.6%,53.6%,100.0%,0.0%,0.7652616875182228%,54.8%,54.8%,100.0%,0.0%,zeros,local-global,37.17178787878788,0.1
930,0.4811089038848877,93,9,0.8,250,250,1000,1,1,13,7006.239,7613.159,606.92,1180.8,8793.959,7613.159,0.0,3066.522,3066.522,0.8532616875182227%,46.0%,46.0%,100.0%,0.0%,0.8932616875182228%,42.0%,42.0%,100.0%,0.0%,zeros,local-global,37.17178787878788,0.1
931,0.4791080951690674,94,0,0.8,250,250,1000,1,1,14,7006.239,11524.828,4518.589,1204.8,12729.628,11524.828,372.407,1552.27,1924.677,0.8292616875182227%,48.4%,48.4%,100.0%,0.0%,0.8372616875182227%,47.6%,47.6%,100.0%,0.0%,zeros,local-global,37.575818181818185,0.1
933,0.4561028480529785,94,2,0.8,250,250,1000,1,1,9,7006.239,5772.149,-1234.09,1192.0,6964.149,5772.149,0.0,2115.939,2115.939,0.8132616875182227%,50.0%,50.0%,100.0%,0.0%,0.7972616875182228%,51.6%,51.6%,100.0%,0.0%,zeros,local-global,37.575818181818185,0.1
929,0.8851993083953857,93,8,0.8,250,250,1000,1,1,22,7006.239,18204.54,11198.301,1156.8,19361.34,18204.54,569.359,4793.832,5363.191,0.8332616875182227%,48.0%,48.0%,100.0%,0.0%,0.7692616875182228%,54.4%,54.4%,100.0%,0.0%,zeros,local-global,37.17178787878788,0.1
934,0.6051361560821533,94,3,0.8,250,250,1000,1,1,15,7006.239,12888.596,5882.357,1228.8,14117.396,12888.596,460.261,2062.534,2522.795,0.8132616875182227%,50.0%,50.0%,100.0%,0.0%,0.8252616875182227%,48.8%,48.8%,100.0%,0.0%,zeros,local-global,37.575818181818185,0.1
936,0.6201393604278564,94,5,0.8,250,250,1000,1,1,13,7006.239,13563.703,6557.464,1160.0,14723.703,13563.703,463.86,1744.729,2208.589,0.7932616875182228%,52.0%,52.0%,100.0%,0.0%,0.7652616875182228%,54.8%,54.8%,100.0%,0.0%,zeros,local-global,37.575818181818185,0.1
932,0.8281877040863037,94,1,0.8,250,250,1000,1,1,21,7006.239,11102.894,4096.655,1198.4,12301.294,11102.894,0.0,5349.949,5349.949,0.8652616875182227%,44.8%,44.8%,100.0%,0.0%,0.8692616875182227%,44.4%,44.4%,100.0%,0.0%,zeros,local-global,37.575818181818185,0.1
935,0.7121615409851074,94,4,0.8,250,250,1000,1,1,18,7006.239,12764.781,5758.542,1267.2,14031.981,12764.781,406.356,1925.589,2331.945,0.7412616875182227%,57.2%,57.2%,100.0%,0.0%,0.8332616875182227%,48.0%,48.0%,100.0%,0.0%,zeros,local-global,37.575818181818185,0.1
937,0.6851530075073242,94,6,0.8,250,250,1000,1,1,18,7006.239,9297.441,2291.202,1160.0,10457.441,9297.441,0.0,4411.686,4411.686,0.7772616875182228%,53.6%,53.6%,100.0%,0.0%,0.7652616875182228%,54.8%,54.8%,100.0%,0.0%,zeros,local-global,37.575818181818185,0.1
938,0.6711504459381104,94,7,0.8,250,250,1000,1,1,15,7006.239,13376.895,6370.656,1254.4,14631.295,13376.895,471.115,2388.187,2859.302,0.8012616875182228%,51.2%,51.2%,100.0%,0.0%,0.7812616875182228%,53.2%,53.2%,100.0%,0.0%,zeros,local-global,37.575818181818185,0.1
940,0.5351200103759766,94,9,0.8,250,250,1000,1,1,13,7006.239,7613.159,606.92,1180.8,8793.959,7613.159,0.0,3066.522,3066.522,0.8532616875182227%,46.0%,46.0%,100.0%,0.0%,0.8932616875182228%,42.0%,42.0%,100.0%,0.0%,zeros,local-global,37.575818181818185,0.1
941,0.538121223449707,95,0,0.8,250,250,1000,1,1,14,7006.239,11524.828,4518.589,1204.8,12729.628,11524.828,372.407,1552.27,1924.677,0.8292616875182227%,48.4%,48.4%,100.0%,0.0%,0.8372616875182227%,47.6%,47.6%,100.0%,0.0%,zeros,local-global,37.97984848484849,0.1
939,0.8811986446380615,94,8,0.8,250,250,1000,1,1,22,7006.239,12734.947,5728.708,1156.8,13891.747,12734.947,0.0,5870.881,5870.881,0.8332616875182227%,48.0%,48.0%,100.0%,0.0%,0.7692616875182228%,54.4%,54.4%,100.0%,0.0%,zeros,local-global,37.575818181818185,0.1
943,0.3850862979888916,95,2,0.8,250,250,1000,1,1,9,7006.239,5772.149,-1234.09,1192.0,6964.149,5772.149,0.0,2115.939,2115.939,0.8132616875182227%,50.0%,50.0%,100.0%,0.0%,0.7972616875182228%,51.6%,51.6%,100.0%,0.0%,zeros,local-global,37.97984848484849,0.1
946,0.44209909439086914,95,5,0.8,250,250,1000,1,1,13,7006.239,13563.703,6557.464,1160.0,14723.703,13563.703,463.86,1744.729,2208.589,0.7932616875182228%,52.0%,52.0%,100.0%,0.0%,0.7652616875182228%,54.8%,54.8%,100.0%,0.0%,zeros,local-global,37.97984848484849,0.1
944,0.5761282444000244,95,3,0.8,250,250,1000,1,1,16,7006.239,13288.247,6282.008,1228.8,14517.047,13288.247,458.61,2329.031,2787.641,0.8132616875182227%,50.0%,50.0%,100.0%,0.0%,0.8252616875182227%,48.8%,48.8%,100.0%,0.0%,zeros,local-global,37.97984848484849,0.1
942,0.7781751155853271,95,1,0.8,250,250,1000,1,1,21,7006.239,11102.894,4096.655,1198.4,12301.294,11102.894,0.0,5349.949,5349.949,0.8652616875182227%,44.8%,44.8%,100.0%,0.0%,0.8692616875182227%,44.4%,44.4%,100.0%,0.0%,zeros,local-global,37.97984848484849,0.1
945,0.6841530799865723,95,4,0.8,250,250,1000,1,1,18,7006.239,12764.781,5758.542,1267.2,14031.981,12764.781,406.356,1925.589,2331.945,0.7412616875182227%,57.2%,57.2%,100.0%,0.0%,0.8332616875182227%,48.0%,48.0%,100.0%,0.0%,zeros,local-global,37.97984848484849,0.1
948,0.5161159038543701,95,7,0.8,250,250,1000,1,1,15,7006.239,13432.321,6426.082,1254.4,14686.721,13432.321,476.737,2354.796,2831.533,0.8012616875182228%,51.2%,51.2%,100.0%,0.0%,0.7812616875182228%,53.2%,53.2%,100.0%,0.0%,zeros,local-global,37.97984848484849,0.1
947,0.6551461219787598,95,6,0.8,250,250,1000,1,1,18,7006.239,9297.441,2291.202,1160.0,10457.441,9297.441,0.0,4411.686,4411.686,0.7772616875182228%,53.6%,53.6%,100.0%,0.0%,0.7652616875182228%,54.8%,54.8%,100.0%,0.0%,zeros,local-global,37.97984848484849,0.1
950,0.4851086139678955,95,9,0.8,250,250,1000,1,1,13,7006.239,7613.159,606.92,1180.8,8793.959,7613.159,0.0,3066.522,3066.522,0.8532616875182227%,46.0%,46.0%,100.0%,0.0%,0.8932616875182228%,42.0%,42.0%,100.0%,0.0%,zeros,local-global,37.97984848484849,0.1
951,0.5191171169281006,96,0,0.8,250,250,1000,1,1,14,7006.239,11570.606,4564.367,1204.8,12775.406,11570.606,375.18,1547.265,1922.445,0.8292616875182227%,48.4%,48.4%,100.0%,0.0%,0.8372616875182227%,47.6%,47.6%,100.0%,0.0%,zeros,local-global,38.38387878787879,0.1
953,0.3700830936431885,96,2,0.8,250,250,1000,1,1,9,7006.239,5772.149,-1234.09,1192.0,6964.149,5772.149,0.0,2115.939,2115.939,0.8132616875182227%,50.0%,50.0%,100.0%,0.0%,0.7972616875182228%,51.6%,51.6%,100.0%,0.0%,zeros,local-global,38.38387878787879,0.1
949,0.7841761112213135,95,8,0.8,250,250,1000,1,1,22,7006.239,12734.947,5728.708,1156.8,13891.747,12734.947,0.0,5870.881,5870.881,0.8332616875182227%,48.0%,48.0%,100.0%,0.0%,0.7692616875182228%,54.4%,54.4%,100.0%,0.0%,zeros,local-global,37.97984848484849,0.1
954,0.5981342792510986,96,3,0.8,250,250,1000,1,1,16,7006.239,13288.247,6282.008,1228.8,14517.047,13288.247,458.61,2329.031,2787.641,0.8132616875182227%,50.0%,50.0%,100.0%,0.0%,0.8252616875182227%,48.8%,48.8%,100.0%,0.0%,zeros,local-global,38.38387878787879,0.1
952,0.7451684474945068,96,1,0.8,250,250,1000,1,1,21,7006.239,11102.894,4096.655,1198.4,12301.294,11102.894,0.0,5349.949,5349.949,0.8652616875182227%,44.8%,44.8%,100.0%,0.0%,0.8692616875182227%,44.4%,44.4%,100.0%,0.0%,zeros,local-global,38.38387878787879,0.1
955,0.6371424198150635,96,4,0.8,250,250,1000,1,1,20,7006.239,13796.467,6790.228,1267.2,15063.667,13796.467,425.395,2298.281,2723.676,0.7412616875182227%,57.2%,57.2%,100.0%,0.0%,0.8332616875182227%,48.0%,48.0%,100.0%,0.0%,zeros,local-global,38.38387878787879,0.1
958,0.5311188697814941,96,7,0.8,250,250,1000,1,1,15,7006.239,13432.321,6426.082,1254.4,14686.721,13432.321,476.737,2354.796,2831.533,0.8012616875182228%,51.2%,51.2%,100.0%,0.0%,0.7812616875182228%,53.2%,53.2%,100.0%,0.0%,zeros,local-global,38.38387878787879,0.1
957,0.6071372032165527,96,6,0.8,250,250,1000,1,1,18,7006.239,9297.441,2291.202,1160.0,10457.441,9297.441,0.0,4411.686,4411.686,0.7772616875182228%,53.6%,53.6%,100.0%,0.0%,0.7652616875182228%,54.8%,54.8%,100.0%,0.0%,zeros,local-global,38.38387878787879,0.1
960,0.4991123676300049,96,9,0.8,250,250,1000,1,1,13,7006.239,7613.159,606.92,1180.8,8793.959,7613.159,0.0,3066.522,3066.522,0.8532616875182227%,46.0%,46.0%,100.0%,0.0%,0.8932616875182228%,42.0%,42.0%,100.0%,0.0%,zeros,local-global,38.38387878787879,0.1
956,0.8231842517852783,96,5,0.8,250,250,1000,1,1,23,7006.239,16800.659,9794.42,1160.0,17960.659,16800.659,465.384,2653.152,3118.536,0.7932616875182228%,52.0%,52.0%,100.0%,0.0%,0.7652616875182228%,54.8%,54.8%,100.0%,0.0%,zeros,local-global,38.38387878787879,0.1
961,0.5261178016662598,97,0,0.8,250,250,1000,1,1,14,7006.239,11570.606,4564.367,1204.8,12775.406,11570.606,375.18,1547.265,1922.445,0.8292616875182227%,48.4%,48.4%,100.0%,0.0%,0.8372616875182227%,47.6%,47.6%,100.0%,0.0%,zeros,local-global,38.78790909090909,0.1
963,0.35507988929748535,97,2,0.8,250,250,1000,1,1,9,7006.239,5772.149,-1234.09,1192.0,6964.149,5772.149,0.0,2115.939,2115.939,0.8132616875182227%,50.0%,50.0%,100.0%,0.0%,0.7972616875182228%,51.6%,51.6%,100.0%,0.0%,zeros,local-global,38.78790909090909,0.1
959,0.7711737155914307,96,8,0.8,250,250,1000,1,1,22,7006.239,12734.947,5728.708,1156.8,13891.747,12734.947,0.0,5870.881,5870.881,0.8332616875182227%,48.0%,48.0%,100.0%,0.0%,0.7692616875182228%,54.4%,54.4%,100.0%,0.0%,zeros,local-global,38.38387878787879,0.1
964,0.5761291980743408,97,3,0.8,250,250,1000,1,1,16,7006.239,13259.576,6253.337,1228.8,14488.376,13259.576,455.231,2317.283,2772.514,0.8132616875182227%,50.0%,50.0%,100.0%,0.0%,0.8252616875182227%,48.8%,48.8%,100.0%,0.0%,zeros,local-global,38.78790909090909,0.1
962,0.7361657619476318,97,1,0.8,250,250,1000,1,1,21,7006.239,11102.894,4096.655,1198.4,12301.294,11102.894,0.0,5349.949,5349.949,0.8652616875182227%,44.8%,44.8%,100.0%,0.0%,0.8692616875182227%,44.4%,44.4%,100.0%,0.0%,zeros,local-global,38.78790909090909,0.1
