,time_elapsed,simulationTypeNumber,seed,learning_rate,n_pattern,n_pattern_features,max_epochs,energy_exponent,preset_simulation,Learning was complete at epoch #,Theoretical: random-walk efficiency,Simulated: efficiency (m_perc/m_min),Simulated-Theoretical efficiency difference,Theoretical: minimum energy for learning,Simulated: energy actually used by learning,Simulated-Theoretical min difference for learning,Energy expended by simulations for consolidations,Energy expended by simulations for maintenance,Energy expended total,(seen) NLL,(seen) Accuracy,(seen) Precision,(seen) Sensitivity,(seen) Specificity,(unseen) NLL,(unseen) Accuracy,(unseen) Precision,(unseen) Sensitivity,(unseen) Specificity,weights_initialised_as,cache_algorithm,max_size_of_transient_memory,maintenance_cost_of_transient_memory
942,1.7563953399658203,95,1,0.8,400,400,3000,1,1,24,14179.631,31706.32,17526.689,2436.8,34143.12,31706.32,683.574,7353.31,8036.884,0.7932616875182228%,52.0%,52.0%,100.0%,0.0%,0.8057616875182227%,50.75%,50.75%,100.0%,0.0%,zeros,local-global,37.97984848484849,0.1
941,1.8704214096069336,95,0,0.8,400,400,3000,1,1,23,14179.631,28731.907,14552.276,2435.2,31167.107,28731.907,700.445,5570.913,6271.358,0.8457616875182228%,46.75%,46.75%,100.0%,0.0%,0.7857616875182228%,52.75%,52.75%,100.0%,0.0%,zeros,local-global,37.97984848484849,0.1
945,1.4313225746154785,95,4,0.8,400,400,3000,1,1,19,14179.631,25598.027,11418.396,2404.8,28002.827,25598.027,767.657,4044.876,4812.533,0.7782616875182228%,53.5%,53.5%,100.0%,0.0%,0.8182616875182228%,49.5%,49.5%,100.0%,0.0%,zeros,local-global,37.97984848484849,0.1
946,1.1112501621246338,95,5,0.8,400,400,3000,1,1,14,14179.631,26275.84,12096.209,2259.2,28535.04,26275.84,778.432,3727.251,4505.683,0.7932616875182228%,52.0%,52.0%,100.0%,0.0%,0.7957616875182228%,51.75%,51.75%,100.0%,0.0%,zeros,local-global,37.97984848484849,0.1
948,1.2592835426330566,95,7,0.8,400,400,3000,1,1,16,14179.631,29523.235,15343.604,2331.2,31854.435,29523.235,1112.693,3208.371,4321.064,0.8057616875182227%,50.75%,50.75%,100.0%,0.0%,0.7882616875182228%,52.5%,52.5%,100.0%,0.0%,zeros,local-global,37.97984848484849,0.1
947,1.6503715515136719,95,6,0.8,400,400,3000,1,1,22,14179.631,29726.326,15546.695,2352.0,32078.326,29726.326,722.886,5885.05,6607.936,0.7882616875182228%,52.5%,52.5%,100.0%,0.0%,0.8032616875182228%,51.0%,51.0%,100.0%,0.0%,zeros,local-global,37.97984848484849,0.1
949,1.5103399753570557,95,8,0.8,400,400,3000,1,1,20,14179.631,29315.725,15136.094,2316.8,31632.525,29315.725,661.076,6237.096,6898.172,0.8107616875182228%,50.25%,50.25%,100.0%,0.0%,0.8082616875182228%,50.5%,50.5%,100.0%,0.0%,zeros,local-global,37.97984848484849,0.1
951,1.3132960796356201,96,0,0.8,400,400,3000,1,1,16,14179.631,24639.965,10460.334,2435.2,27075.165,24639.965,733.365,3626.098,4359.463,0.8457616875182228%,46.75%,46.75%,100.0%,0.0%,0.7857616875182228%,52.75%,52.75%,100.0%,0.0%,zeros,local-global,38.38387878787879,0.1
950,1.543346881866455,95,9,0.8,400,400,3000,1,1,20,14179.631,29764.269,15584.638,2428.8,32193.069,29764.269,710.754,5476.853,6187.607,0.8132616875182228%,50.0%,50.0%,100.0%,0.0%,0.7907616875182228%,52.25%,52.25%,100.0%,0.0%,zeros,local-global,37.97984848484849,0.1
953,1.2662856578826904,96,2,0.8,400,400,3000,1,1,16,14179.631,25888.668,11709.037,2393.6,28282.268,25888.668,745.148,4264.01,5009.158,0.7907616875182228%,52.25%,52.25%,100.0%,0.0%,0.8457616875182228%,46.75%,46.75%,100.0%,0.0%,zeros,local-global,38.38387878787879,0.1
954,1.41031813621521,96,3,0.8,400,400,3000,1,1,18,14179.631,26851.605,12671.974,2352.0,29203.605,26851.605,588.919,5838.393,6427.312,0.7807616875182228%,53.25%,53.25%,100.0%,0.0%,0.7932616875182228%,52.0%,52.0%,100.0%,0.0%,zeros,local-global,38.38387878787879,0.1
955,1.6673753261566162,96,4,0.8,400,400,3000,1,1,22,14179.631,27936.119,13756.488,2404.8,30340.919,27936.119,828.436,4447.044,5275.48,0.7782616875182228%,53.5%,53.5%,100.0%,0.0%,0.8182616875182228%,49.5%,49.5%,100.0%,0.0%,zeros,local-global,38.38387878787879,0.1
956,1.1742644309997559,96,5,0.8,400,400,3000,1,1,14,14179.631,26404.002,12224.371,2259.2,28663.202,26404.002,787.294,3737.864,4525.158,0.7932616875182228%,52.0%,52.0%,100.0%,0.0%,0.7957616875182228%,51.75%,51.75%,100.0%,0.0%,zeros,local-global,38.38387878787879,0.1
952,1.9744446277618408,96,1,0.8,400,400,3000,1,1,26,14179.631,33005.732,18826.101,2436.8,35442.532,33005.732,689.546,7968.942,8658.488,0.7932616875182228%,52.0%,52.0%,100.0%,0.0%,0.8057616875182227%,50.75%,50.75%,100.0%,0.0%,zeros,local-global,38.38387878787879,0.1
961,1.3863120079040527,97,0,0.8,400,400,3000,1,1,16,14179.631,24639.965,10460.334,2435.2,27075.165,24639.965,733.365,3626.098,4359.463,0.8457616875182228%,46.75%,46.75%,100.0%,0.0%,0.7857616875182228%,52.75%,52.75%,100.0%,0.0%,zeros,local-global,38.78790909090909,0.1
958,1.8824234008789062,96,7,0.8,400,400,3000,1,1,23,14179.631,36286.6,22106.969,2331.2,38617.8,36286.6,1270.075,5207.983,6478.058,0.8057616875182227%,50.75%,50.75%,100.0%,0.0%,0.7882616875182228%,52.5%,52.5%,100.0%,0.0%,zeros,local-global,38.38387878787879,0.1
960,1.838413953781128,96,9,0.8,400,400,3000,1,1,24,14179.631,32539.663,18360.032,2428.8,34968.463,32539.663,710.658,6719.141,7429.799,0.8132616875182228%,50.0%,50.0%,100.0%,0.0%,0.7907616875182228%,52.25%,52.25%,100.0%,0.0%,zeros,local-global,38.38387878787879,0.1
959,1.8484153747558594,96,8,0.8,400,400,3000,1,1,23,14179.631,31994.16,17814.529,2316.8,34310.96,31994.16,794.353,5651.507,6445.86,0.8107616875182228%,50.25%,50.25%,100.0%,0.0%,0.8082616875182228%,50.5%,50.5%,100.0%,0.0%,zeros,local-global,38.38387878787879,0.1
963,1.3242981433868408,97,2,0.8,400,400,3000,1,1,16,14179.631,25888.668,11709.037,2393.6,28282.268,25888.668,745.148,4264.01,5009.158,0.7907616875182228%,52.25%,52.25%,100.0%,0.0%,0.8457616875182228%,46.75%,46.75%,100.0%,0.0%,zeros,local-global,38.78790909090909,0.1
964,1.4663302898406982,97,3,0.8,400,400,3000,1,1,18,14179.631,26851.605,12671.974,2352.0,29203.605,26851.605,588.919,5838.393,6427.312,0.7807616875182228%,53.25%,53.25%,100.0%,0.0%,0.7932616875182228%,52.0%,52.0%,100.0%,0.0%,zeros,local-global,38.78790909090909,0.1
957,2.582581043243408,96,6,0.8,400,400,3000,1,1,35,14179.631,36118.179,21938.548,2352.0,38470.179,36118.179,725.617,9491.486,10217.103,0.7882616875182228%,52.5%,52.5%,100.0%,0.0%,0.8032616875182228%,51.0%,51.0%,100.0%,0.0%,zeros,local-global,38.38387878787879,0.1
962,1.9924488067626953,97,1,0.8,400,400,3000,1,1,26,14179.631,33005.732,18826.101,2436.8,35442.532,33005.732,689.546,7968.942,8658.488,0.7932616875182228%,52.0%,52.0%,100.0%,0.0%,0.8057616875182227%,50.75%,50.75%,100.0%,0.0%,zeros,local-global,38.78790909090909,0.1
965,1.6733767986297607,97,4,0.8,400,400,3000,1,1,22,14179.631,27936.119,13756.488,2404.8,30340.919,27936.119,828.436,4447.044,5275.48,0.7782616875182228%,53.5%,53.5%,100.0%,0.0%,0.8182616875182228%,49.5%,49.5%,100.0%,0.0%,zeros,local-global,38.78790909090909,0.1
966,1.1312549114227295,97,5,0.8,400,400,3000,1,1,14,14179.631,26404.002,12224.371,2259.2,28663.202,26404.002,787.294,3737.864,4525.158,0.7932616875182228%,52.0%,52.0%,100.0%,0.0%,0.7957616875182228%,51.75%,51.75%,100.0%,0.0%,zeros,local-global,38.78790909090909,0.1
973,1.2822885513305664,98,2,0.8,400,400,3000,1,1,16,14179.631,25827.545,11647.914,2393.6,28221.145,25827.545,742.691,4255.925,4998.616,0.7907616875182228%,52.25%,52.25%,100.0%,0.0%,0.8457616875182228%,46.75%,46.75%,100.0%,0.0%,zeros,local-global,39.19193939393939,0.1
969,1.7483937740325928,97,8,0.8,400,400,3000,1,1,23,14179.631,31994.16,17814.529,2316.8,34310.96,31994.16,794.353,5651.507,6445.86,0.8107616875182228%,50.25%,50.25%,100.0%,0.0%,0.8082616875182228%,50.5%,50.5%,100.0%,0.0%,zeros,local-global,38.78790909090909,0.1
968,1.7723994255065918,97,7,0.8,400,400,3000,1,1,23,14179.631,36289.739,22110.108,2331.2,38620.939,36289.739,1266.537,5216.365,6482.902,0.8057616875182227%,50.75%,50.75%,100.0%,0.0%,0.7882616875182228%,52.5%,52.5%,100.0%,0.0%,zeros,local-global,38.78790909090909,0.1
971,1.4933366775512695,98,0,0.8,400,400,3000,1,1,19,14179.631,26417.812,12238.181,2435.2,28853.012,26417.812,729.916,4273.197,5003.113,0.8457616875182228%,46.75%,46.75%,100.0%,0.0%,0.7857616875182228%,52.75%,52.75%,100.0%,0.0%,zeros,local-global,39.19193939393939,0.1
970,1.788402795791626,97,9,0.8,400,400,3000,1,1,24,14179.631,32539.663,18360.032,2428.8,34968.463,32539.663,710.658,6719.141,7429.799,0.8132616875182228%,50.0%,50.0%,100.0%,0.0%,0.7907616875182228%,52.25%,52.25%,100.0%,0.0%,zeros,local-global,38.78790909090909,0.1
974,1.4033162593841553,98,3,0.8,400,400,3000,1,1,18,14179.631,26888.751,12709.12,2352.0,29240.751,26888.751,591.852,5850.639,6442.491,0.7807616875182228%,53.25%,53.25%,100.0%,0.0%,0.7932616875182228%,52.0%,52.0%,100.0%,0.0%,zeros,local-global,39.19193939393939,0.1
972,1.8164091110229492,98,1,0.8,400,400,3000,1,1,25,14179.631,34423.39,20243.759,2436.8,36860.19,34423.39,801.904,6862.368,7664.272,0.7932616875182228%,52.0%,52.0%,100.0%,0.0%,0.8057616875182227%,50.75%,50.75%,100.0%,0.0%,zeros,local-global,39.19193939393939,0.1
967,2.47755765914917,97,6,0.8,400,400,3000,1,1,35,14179.631,36118.179,21938.548,2352.0,38470.179,36118.179,725.617,9491.486,10217.103,0.7882616875182228%,52.5%,52.5%,100.0%,0.0%,0.8032616875182228%,51.0%,51.0%,100.0%,0.0%,zeros,local-global,38.78790909090909,0.1
975,1.8134081363677979,98,4,0.8,400,400,3000,1,1,24,14179.631,28560.51,14380.879,2404.8,30965.31,28560.51,851.991,4937.985,5789.976,0.7782616875182228%,53.5%,53.5%,100.0%,0.0%,0.8182616875182228%,49.5%,49.5%,100.0%,0.0%,zeros,local-global,39.19193939393939,0.1
976,1.2542824745178223,98,5,0.8,400,400,3000,1,1,16,14179.631,26772.541,12592.91,2259.2,29031.741,26772.541,800.01,4149.461,4949.471,0.7932616875182228%,52.0%,52.0%,100.0%,0.0%,0.7957616875182228%,51.75%,51.75%,100.0%,0.0%,zeros,local-global,39.19193939393939,0.1
979,1.3983149528503418,98,8,0.8,400,400,3000,1,1,18,14179.631,28667.355,14487.724,2316.8,30984.155,28667.355,794.473,4523.397,5317.87,0.8107616875182228%,50.25%,50.25%,100.0%,0.0%,0.8082616875182228%,50.5%,50.5%,100.0%,0.0%,zeros,local-global,39.19193939393939,0.1
981,1.4843339920043945,99,0,0.8,400,400,3000,1,1,19,14179.631,26417.812,12238.181,2435.2,28853.012,26417.812,729.916,4273.197,5003.113,0.8457616875182228%,46.75%,46.75%,100.0%,0.0%,0.7857616875182228%,52.75%,52.75%,100.0%,0.0%,zeros,local-global,39.595969696969696,0.1
980,1.6033601760864258,98,9,0.8,400,400,3000,1,1,21,14179.631,29808.186,15628.555,2428.8,32236.986,29808.186,709.478,5848.683,6558.161,0.8132616875182228%,50.0%,50.0%,100.0%,0.0%,0.7907616875182228%,52.25%,52.25%,100.0%,0.0%,zeros,local-global,39.19193939393939,0.1
978,1.7393925189971924,98,7,0.8,400,400,3000,1,1,23,14179.631,29690.346,15510.715,2331.2,32021.546,29690.346,661.94,6730.063,7392.003,0.8057616875182227%,50.75%,50.75%,100.0%,0.0%,0.7882616875182228%,52.5%,52.5%,100.0%,0.0%,zeros,local-global,39.19193939393939,0.1
977,1.8334128856658936,98,6,0.8,400,400,3000,1,1,24,14179.631,31278.938,17099.307,2352.0,33630.938,31278.938,783.702,5895.93,6679.632,0.7882616875182228%,52.5%,52.5%,100.0%,0.0%,0.8032616875182228%,51.0%,51.0%,100.0%,0.0%,zeros,local-global,39.19193939393939,0.1
983,1.2812886238098145,99,2,0.8,400,400,3000,1,1,16,14179.631,25827.545,11647.914,2393.6,28221.145,25827.545,742.691,4255.925,4998.616,0.7907616875182228%,52.25%,52.25%,100.0%,0.0%,0.8457616875182228%,46.75%,46.75%,100.0%,0.0%,zeros,local-global,39.595969696969696,0.1
984,1.414318561553955,99,3,0.8,400,400,3000,1,1,18,14179.631,26888.751,12709.12,2352.0,29240.751,26888.751,591.852,5850.639,6442.491,0.7807616875182228%,53.25%,53.25%,100.0%,0.0%,0.7932616875182228%,52.0%,52.0%,100.0%,0.0%,zeros,local-global,39.595969696969696,0.1
982,1.8644206523895264,99,1,0.8,400,400,3000,1,1,25,14179.631,34423.39,20243.759,2436.8,36860.19,34423.39,801.904,6862.368,7664.272,0.7932616875182228%,52.0%,52.0%,100.0%,0.0%,0.8057616875182227%,50.75%,50.75%,100.0%,0.0%,zeros,local-global,39.595969696969696,0.1
986,1.264284610748291,99,5,0.8,400,400,3000,1,1,16,14179.631,26772.541,12592.91,2259.2,29031.741,26772.541,800.01,4149.461,4949.471,0.7932616875182228%,52.0%,52.0%,100.0%,0.0%,0.7957616875182228%,51.75%,51.75%,100.0%,0.0%,zeros,local-global,39.595969696969696,0.1
985,1.7673978805541992,99,4,0.8,400,400,3000,1,1,24,14179.631,28560.51,14380.879,2404.8,30965.31,28560.51,851.991,4937.985,5789.976,0.7782616875182228%,53.5%,53.5%,100.0%,0.0%,0.8182616875182228%,49.5%,49.5%,100.0%,0.0%,zeros,local-global,39.595969696969696,0.1
989,1.3733093738555908,99,8,0.8,400,400,3000,1,1,18,14179.631,28667.355,14487.724,2316.8,30984.155,28667.355,794.473,4523.397,5317.87,0.8107616875182228%,50.25%,50.25%,100.0%,0.0%,0.8082616875182228%,50.5%,50.5%,100.0%,0.0%,zeros,local-global,39.595969696969696,0.1
